"lncRNA_id" "lncRNA_coord"
"33233" "lncRNA_34235" "Porites_evermani_scaffold_4557:9782-17326"
"33234" "lncRNA_34236" "Porites_evermani_scaffold_4557:10273-17326"
"33235" "lncRNA_34237" "Porites_evermani_scaffold_4557:23909-24308"
"33236" "lncRNA_34238" "Porites_evermani_scaffold_4558:14104-19886"
"33237" "lncRNA_34239" "Porites_evermani_scaffold_4558:2358-2984"
"33238" "lncRNA_34240" "Porites_evermani_scaffold_4559:4249-11097"
"33239" "lncRNA_34241" "Porites_evermani_scaffold_4559:6924-11097"
"33240" "lncRNA_34242" "Porites_evermani_scaffold_456:78785-84714"
"33241" "lncRNA_34243" "Porites_evermani_scaffold_456:78788-84714"
"33242" "lncRNA_34244" "Porites_evermani_scaffold_456:118008-121269"
"33243" "lncRNA_34245" "Porites_evermani_scaffold_456:118762-121269"
"33244" "lncRNA_34246" "Porites_evermani_scaffold_456:202675-213054"
"33245" "lncRNA_34247" "Porites_evermani_scaffold_456:202691-213054"
"33246" "lncRNA_34248" "Porites_evermani_scaffold_456:213472-219318"
"33247" "lncRNA_34250" "Porites_evermani_scaffold_456:4-21659"
"33248" "lncRNA_34251" "Porites_evermani_scaffold_456:252-13692"
"33249" "lncRNA_34252" "Porites_evermani_scaffold_456:12259-21659"
"33250" "lncRNA_34253" "Porites_evermani_scaffold_456:75714-77872"
"33251" "lncRNA_34254" "Porites_evermani_scaffold_456:84658-94652"
"33252" "lncRNA_34255" "Porites_evermani_scaffold_456:84813-94652"
"33253" "lncRNA_34256" "Porites_evermani_scaffold_456:101472-117611"
"33254" "lncRNA_34257" "Porites_evermani_scaffold_456:124045-130403"
"33255" "lncRNA_34258" "Porites_evermani_scaffold_456:124059-130403"
"33256" "lncRNA_34259" "Porites_evermani_scaffold_456:136794-153370"
"33257" "lncRNA_34260" "Porites_evermani_scaffold_456:146676-153370"
"33258" "lncRNA_34261" "Porites_evermani_scaffold_456:154640-163755"
"33259" "lncRNA_34262" "Porites_evermani_scaffold_456:155158-163755"
"33260" "lncRNA_34263" "Porites_evermani_scaffold_456:182012-188361"
"33261" "lncRNA_34264" "Porites_evermani_scaffold_456:182130-186489"
"33262" "lncRNA_34265" "Porites_evermani_scaffold_456:182673-190871"
"33263" "lncRNA_34266" "Porites_evermani_scaffold_456:188340-190871"
"33264" "lncRNA_34267" "Porites_evermani_scaffold_456:196917-202464"
"33265" "lncRNA_34268" "Porites_evermani_scaffold_456:220567-228524"
"33266" "lncRNA_34269" "Porites_evermani_scaffold_456:245116-247565"
"33267" "lncRNA_34270" "Porites_evermani_scaffold_456:253170-260145"
"33268" "lncRNA_34271" "Porites_evermani_scaffold_456:255815-260943"
"33269" "lncRNA_34272" "Porites_evermani_scaffold_456:255826-260943"
"33270" "lncRNA_34273" "Porites_evermani_scaffold_456:35294-36338"
"33271" "lncRNA_34274" "Porites_evermani_scaffold_456:121865-122974"
"33272" "lncRNA_34275" "Porites_evermani_scaffold_456:233749-234301"
"33273" "lncRNA_34276" "Porites_evermani_scaffold_456:243242-243522"
"33274" "lncRNA_34277" "Porites_evermani_scaffold_456:244239-244464"
"33275" "lncRNA_34278" "Porites_evermani_scaffold_456:247970-250123"
"33276" "lncRNA_34279" "Porites_evermani_scaffold_4560:16027-18170"
"33277" "lncRNA_34280" "Porites_evermani_scaffold_4561:20218-20914"
"33278" "lncRNA_34281" "Porites_evermani_scaffold_4562:18539-22448"
"33279" "lncRNA_34282" "Porites_evermani_scaffold_4562:23448-24629"
"33280" "lncRNA_34283" "Porites_evermani_scaffold_4562:176-18431"
"33281" "lncRNA_34284" "Porites_evermani_scaffold_4562:6310-12980"
"33282" "lncRNA_34285" "Porites_evermani_scaffold_4563:9164-10845"
"33283" "lncRNA_34286" "Porites_evermani_scaffold_4563:14771-24538"
"33284" "lncRNA_34287" "Porites_evermani_scaffold_4564:7267-8749"
"33285" "lncRNA_34288" "Porites_evermani_scaffold_4564:6054-22870"
"33286" "lncRNA_34289" "Porites_evermani_scaffold_4564:6788-22870"
"33287" "lncRNA_34290" "Porites_evermani_scaffold_4564:11284-22870"
"33288" "lncRNA_34291" "Porites_evermani_scaffold_4565:4799-7212"
"33289" "lncRNA_34292" "Porites_evermani_scaffold_4565:13699-14080"
"33290" "lncRNA_34293" "Porites_evermani_scaffold_4565:18869-19739"
"33291" "lncRNA_34294" "Porites_evermani_scaffold_4566:4111-5056"
"33292" "lncRNA_34295" "Porites_evermani_scaffold_4566:8647-9460"
"33293" "lncRNA_34296" "Porites_evermani_scaffold_4566:17235-18192"
"33294" "lncRNA_34297" "Porites_evermani_scaffold_4567:19629-20667"
"33295" "lncRNA_34298" "Porites_evermani_scaffold_4567:762-2262"
"33296" "lncRNA_34299" "Porites_evermani_scaffold_4568:4674-7507"
"33297" "lncRNA_34300" "Porites_evermani_scaffold_4568:12361-22871"
"33298" "lncRNA_34301" "Porites_evermani_scaffold_4568:12489-22871"
"33299" "lncRNA_34302" "Porites_evermani_scaffold_4568:2474-2901"
"33300" "lncRNA_34303" "Porites_evermani_scaffold_4569:5105-9462"
"33301" "lncRNA_34304" "Porites_evermani_scaffold_457:35406-44434"
"33302" "lncRNA_34305" "Porites_evermani_scaffold_457:35607-44434"
"33303" "lncRNA_34306" "Porites_evermani_scaffold_457:15011-26754"
"33304" "lncRNA_34307" "Porites_evermani_scaffold_457:24105-26312"
"33305" "lncRNA_34308" "Porites_evermani_scaffold_457:172035-190262"
"33306" "lncRNA_34309" "Porites_evermani_scaffold_457:174601-178390"
"33307" "lncRNA_34310" "Porites_evermani_scaffold_457:174601-181865"
"33308" "lncRNA_34311" "Porites_evermani_scaffold_457:69945-70464"
"33309" "lncRNA_34312" "Porites_evermani_scaffold_457:76186-76922"
"33310" "lncRNA_34313" "Porites_evermani_scaffold_457:126141-126603"
"33311" "lncRNA_34314" "Porites_evermani_scaffold_457:160076-161528"
"33312" "lncRNA_34315" "Porites_evermani_scaffold_457:167967-168441"
"33313" "lncRNA_34316" "Porites_evermani_scaffold_457:196179-197389"
"33314" "lncRNA_34317" "Porites_evermani_scaffold_457:205663-206905"
"33315" "lncRNA_34318" "Porites_evermani_scaffold_457:222441-226308"
"33316" "lncRNA_34319" "Porites_evermani_scaffold_457:223218-226308"
"33317" "lncRNA_34320" "Porites_evermani_scaffold_457:245206-247306"
"33318" "lncRNA_34321" "Porites_evermani_scaffold_457:247394-248195"
"33319" "lncRNA_34322" "Porites_evermani_scaffold_457:251795-260472"
"33320" "lncRNA_34323" "Porites_evermani_scaffold_457:251814-259234"
"33321" "lncRNA_34324" "Porites_evermani_scaffold_457:251937-260472"
"33322" "lncRNA_34325" "Porites_evermani_scaffold_457:183380-183642"
"33323" "lncRNA_34326" "Porites_evermani_scaffold_457:191574-191820"
"33324" "lncRNA_34327" "Porites_evermani_scaffold_457:219827-220174"
"33325" "lncRNA_34328" "Porites_evermani_scaffold_4570:3827-4971"
"33326" "lncRNA_34329" "Porites_evermani_scaffold_4570:8544-9560"
"33327" "lncRNA_34330" "Porites_evermani_scaffold_4571:2-475"
"33328" "lncRNA_34331" "Porites_evermani_scaffold_4571:8368-11386"
"33329" "lncRNA_34332" "Porites_evermani_scaffold_4571:1634-3677"
"33330" "lncRNA_34333" "Porites_evermani_scaffold_4574:707-4783"
"33331" "lncRNA_34334" "Porites_evermani_scaffold_4574:18587-24531"
"33332" "lncRNA_34335" "Porites_evermani_scaffold_4574:7025-8132"
"33333" "lncRNA_34336" "Porites_evermani_scaffold_4574:10784-18207"
"33334" "lncRNA_34337" "Porites_evermani_scaffold_4576:3-3681"
"33335" "lncRNA_34338" "Porites_evermani_scaffold_4576:400-3715"
"33336" "lncRNA_34339" "Porites_evermani_scaffold_4576:409-3681"
"33337" "lncRNA_34340" "Porites_evermani_scaffold_4576:10153-10451"
"33338" "lncRNA_34341" "Porites_evermani_scaffold_4576:14879-15382"
"33339" "lncRNA_34342" "Porites_evermani_scaffold_4576:23681-24025"
"33340" "lncRNA_34343" "Porites_evermani_scaffold_4577:182-7350"
"33341" "lncRNA_34344" "Porites_evermani_scaffold_4577:2394-7350"
"33342" "lncRNA_34345" "Porites_evermani_scaffold_4577:7669-7892"
"33343" "lncRNA_34346" "Porites_evermani_scaffold_4578:24255-24497"
"33344" "lncRNA_34347" "Porites_evermani_scaffold_4579:6225-22207"
"33345" "lncRNA_34348" "Porites_evermani_scaffold_4579:11203-22207"
"33346" "lncRNA_34349" "Porites_evermani_scaffold_4579:1239-1547"
"33347" "lncRNA_34350" "Porites_evermani_scaffold_458:67288-70742"
"33348" "lncRNA_34351" "Porites_evermani_scaffold_458:75823-76427"
"33349" "lncRNA_34352" "Porites_evermani_scaffold_458:202645-213760"
"33350" "lncRNA_34353" "Porites_evermani_scaffold_458:202701-204272"
"33351" "lncRNA_34354" "Porites_evermani_scaffold_458:252190-252398"
"33352" "lncRNA_34355" "Porites_evermani_scaffold_458:25779-42757"
"33353" "lncRNA_34356" "Porites_evermani_scaffold_458:70986-78163"
"33354" "lncRNA_34357" "Porites_evermani_scaffold_458:79818-84998"
"33355" "lncRNA_34358" "Porites_evermani_scaffold_458:119003-142112"
"33356" "lncRNA_34359" "Porites_evermani_scaffold_458:120106-134245"
"33357" "lncRNA_34360" "Porites_evermani_scaffold_458:188247-202572"
"33358" "lncRNA_34363" "Porites_evermani_scaffold_458:189083-202301"
"33359" "lncRNA_34364" "Porites_evermani_scaffold_458:222917-223499"
"33360" "lncRNA_34365" "Porites_evermani_scaffold_458:44091-44528"
"33361" "lncRNA_34366" "Porites_evermani_scaffold_458:148771-149002"
"33362" "lncRNA_34367" "Porites_evermani_scaffold_4580:4418-14010"
"33363" "lncRNA_34368" "Porites_evermani_scaffold_4580:4605-13151"
"33364" "lncRNA_34369" "Porites_evermani_scaffold_4580:18394-18747"
"33365" "lncRNA_34371" "Porites_evermani_scaffold_4581:14-7951"
"33366" "lncRNA_34373" "Porites_evermani_scaffold_4581:21505-22192"
"33367" "lncRNA_34374" "Porites_evermani_scaffold_4582:23541-24369"
"33368" "lncRNA_34375" "Porites_evermani_scaffold_4583:17267-19617"
"33369" "lncRNA_34376" "Porites_evermani_scaffold_4583:1357-6659"
"33370" "lncRNA_34377" "Porites_evermani_scaffold_4584:2819-12212"
"33371" "lncRNA_34378" "Porites_evermani_scaffold_4585:11947-18826"
"33372" "lncRNA_34379" "Porites_evermani_scaffold_4586:5755-7449"
"33373" "lncRNA_34380" "Porites_evermani_scaffold_4586:10181-21642"
"33374" "lncRNA_34381" "Porites_evermani_scaffold_4587:14855-15749"
"33375" "lncRNA_34382" "Porites_evermani_scaffold_4587:21038-21683"
"33376" "lncRNA_34383" "Porites_evermani_scaffold_4587:22869-23187"
"33377" "lncRNA_34384" "Porites_evermani_scaffold_4588:16216-19209"
"33378" "lncRNA_34386" "Porites_evermani_scaffold_4589:3591-20724"
"33379" "lncRNA_34387" "Porites_evermani_scaffold_4589:3643-7303"
"33380" "lncRNA_34388" "Porites_evermani_scaffold_459:4866-6995"
"33381" "lncRNA_34389" "Porites_evermani_scaffold_459:16954-25373"
"33382" "lncRNA_34390" "Porites_evermani_scaffold_459:39813-50715"
"33383" "lncRNA_34391" "Porites_evermani_scaffold_459:41001-49512"
"33384" "lncRNA_34392" "Porites_evermani_scaffold_459:46575-50715"
"33385" "lncRNA_34393" "Porites_evermani_scaffold_459:65705-67227"
"33386" "lncRNA_34394" "Porites_evermani_scaffold_459:69067-87593"
"33387" "lncRNA_34397" "Porites_evermani_scaffold_459:69067-96858"
"33388" "lncRNA_34398" "Porites_evermani_scaffold_459:69070-87593"
"33389" "lncRNA_34401" "Porites_evermani_scaffold_459:69070-88046"
"33390" "lncRNA_34404" "Porites_evermani_scaffold_459:69070-96858"
"33391" "lncRNA_34406" "Porites_evermani_scaffold_459:69566-88046"
"33392" "lncRNA_34407" "Porites_evermani_scaffold_459:79257-87593"
"33393" "lncRNA_34409" "Porites_evermani_scaffold_459:153146-158882"
"33394" "lncRNA_34410" "Porites_evermani_scaffold_459:156008-166618"
"33395" "lncRNA_34411" "Porites_evermani_scaffold_459:160457-164780"
"33396" "lncRNA_34412" "Porites_evermani_scaffold_459:162223-166618"
"33397" "lncRNA_34413" "Porites_evermani_scaffold_459:228043-228514"
"33398" "lncRNA_34414" "Porites_evermani_scaffold_459:3715-4628"
"33399" "lncRNA_34415" "Porites_evermani_scaffold_459:26220-33654"
"33400" "lncRNA_34417" "Porites_evermani_scaffold_459:26229-33654"
"33401" "lncRNA_34418" "Porites_evermani_scaffold_459:26252-33563"
"33402" "lncRNA_34419" "Porites_evermani_scaffold_459:27272-33563"
"33403" "lncRNA_34420" "Porites_evermani_scaffold_459:35419-39712"
"33404" "lncRNA_34421" "Porites_evermani_scaffold_459:78132-79054"
"33405" "lncRNA_34422" "Porites_evermani_scaffold_459:89669-96858"
"33406" "lncRNA_34423" "Porites_evermani_scaffold_459:89717-96081"
"33407" "lncRNA_34424" "Porites_evermani_scaffold_459:97310-108736"
"33408" "lncRNA_34427" "Porites_evermani_scaffold_459:97314-108417"
"33409" "lncRNA_34428" "Porites_evermani_scaffold_459:99990-105333"
"33410" "lncRNA_34429" "Porites_evermani_scaffold_459:119855-128042"
"33411" "lncRNA_34430" "Porites_evermani_scaffold_459:128652-147235"
"33412" "lncRNA_34431" "Porites_evermani_scaffold_459:148129-148645"
"33413" "lncRNA_34432" "Porites_evermani_scaffold_459:167464-186987"
"33414" "lncRNA_34434" "Porites_evermani_scaffold_4591:19859-21095"
"33415" "lncRNA_34435" "Porites_evermani_scaffold_4591:16764-17007"
"33416" "lncRNA_34436" "Porites_evermani_scaffold_4592:4228-5708"
"33417" "lncRNA_34438" "Porites_evermani_scaffold_4592:23718-23945"
"33418" "lncRNA_34439" "Porites_evermani_scaffold_4593:2504-2885"
"33419" "lncRNA_34440" "Porites_evermani_scaffold_4593:9846-10509"
"33420" "lncRNA_34441" "Porites_evermani_scaffold_4593:16949-17306"
"33421" "lncRNA_34442" "Porites_evermani_scaffold_4593:17902-18860"
"33422" "lncRNA_34443" "Porites_evermani_scaffold_4594:10817-16673"
"33423" "lncRNA_34444" "Porites_evermani_scaffold_4594:18232-18706"
"33424" "lncRNA_34445" "Porites_evermani_scaffold_4595:19922-22968"
"33425" "lncRNA_34446" "Porites_evermani_scaffold_4595:10839-12472"
"33426" "lncRNA_34447" "Porites_evermani_scaffold_4595:10860-15750"
"33427" "lncRNA_34448" "Porites_evermani_scaffold_4596:14868-22606"
"33428" "lncRNA_34449" "Porites_evermani_scaffold_4597:10204-12626"
"33429" "lncRNA_34450" "Porites_evermani_scaffold_4597:10204-13319"
"33430" "lncRNA_34451" "Porites_evermani_scaffold_4598:30-12314"
"33431" "lncRNA_34452" "Porites_evermani_scaffold_4598:43-12314"
"33432" "lncRNA_34453" "Porites_evermani_scaffold_4598:16723-19025"
"33433" "lncRNA_34454" "Porites_evermani_scaffold_4598:12342-16130"
"33434" "lncRNA_34455" "Porites_evermani_scaffold_4598:20126-21063"
"33435" "lncRNA_34456" "Porites_evermani_scaffold_4599:5114-12845"
"33436" "lncRNA_34457" "Porites_evermani_scaffold_4599:18345-20205"
"33437" "lncRNA_34458" "Porites_evermani_scaffold_46:91835-111498"
"33438" "lncRNA_34459" "Porites_evermani_scaffold_46:96923-106724"
"33439" "lncRNA_34460" "Porites_evermani_scaffold_46:112101-113837"
"33440" "lncRNA_34461" "Porites_evermani_scaffold_46:167211-178062"
"33441" "lncRNA_34462" "Porites_evermani_scaffold_46:299440-304518"
"33442" "lncRNA_34463" "Porites_evermani_scaffold_46:299440-305587"
"33443" "lncRNA_34464" "Porites_evermani_scaffold_46:299454-305587"
"33444" "lncRNA_34465" "Porites_evermani_scaffold_46:299461-305587"
"33445" "lncRNA_34466" "Porites_evermani_scaffold_46:319959-327395"
"33446" "lncRNA_34467" "Porites_evermani_scaffold_46:361065-363346"
"33447" "lncRNA_34468" "Porites_evermani_scaffold_46:378842-386658"
"33448" "lncRNA_34469" "Porites_evermani_scaffold_46:378982-386658"
"33449" "lncRNA_34470" "Porites_evermani_scaffold_46:391097-424361"
"33450" "lncRNA_34471" "Porites_evermani_scaffold_46:451523-464267"
"33451" "lncRNA_34472" "Porites_evermani_scaffold_46:545044-556762"
"33452" "lncRNA_34473" "Porites_evermani_scaffold_46:545205-556762"
"33453" "lncRNA_34474" "Porites_evermani_scaffold_46:656471-673240"
"33454" "lncRNA_34475" "Porites_evermani_scaffold_46:1975-3694"
"33455" "lncRNA_34476" "Porites_evermani_scaffold_46:2349-12688"
"33456" "lncRNA_34477" "Porites_evermani_scaffold_46:36135-40113"
"33457" "lncRNA_34478" "Porites_evermani_scaffold_46:112175-121514"
"33458" "lncRNA_34479" "Porites_evermani_scaffold_46:112696-115180"
"33459" "lncRNA_34480" "Porites_evermani_scaffold_46:148994-162648"
"33460" "lncRNA_34481" "Porites_evermani_scaffold_46:153018-162648"
"33461" "lncRNA_34482" "Porites_evermani_scaffold_46:212425-215335"
"33462" "lncRNA_34483" "Porites_evermani_scaffold_46:212781-213893"
"33463" "lncRNA_34484" "Porites_evermani_scaffold_46:216710-217016"
"33464" "lncRNA_34485" "Porites_evermani_scaffold_46:237427-237814"
"33465" "lncRNA_34486" "Porites_evermani_scaffold_46:237427-238538"
"33466" "lncRNA_34487" "Porites_evermani_scaffold_46:238762-243718"
"33467" "lncRNA_34488" "Porites_evermani_scaffold_46:246911-248256"
"33468" "lncRNA_34489" "Porites_evermani_scaffold_46:247201-259579"
"33469" "lncRNA_34490" "Porites_evermani_scaffold_46:265039-265374"
"33470" "lncRNA_34491" "Porites_evermani_scaffold_46:290387-299333"
"33471" "lncRNA_34493" "Porites_evermani_scaffold_46:292514-299333"
"33472" "lncRNA_34494" "Porites_evermani_scaffold_46:342206-345405"
"33473" "lncRNA_34495" "Porites_evermani_scaffold_46:369965-375714"
"33474" "lncRNA_34496" "Porites_evermani_scaffold_46:370963-378138"
"33475" "lncRNA_34497" "Porites_evermani_scaffold_46:389189-390779"
"33476" "lncRNA_34498" "Porites_evermani_scaffold_46:465782-469650"
"33477" "lncRNA_34499" "Porites_evermani_scaffold_46:465787-510308"
"33478" "lncRNA_34502" "Porites_evermani_scaffold_46:465807-510308"
"33479" "lncRNA_34503" "Porites_evermani_scaffold_46:489585-510308"
"33480" "lncRNA_34504" "Porites_evermani_scaffold_46:500628-510308"
"33481" "lncRNA_34505" "Porites_evermani_scaffold_46:543227-544966"
"33482" "lncRNA_34506" "Porites_evermani_scaffold_46:562068-566158"
"33483" "lncRNA_34507" "Porites_evermani_scaffold_46:563548-564607"
"33484" "lncRNA_34508" "Porites_evermani_scaffold_46:565834-566158"
"33485" "lncRNA_34509" "Porites_evermani_scaffold_46:578854-583177"
"33486" "lncRNA_34510" "Porites_evermani_scaffold_46:648632-651455"
"33487" "lncRNA_34511" "Porites_evermani_scaffold_46:664448-668808"
"33488" "lncRNA_34512" "Porites_evermani_scaffold_46:665771-668271"
"33489" "lncRNA_34513" "Porites_evermani_scaffold_46:673878-678217"
"33490" "lncRNA_34514" "Porites_evermani_scaffold_46:684086-684734"
"33491" "lncRNA_34515" "Porites_evermani_scaffold_46:208538-208739"
"33492" "lncRNA_34516" "Porites_evermani_scaffold_46:288052-288587"
"33493" "lncRNA_34517" "Porites_evermani_scaffold_46:289112-289760"
"33494" "lncRNA_34518" "Porites_evermani_scaffold_46:313658-313903"
"33495" "lncRNA_34519" "Porites_evermani_scaffold_46:369187-369514"
"33496" "lncRNA_34520" "Porites_evermani_scaffold_46:557207-557669"
"33497" "lncRNA_34521" "Porites_evermani_scaffold_46:558212-559361"
"33498" "lncRNA_34522" "Porites_evermani_scaffold_46:567308-567630"
"33499" "lncRNA_34523" "Porites_evermani_scaffold_46:702876-704674"
"33500" "lncRNA_34524" "Porites_evermani_scaffold_460:104133-105846"
"33501" "lncRNA_34525" "Porites_evermani_scaffold_460:187350-198037"
"33502" "lncRNA_34526" "Porites_evermani_scaffold_460:198343-198598"
"33503" "lncRNA_34527" "Porites_evermani_scaffold_460:199923-201340"
"33504" "lncRNA_34528" "Porites_evermani_scaffold_460:201340-202540"
"33505" "lncRNA_34529" "Porites_evermani_scaffold_460:210275-212753"
"33506" "lncRNA_34530" "Porites_evermani_scaffold_460:215772-220797"
"33507" "lncRNA_34531" "Porites_evermani_scaffold_460:57817-63218"
"33508" "lncRNA_34532" "Porites_evermani_scaffold_460:120364-121456"
"33509" "lncRNA_34533" "Porites_evermani_scaffold_460:177881-185958"
"33510" "lncRNA_34534" "Porites_evermani_scaffold_460:240646-250289"
"33511" "lncRNA_34535" "Porites_evermani_scaffold_460:18126-18494"
"33512" "lncRNA_34536" "Porites_evermani_scaffold_460:19397-19909"
"33513" "lncRNA_34537" "Porites_evermani_scaffold_460:20482-22336"
"33514" "lncRNA_34538" "Porites_evermani_scaffold_460:23000-23323"
"33515" "lncRNA_34539" "Porites_evermani_scaffold_460:134710-135063"
"33516" "lncRNA_34540" "Porites_evermani_scaffold_460:153858-154153"
"33517" "lncRNA_34541" "Porites_evermani_scaffold_460:199116-199345"
"33518" "lncRNA_34542" "Porites_evermani_scaffold_460:237729-238826"
"33519" "lncRNA_34543" "Porites_evermani_scaffold_460:240103-240310"
"33520" "lncRNA_34544" "Porites_evermani_scaffold_4600:1592-9566"
"33521" "lncRNA_34545" "Porites_evermani_scaffold_4600:136-504"
"33522" "lncRNA_34546" "Porites_evermani_scaffold_4600:23425-23999"
"33523" "lncRNA_34547" "Porites_evermani_scaffold_4601:20721-21056"
"33524" "lncRNA_34548" "Porites_evermani_scaffold_4601:21330-21649"
"33525" "lncRNA_34549" "Porites_evermani_scaffold_4602:2638-19235"
"33526" "lncRNA_34550" "Porites_evermani_scaffold_4603:6091-16101"
"33527" "lncRNA_34551" "Porites_evermani_scaffold_4603:20125-20920"
"33528" "lncRNA_34552" "Porites_evermani_scaffold_4604:2295-19484"
"33529" "lncRNA_34553" "Porites_evermani_scaffold_4604:9142-12170"
"33530" "lncRNA_34554" "Porites_evermani_scaffold_4604:27-1736"
"33531" "lncRNA_34555" "Porites_evermani_scaffold_4604:21891-22939"
"33532" "lncRNA_34556" "Porites_evermani_scaffold_4605:266-8956"
"33533" "lncRNA_34557" "Porites_evermani_scaffold_4605:11960-13584"
"33534" "lncRNA_34558" "Porites_evermani_scaffold_4605:15001-21690"
"33535" "lncRNA_34559" "Porites_evermani_scaffold_4607:16783-20905"
"33536" "lncRNA_34560" "Porites_evermani_scaffold_4608:17346-21801"
"33537" "lncRNA_34561" "Porites_evermani_scaffold_4609:4231-6168"
"33538" "lncRNA_34562" "Porites_evermani_scaffold_4609:524-2228"
"33539" "lncRNA_34563" "Porites_evermani_scaffold_461:127081-128475"
"33540" "lncRNA_34564" "Porites_evermani_scaffold_461:195334-219192"
"33541" "lncRNA_34565" "Porites_evermani_scaffold_461:195351-223079"
"33542" "lncRNA_34566" "Porites_evermani_scaffold_461:210393-223079"
"33543" "lncRNA_34567" "Porites_evermani_scaffold_461:20278-20866"
"33544" "lncRNA_34568" "Porites_evermani_scaffold_461:30558-34834"
"33545" "lncRNA_34569" "Porites_evermani_scaffold_461:44455-45019"
"33546" "lncRNA_34570" "Porites_evermani_scaffold_461:65975-73573"
"33547" "lncRNA_34571" "Porites_evermani_scaffold_461:66005-71411"
"33548" "lncRNA_34572" "Porites_evermani_scaffold_461:76481-78016"
"33549" "lncRNA_34573" "Porites_evermani_scaffold_461:97318-104148"
"33550" "lncRNA_34574" "Porites_evermani_scaffold_461:175792-187297"
"33551" "lncRNA_34575" "Porites_evermani_scaffold_461:175792-189589"
"33552" "lncRNA_34576" "Porites_evermani_scaffold_461:225571-230136"
"33553" "lncRNA_34577" "Porites_evermani_scaffold_461:15143-15418"
"33554" "lncRNA_34578" "Porites_evermani_scaffold_461:37922-38552"
"33555" "lncRNA_34579" "Porites_evermani_scaffold_461:42528-43320"
"33556" "lncRNA_34580" "Porites_evermani_scaffold_461:62190-62519"
"33557" "lncRNA_34581" "Porites_evermani_scaffold_461:249935-250198"
"33558" "lncRNA_34582" "Porites_evermani_scaffold_461:252226-253255"
"33559" "lncRNA_34583" "Porites_evermani_scaffold_461:254667-254968"
"33560" "lncRNA_34584" "Porites_evermani_scaffold_4610:11385-12045"
"33561" "lncRNA_34585" "Porites_evermani_scaffold_4610:5104-8968"
"33562" "lncRNA_34586" "Porites_evermani_scaffold_4610:11189-11835"
"33563" "lncRNA_34587" "Porites_evermani_scaffold_4610:12065-15520"
"33564" "lncRNA_34588" "Porites_evermani_scaffold_4611:5205-7585"
"33565" "lncRNA_34589" "Porites_evermani_scaffold_4611:692-1196"
"33566" "lncRNA_34590" "Porites_evermani_scaffold_4612:18327-18654"
"33567" "lncRNA_34591" "Porites_evermani_scaffold_4613:16857-17522"
"33568" "lncRNA_34592" "Porites_evermani_scaffold_4614:13481-20721"
"33569" "lncRNA_34593" "Porites_evermani_scaffold_4614:6128-6438"
"33570" "lncRNA_34594" "Porites_evermani_scaffold_4614:11996-12768"
"33571" "lncRNA_34595" "Porites_evermani_scaffold_4615:23151-23707"
"33572" "lncRNA_34596" "Porites_evermani_scaffold_4616:21440-22175"
"33573" "lncRNA_34597" "Porites_evermani_scaffold_4616:2-19923"
"33574" "lncRNA_34598" "Porites_evermani_scaffold_4616:18993-19316"
"33575" "lncRNA_34599" "Porites_evermani_scaffold_4616:23070-23370"
"33576" "lncRNA_34600" "Porites_evermani_scaffold_4617:10400-19344"
"33577" "lncRNA_34601" "Porites_evermani_scaffold_462:852-2940"
"33578" "lncRNA_34602" "Porites_evermani_scaffold_462:5056-6338"
"33579" "lncRNA_34603" "Porites_evermani_scaffold_462:63845-64148"
"33580" "lncRNA_34604" "Porites_evermani_scaffold_462:84714-85141"
"33581" "lncRNA_34605" "Porites_evermani_scaffold_462:159428-171183"
"33582" "lncRNA_34606" "Porites_evermani_scaffold_462:180750-181659"
"33583" "lncRNA_34607" "Porites_evermani_scaffold_462:211651-212173"
"33584" "lncRNA_34608" "Porites_evermani_scaffold_462:83061-83709"
"33585" "lncRNA_34609" "Porites_evermani_scaffold_462:103772-113627"
"33586" "lncRNA_34610" "Porites_evermani_scaffold_462:115017-117080"
"33587" "lncRNA_34611" "Porites_evermani_scaffold_462:121182-135495"
"33588" "lncRNA_34612" "Porites_evermani_scaffold_462:121182-138206"
"33589" "lncRNA_34613" "Porites_evermani_scaffold_462:121241-132892"
"33590" "lncRNA_34614" "Porites_evermani_scaffold_462:121244-132892"
"33591" "lncRNA_34618" "Porites_evermani_scaffold_462:140790-158088"
"33592" "lncRNA_34619" "Porites_evermani_scaffold_462:140790-159333"
"33593" "lncRNA_34620" "Porites_evermani_scaffold_462:148836-159333"
"33594" "lncRNA_34621" "Porites_evermani_scaffold_462:175443-177939"
"33595" "lncRNA_34622" "Porites_evermani_scaffold_462:180736-189857"
"33596" "lncRNA_34623" "Porites_evermani_scaffold_462:181935-185237"
"33597" "lncRNA_34624" "Porites_evermani_scaffold_462:206228-207324"
"33598" "lncRNA_34625" "Porites_evermani_scaffold_462:254004-255673"
"33599" "lncRNA_34626" "Porites_evermani_scaffold_462:101789-101997"
"33600" "lncRNA_34627" "Porites_evermani_scaffold_462:139123-139326"
"33601" "lncRNA_34628" "Porites_evermani_scaffold_462:205622-205867"
"33602" "lncRNA_34629" "Porites_evermani_scaffold_4621:12762-12986"
"33603" "lncRNA_34630" "Porites_evermani_scaffold_4622:4847-9965"
"33604" "lncRNA_34631" "Porites_evermani_scaffold_4624:821-3674"
"33605" "lncRNA_34632" "Porites_evermani_scaffold_4624:21826-22864"
"33606" "lncRNA_34633" "Porites_evermani_scaffold_4625:810-14376"
