,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value,interaction_support
435,peve-mir-novel-40,lncRNA_3837,lncRNA,lncRNA_3837;2 21;2028 2052,-20.22,22,59.09%,72.73%,0.999972761953829,0.999972761953829,1,0.00469876886578435,predicted binding + coexpression
436,peve-mir-novel-40,lncRNA_6690,lncRNA,lncRNA_6690;2 20;7666 7688,-20.51,19,73.68%,84.21%,0.999969161319498,0.999969161319498,1,0.00499970212741241,predicted binding + coexpression
437,peve-mir-novel-40,lncRNA_8595,lncRNA,lncRNA_8595;2 13;1507 1528,-24.77,11,90.91%,100.00%,0.999924890864854,0.999924890864854,1,0.00780268761005099,predicted binding + coexpression
438,peve-mir-novel-40,lncRNA_8596,lncRNA,lncRNA_8596;2 13;1507 1528,-24.77,11,90.91%,100.00%,0.999924890864854,0.999924890864854,1,0.00780268761005099,predicted binding + coexpression
439,peve-mir-novel-6,lncRNA_8551,lncRNA,lncRNA_8551;2 17;2106 2129,-26.63,17,82.35%,88.24%,-0.999996695969974,0.999996695969974,-1,0.00163650461019037,predicted binding + coexpression
440,peve-mir-novel-7,lncRNA_8084,lncRNA,lncRNA_8084;2 21;9180 9202,-20.76,20,65.00%,80.00%,-0.999993293346842,0.999993293346842,-1,0.00233156907821135,predicted binding + coexpression
441,peve-mir-novel-7,lncRNA_8084,lncRNA,lncRNA_8084;2 21;6287 6305,-22.1,19,78.95%,78.95%,-0.999993293346842,0.999993293346842,-1,0.00233156907821135,predicted binding + coexpression
442,peve-mir-novel-7,lncRNA_9154,lncRNA,lncRNA_9154;2 17;3139 3162,-20.34,17,76.47%,88.24%,-0.99996174195131,0.99996174195131,-1,0.00556875245939745,predicted binding + coexpression
443,peve-mir-novel-7,lncRNA_9154,lncRNA,lncRNA_9154;2 17;8544 8567,-20.34,17,76.47%,88.24%,-0.99996174195131,0.99996174195131,-1,0.00556875245939745,predicted binding + coexpression
444,peve-mir-novel-11,lncRNA_641,lncRNA,lncRNA_641;2 21;3417 3439,-24.93,20,70.00%,85.00%,0.999969417602348,0.999969417602348,1,0.00497888382903381,predicted binding + coexpression
445,peve-mir-novel-13,lncRNA_2689,lncRNA,lncRNA_2689;2 21;1311 1334,-25.12,21,80.95%,85.71%,-0.999979391575754,0.999979391575754,-1,0.00408712819430538,predicted binding + coexpression
446,peve-mir-novel-13,lncRNA_5756,lncRNA,lncRNA_5756;2 21;4716 4736,-20.8,19,63.16%,78.95%,0.99998983976035,0.99998983976035,1,0.00286977246579544,predicted binding + coexpression
447,peve-mir-novel-2,lncRNA_5387,lncRNA,lncRNA_5387;2 12;383 404,-23.55,10,100.00%,100.00%,-0.999999951316674,0.999999951316674,-1,0.000198648479348895,predicted binding + coexpression
448,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_1438,lncRNA,lncRNA_1438;2 21;23101 23123,-21.55,20,75.00%,80.00%,-0.999993557861402,0.999993557861402,-1,0.00228512723274926,predicted binding + coexpression
449,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_1439,lncRNA,lncRNA_1439;2 21;23092 23114,-21.55,20,75.00%,80.00%,-0.999993557861402,0.999993557861402,-1,0.00228512723274926,predicted binding + coexpression
450,peve-mir-novel-14a; peve-mir-novel-14b,lncRNA_2251,lncRNA,lncRNA_2251;2 21;9482 9502,-28.72,19,78.95%,89.47%,-0.99997168259299,0.99997168259299,-1,0.00479096377543522,predicted binding + coexpression
451,peve-mir-novel-3,lncRNA_4874,lncRNA,lncRNA_4874;2 21;11520 11543,-22.04,21,61.90%,66.67%,0.999999922072653,0.999999922072653,1,0.000251327533533341,predicted binding + coexpression
452,peve-mir-novel-21,lncRNA_681,lncRNA,lncRNA_681;2 20;3317 3336,-21.71,18,77.78%,83.33%,-0.999964613662448,0.999964613662448,-1,0.00535567493509998,predicted binding + coexpression
453,peve-mir-novel-22,lncRNA_368,lncRNA,lncRNA_368;2 17;5 24,-21.15,15,93.33%,93.33%,-0.999948197892223,0.999948197892223,-1,0.0064799359200271,predicted binding + coexpression
454,peve-mir-novel-24,lncRNA_6261,lncRNA,lncRNA_6261;2 17;136 157,-28.78,15,86.67%,93.33%,1,1,1,1.34157585525081e-08,predicted binding + coexpression
455,peve-mir-novel-24,lncRNA_6454,lncRNA,lncRNA_6454;2 14;536 557,-21.24,12,66.67%,91.67%,1,1,1,0,predicted binding + coexpression
456,lncRNA_5660,Peve_00033788,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975663221909355,0.975663221909355,1,0.00454084530057089,coexpression alone
457,lncRNA_5660,Peve_00043584,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977243493320405,0.977243493320405,1,0.00410680634313341,coexpression alone
458,lncRNA_7296,Peve_00020651,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989388763171412,0.989388763171412,1,0.00131005762855249,coexpression alone
459,lncRNA_7296,Peve_00027699,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974634145040945,0.974634145040945,1,0.00483113028904016,coexpression alone
460,lncRNA_7296,Peve_00043724,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980621747479477,0.980621747479477,1,0.00322878670667017,coexpression alone
461,lncRNA_7296,Peve_00023336,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999734631671929,0.999734631671929,1,5.18907803474834e-06,coexpression alone
462,lncRNA_7297,Peve_00020651,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989938012607178,0.989938012607178,1,0.00120977037361512,coexpression alone
463,lncRNA_7297,Peve_00027699,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976637618860938,0.976637618860938,1,0.00427151286180788,coexpression alone
464,lncRNA_7297,Peve_00043724,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98021113625687,0.98021113625687,1,0.00333174538708916,coexpression alone
465,lncRNA_7297,Peve_00023336,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999701771634153,0.999701771634153,1,6.18212599268358e-06,coexpression alone
466,lncRNA_7298,Peve_00020651,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989833083451472,0.989833083451472,1,0.00122872394399926,coexpression alone
467,lncRNA_7298,Peve_00027699,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977218811913395,0.977218811913395,1,0.00411347409258452,coexpression alone
468,lncRNA_7298,Peve_00043724,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979836384071634,0.979836384071634,1,0.0034266406953333,coexpression alone
469,lncRNA_7298,Peve_00023336,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999696423264316,0.999696423264316,1,6.34916787672982e-06,coexpression alone
470,lncRNA_7745,Peve_00015742,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961684516199787,0.961684516199787,1,0.00895124499743573,coexpression alone
471,lncRNA_7745,Peve_00029820,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996053117175061,0.996053117175061,1,0.000297480103558349,coexpression alone
472,lncRNA_7745,Peve_00027583,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977980342572053,0.977980342572053,1,0.00390939925911898,coexpression alone
473,lncRNA_1481,Peve_00007009,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976807061785046,0.976807061785046,1,0.00422523473164236,coexpression alone
474,lncRNA_2034,Peve_00032842,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971430355164342,0.971430355164342,1,0.00577193165143864,coexpression alone
475,lncRNA_2034,Peve_00034882,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965460305463977,0.965460305463977,1,0.00766564432708555,coexpression alone
476,lncRNA_787,Peve_00000005,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989746638412489,0.989746638412489,1,0.00124441200614374,coexpression alone
477,lncRNA_787,Peve_00011277,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960143756366728,0.960143756366728,1,0.00949434136572753,coexpression alone
478,lncRNA_787,Peve_00018941,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96035081943381,0.96035081943381,1,0.00942074583423485,coexpression alone
479,lncRNA_787,Peve_00020888,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990104345558669,0.990104345558669,1,0.00117992647152208,coexpression alone
480,lncRNA_787,Peve_00031203,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975063485342943,0.975063485342943,1,0.00470929963517487,coexpression alone
481,lncRNA_787,Peve_00032212,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974510999619395,0.974510999619395,1,0.00486626335438212,coexpression alone
482,lncRNA_787,Peve_00012142,lncRNA_mRNA,NA,NA,NA,NA,NA,0.99251721228852,0.99251721228852,1,0.000776141550080044,coexpression alone
483,lncRNA_8483,Peve_00002096,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973178683382222,0.973178683382222,1,0.00525168896550925,coexpression alone
484,lncRNA_8483,Peve_00002350,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973196183518881,0.973196183518881,1,0.00524656383509461,coexpression alone
485,lncRNA_8483,Peve_00000005,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983940807385443,0.983940807385443,1,0.00243708392317939,coexpression alone
486,lncRNA_8483,Peve_00011277,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999388682898075,0.999388682898075,1,1.81423628243463e-05,coexpression alone
487,lncRNA_8483,Peve_00015249,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984545706762668,0.984545706762668,1,0.00230090272114605,coexpression alone
488,lncRNA_8483,Peve_00018941,lncRNA_mRNA,NA,NA,NA,NA,NA,0.960165892819508,0.960165892819508,1,0.00948646454056247,coexpression alone
489,lncRNA_8483,Peve_00020888,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983939893726113,0.983939893726113,1,0.00243729157069892,coexpression alone
490,lncRNA_8483,Peve_00031203,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970598685122976,0.970598685122976,1,0.00602503185843471,coexpression alone
491,lncRNA_8483,Peve_00032212,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994162523102324,0.994162523102324,1,0.000534922636970045,coexpression alone
492,lncRNA_8483,Peve_00044546,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981362903035363,0.981362903035363,1,0.00304567404806106,coexpression alone
493,lncRNA_8551,Peve_00001286,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998418256827897,0.998418256827897,1,7.54978774281104e-05,coexpression alone
494,lncRNA_8551,Peve_00007645,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981138258684785,0.981138258684785,1,0.00310080158265814,coexpression alone
495,lncRNA_8551,Peve_00018891,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985073877221532,0.985073877221532,1,0.00218413575961046,coexpression alone
496,lncRNA_8551,Peve_00021878,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961686571158909,0.961686571158909,1,0.00895052768338945,coexpression alone
497,lncRNA_8551,Peve_00028552,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981203890751803,0.981203890751803,1,0.00308466171757231,coexpression alone
498,lncRNA_9933,Peve_00002350,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986745872253167,0.986745872253167,1,0.001828080308109,coexpression alone
499,lncRNA_9933,Peve_00000005,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975212078648558,0.975212078648558,1,0.00466737417573475,coexpression alone
500,lncRNA_9933,Peve_00011277,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989820981660906,0.989820981660906,1,0.00123091619983863,coexpression alone
501,lncRNA_9933,Peve_00015249,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985706500984976,0.985706500984976,1,0.00204695530282112,coexpression alone
502,lncRNA_9933,Peve_00018941,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989193990046934,0.989193990046934,1,0.00134625305181766,coexpression alone
503,lncRNA_9933,Peve_00020859,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962631703445452,0.962631703445452,1,0.00862262315539622,coexpression alone
504,lncRNA_9933,Peve_00020888,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995655134452113,0.995655134452113,1,0.000343569913132522,coexpression alone
505,lncRNA_9933,Peve_00031656,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970657818676709,0.970657818676709,1,0.00600691798499458,coexpression alone
506,lncRNA_9933,Peve_00032212,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999314206131718,0.999314206131718,1,2.15565657714518e-05,coexpression alone
507,lncRNA_8084,Peve_00003488,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994436970371776,0.994436970371776,1,0.000497666246403595,coexpression alone
508,lncRNA_8084,Peve_00007872,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974259943667617,0.974259943667617,1,0.00493814853188128,coexpression alone
509,lncRNA_8084,Peve_00014208,lncRNA_mRNA,NA,NA,NA,NA,NA,0.999310499642594,0.999310499642594,1,2.17315487697435e-05,coexpression alone
510,lncRNA_8084,Peve_00021480,lncRNA_mRNA,NA,NA,NA,NA,NA,0.989912567928922,0.989912567928922,1,0.00121435751060516,coexpression alone
511,lncRNA_8084,Peve_00034064,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990557447661089,0.990557447661089,1,0.00109989663895342,coexpression alone
512,lncRNA_8084,Peve_00036216,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996988164401388,0.996988164401388,1,0.000198328190714042,coexpression alone
513,lncRNA_8084,Peve_00041469,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976728991782708,0.976728991782708,1,0.00424653647567831,coexpression alone
514,lncRNA_8084,Peve_00043735,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982213380559878,0.982213380559878,1,0.00283995777224536,coexpression alone
515,lncRNA_8084,Peve_00013396,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987915834253369,0.987915834253369,1,0.00159173251304331,coexpression alone
516,lncRNA_8151,Peve_00037614,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973490150716005,0.973490150716005,1,0.00516071903219381,coexpression alone
517,lncRNA_8151,Peve_00004794,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988262452326694,0.988262452326694,1,0.00152382045808476,coexpression alone
518,lncRNA_8151,Peve_00013338,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975602512171821,0.975602512171821,1,0.00455780521993038,coexpression alone
519,lncRNA_8151,Peve_00014607,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968524539911697,0.968524539911697,1,0.00667161327342385,coexpression alone
520,lncRNA_8151,Peve_00018051,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979443028316155,0.979443028316155,1,0.00352718998399758,coexpression alone
521,lncRNA_8151,Peve_00020593,lncRNA_mRNA,NA,NA,NA,NA,NA,0.971507102367915,0.971507102367915,1,0.00574875620266606,coexpression alone
522,lncRNA_9154,Peve_00037614,lncRNA_mRNA,NA,NA,NA,NA,NA,0.984202364903688,0.984202364903688,1,0.00237788129027313,coexpression alone
523,lncRNA_9154,Peve_00004794,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959967290971786,0.959967290971786,1,0.00955720972584007,coexpression alone
524,lncRNA_9154,Peve_00018051,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966282264966545,0.966282264966545,1,0.00739456566731533,coexpression alone
525,lncRNA_9154,Peve_00039765,lncRNA_mRNA,NA,NA,NA,NA,NA,0.997653867845447,0.997653867845447,1,0.000136367120207865,coexpression alone
526,lncRNA_583,Peve_00040371,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979055507582005,0.979055507582005,1,0.0036271831707818,coexpression alone
527,lncRNA_583,Peve_00009844,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981672094849028,0.981672094849028,1,0.00297033569163026,coexpression alone
528,lncRNA_583,Peve_00012675,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982960668242564,0.982960668242564,1,0.00266317412551008,coexpression alone
529,lncRNA_5928,Peve_00021553,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964250196374131,0.964250196374131,1,0.00807052270921776,coexpression alone
530,lncRNA_5928,Peve_00011858,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980312328964309,0.980312328964309,1,0.00330627268452101,coexpression alone
531,lncRNA_5928,Peve_00024444,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969817542813715,0.969817542813715,1,0.00626599028882089,coexpression alone
532,lncRNA_5928,Peve_00036785,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974522685388897,0.974522685388897,1,0.00486292582979422,coexpression alone
533,lncRNA_7296,Peve_00004731,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995506886919709,0.995506886919709,1,0.0003612950107047,coexpression alone
534,lncRNA_7296,Peve_00033287,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981319528341821,0.981319528341821,1,0.00305629266177405,coexpression alone
535,lncRNA_7297,Peve_00004731,lncRNA_mRNA,NA,NA,NA,NA,NA,0.994497430887822,0.994497430887822,1,0.00048957962081891,coexpression alone
536,lncRNA_7297,Peve_00033287,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979949134060342,0.979949134060342,1,0.00339799736212777,coexpression alone
537,lncRNA_2689,Peve_00018121,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961950538272355,0.961950538272355,1,0.00885854304233744,coexpression alone
538,lncRNA_1257,Peve_00004712,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992077973378624,0.992077973378624,1,0.000845418129666361,coexpression alone
539,lncRNA_1257,Peve_00010793,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969749030080884,0.969749030080884,1,0.00628727237627488,coexpression alone
540,lncRNA_1257,Peve_00014398,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983717341366639,0.983717341366639,1,0.00248804519965401,coexpression alone
541,lncRNA_1257,Peve_00015640,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988897294014237,0.988897294014237,1,0.00140201453811536,coexpression alone
542,lncRNA_1257,Peve_00018700,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966308237007683,0.966308237007683,1,0.00738605259913135,coexpression alone
543,lncRNA_1257,Peve_00024151,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978642193728099,0.978642193728099,1,0.00373484496521759,coexpression alone
544,lncRNA_1257,Peve_00038381,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976653461377557,0.976653461377557,1,0.00426717891476572,coexpression alone
545,lncRNA_1257,Peve_00041749,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973415185093819,0.973415185093819,1,0.00518256624454805,coexpression alone
546,lncRNA_1258,Peve_00004712,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992077973378624,0.992077973378624,1,0.000845418129666361,coexpression alone
547,lncRNA_1258,Peve_00010793,lncRNA_mRNA,NA,NA,NA,NA,NA,0.969749030080884,0.969749030080884,1,0.00628727237627488,coexpression alone
548,lncRNA_1258,Peve_00014398,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983717341366639,0.983717341366639,1,0.00248804519965401,coexpression alone
549,lncRNA_1258,Peve_00015640,lncRNA_mRNA,NA,NA,NA,NA,NA,0.988897294014237,0.988897294014237,1,0.00140201453811536,coexpression alone
550,lncRNA_1258,Peve_00018700,lncRNA_mRNA,NA,NA,NA,NA,NA,0.966308237007683,0.966308237007683,1,0.00738605259913135,coexpression alone
551,lncRNA_1258,Peve_00024151,lncRNA_mRNA,NA,NA,NA,NA,NA,0.978642193728099,0.978642193728099,1,0.00373484496521759,coexpression alone
552,lncRNA_1258,Peve_00038381,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976653461377557,0.976653461377557,1,0.00426717891476572,coexpression alone
553,lncRNA_1258,Peve_00041749,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973415185093819,0.973415185093819,1,0.00518256624454805,coexpression alone
554,lncRNA_4891,Peve_00023658,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990730322596413,0.990730322596413,1,0.00106985766115322,coexpression alone
555,lncRNA_4891,Peve_00042905,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981864577099485,0.981864577099485,1,0.00292375135774544,coexpression alone
556,lncRNA_4891,Peve_00029556,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96536548909915,0.96536548909915,1,0.0076971201705587,coexpression alone
557,lncRNA_7239,Peve_00014398,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980321154694419,0.980321154694419,1,0.00330405409690596,coexpression alone
558,lncRNA_7239,Peve_00018700,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985818461874144,0.985818461874144,1,0.0020229859131396,coexpression alone
559,lncRNA_7239,Peve_00023658,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965263232151792,0.965263232151792,1,0.00773111350504616,coexpression alone
560,lncRNA_7239,Peve_00024151,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982180257782307,0.982180257782307,1,0.00284788021372445,coexpression alone
561,lncRNA_7239,Peve_00028686,lncRNA_mRNA,NA,NA,NA,NA,NA,0.973477693181394,0.973477693181394,1,0.00516434741968194,coexpression alone
562,lncRNA_7239,Peve_00038381,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990449402840789,0.990449402840789,1,0.00111881042356756,coexpression alone
563,lncRNA_7239,Peve_00042905,lncRNA_mRNA,NA,NA,NA,NA,NA,0.980295561982293,0.980295561982293,1,0.00331048887826136,coexpression alone
564,lncRNA_7239,Peve_00029556,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985860019572964,0.985860019572964,1,0.0020141127823186,coexpression alone
565,lncRNA_7359,Peve_00006541,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98706191709918,0.98706191709918,1,0.00176316970094068,coexpression alone
566,lncRNA_7359,Peve_00023658,lncRNA_mRNA,NA,NA,NA,NA,NA,0.981012270385536,0.981012270385536,1,0.0031318618739318,coexpression alone
567,lncRNA_7359,Peve_00027364,lncRNA_mRNA,NA,NA,NA,NA,NA,0.985400622079888,0.985400622079888,1,0.00211291502037918,coexpression alone
568,lncRNA_7359,Peve_00028686,lncRNA_mRNA,NA,NA,NA,NA,NA,0.977061873488206,0.977061873488206,1,0.00415595490339984,coexpression alone
569,lncRNA_7359,Peve_00031348,lncRNA_mRNA,NA,NA,NA,NA,NA,0.97128442864753,0.97128442864753,1,0.00581608190246432,coexpression alone
570,lncRNA_7359,Peve_00038381,lncRNA_mRNA,NA,NA,NA,NA,NA,0.962038492371816,0.962038492371816,1,0.00882796299087157,coexpression alone
571,lncRNA_7359,Peve_00041525,lncRNA_mRNA,NA,NA,NA,NA,NA,0.983889956697251,0.983889956697251,1,0.0024486496746262,coexpression alone
572,lncRNA_7359,Peve_00042905,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965622932223178,0.965622932223178,1,0.00761175651150776,coexpression alone
573,lncRNA_7664,Peve_00003610,lncRNA_mRNA,NA,NA,NA,NA,NA,0.979597095781195,0.979597095781195,1,0.00348769289702743,coexpression alone
574,lncRNA_7664,Peve_00026919,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996920523416774,0.996920523416774,1,0.000205044679595039,coexpression alone
575,lncRNA_7664,Peve_00042017,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986200489450472,0.986200489450472,1,0.00194190678599254,coexpression alone
576,lncRNA_8149,Peve_00035783,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993893279459858,0.993893279459858,1,0.000572331579279486,coexpression alone
577,lncRNA_8149,Peve_00001193,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975942717697191,0.975942717697191,1,0.00446303490601014,coexpression alone
578,lncRNA_8149,Peve_00045100,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961975640201776,0.961975640201776,1,0.00884981201685198,coexpression alone
579,lncRNA_8149,Peve_00000388,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98890358111437,0.98890358111437,1,0.00140082515999404,coexpression alone
580,lncRNA_8149,Peve_00002659,lncRNA_mRNA,NA,NA,NA,NA,NA,0.976255514977535,0.976255514977535,1,0.00437648160531599,coexpression alone
581,lncRNA_8149,Peve_00013491,lncRNA_mRNA,NA,NA,NA,NA,NA,0.996767248482408,0.996767248482408,1,0.000220537088582861,coexpression alone
582,lncRNA_8149,Peve_00014560,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961469046666802,0.961469046666802,1,0.00902656240581978,coexpression alone
583,lncRNA_8149,Peve_00026823,lncRNA_mRNA,NA,NA,NA,NA,NA,0.974683535339773,0.974683535339773,1,0.00481706297976876,coexpression alone
584,lncRNA_8149,Peve_00031069,lncRNA_mRNA,NA,NA,NA,NA,NA,0.975460398562651,0.975460398562651,1,0.00459758768363385,coexpression alone
585,lncRNA_8149,Peve_00035302,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96034267849336,0.96034267849336,1,0.0094236357856692,coexpression alone
586,lncRNA_8149,Peve_00038409,lncRNA_mRNA,NA,NA,NA,NA,NA,0.96975096399073,0.96975096399073,1,0.00628667132073003,coexpression alone
587,lncRNA_8149,Peve_00041060,lncRNA_mRNA,NA,NA,NA,NA,NA,0.990441932143536,0.990441932143536,1,0.00112012216003462,coexpression alone
588,lncRNA_9182,Peve_00006541,lncRNA_mRNA,NA,NA,NA,NA,NA,0.964410636799543,0.964410636799543,1,0.00801644975244281,coexpression alone
589,lncRNA_9182,Peve_00009118,lncRNA_mRNA,NA,NA,NA,NA,NA,0.995545877439553,0.995545877439553,1,0.000356604426079439,coexpression alone
590,lncRNA_9182,Peve_00013326,lncRNA_mRNA,NA,NA,NA,NA,NA,0.961503663823492,0.961503663823492,1,0.00901444801822891,coexpression alone
591,lncRNA_9182,Peve_00027364,lncRNA_mRNA,NA,NA,NA,NA,NA,0.968663549663465,0.968663549663465,1,0.0066276044880905,coexpression alone
592,lncRNA_9182,Peve_00029564,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993888523818789,0.993888523818789,1,0.000572999859241716,coexpression alone
593,lncRNA_9182,Peve_00031348,lncRNA_mRNA,NA,NA,NA,NA,NA,0.993099359849332,0.993099359849332,1,0.00068741322245874,coexpression alone
594,lncRNA_9182,Peve_00041486,lncRNA_mRNA,NA,NA,NA,NA,NA,0.959139904478689,0.959139904478689,1,0.0098537851056803,coexpression alone
595,lncRNA_9933,Peve_00026462,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970226435445701,0.970226435445701,1,0.00613947136786149,coexpression alone
596,lncRNA_9933,Peve_00001538,lncRNA_mRNA,NA,NA,NA,NA,NA,0.965560051422722,0.965560051422722,1,0.00763257780558611,coexpression alone
597,lncRNA_9933,Peve_00001529,lncRNA_mRNA,NA,NA,NA,NA,NA,0.992608013561501,0.992608013561501,1,0.000762067549733581,coexpression alone
598,lncRNA_9933,Peve_00001905,lncRNA_mRNA,NA,NA,NA,NA,NA,0.982640806151485,0.982640806151485,1,0.00273838242184655,coexpression alone
599,lncRNA_9933,Peve_00000035,lncRNA_mRNA,NA,NA,NA,NA,NA,0.970487233961757,0.970487233961757,1,0.00605922052470958,coexpression alone
600,lncRNA_9933,Peve_00002249,lncRNA_mRNA,NA,NA,NA,NA,NA,0.998964074938092,0.998964074938092,1,4.00183217284274e-05,coexpression alone
601,lncRNA_9933,Peve_00001835,lncRNA_mRNA,NA,NA,NA,NA,NA,0.986196176193895,0.986196176193895,1,0.00194281605521928,coexpression alone
602,lncRNA_9933,Peve_00003922,lncRNA_mRNA,NA,NA,NA,NA,NA,0.987977617552368,0.987977617552368,1,0.00157955563434242,coexpression alone
603,lncRNA_9933,Peve_00007386,lncRNA_mRNA,NA,NA,NA,NA,NA,0.98083510868198,0.98083510868198,1,0.00317571096873418,coexpression alone
