"lncRNA_id" "lncRNA_coord"
"25991" "lncRNA_25991" "ptg000027l:3601344-3602798"
"25992" "lncRNA_25992" "ptg000027l:3680915-3691424"
"25993" "lncRNA_25993" "ptg000027l:3681051-3686695"
"25994" "lncRNA_25994" "ptg000027l:4321022-4322805"
"25995" "lncRNA_25995" "ptg000027l:4321022-4322805"
"25996" "lncRNA_25996" "ptg000027l:4441069-4442413"
"25997" "lncRNA_25997" "ptg000027l:4598355-4612817"
"25998" "lncRNA_25998" "ptg000027l:4725198-4736471"
"25999" "lncRNA_25999" "ptg000027l:4855144-4855861"
"26000" "lncRNA_26000" "ptg000027l:4983943-4985286"
"26001" "lncRNA_26001" "ptg000027l:5286132-5287601"
"26002" "lncRNA_26002" "ptg000027l:5289018-5289981"
"26003" "lncRNA_26003" "ptg000027l:5292234-5293609"
"26004" "lncRNA_26004" "ptg000027l:5316595-5317487"
"26005" "lncRNA_26005" "ptg000027l:5316611-5317487"
"26006" "lncRNA_26006" "ptg000027l:5547954-5548512"
"26007" "lncRNA_26007" "ptg000027l:5715024-5715749"
"26008" "lncRNA_26008" "ptg000027l:5788692-5793271"
"26009" "lncRNA_26009" "ptg000027l:5867174-5868693"
"26010" "lncRNA_26010" "ptg000027l:5925593-5928012"
"26011" "lncRNA_26011" "ptg000027l:6426465-6428562"
"26012" "lncRNA_26012" "ptg000027l:6426532-6428562"
"26013" "lncRNA_26013" "ptg000027l:6521887-6526026"
"26014" "lncRNA_26014" "ptg000027l:6600216-6603388"
"26015" "lncRNA_26015" "ptg000027l:6721205-6721825"
"26016" "lncRNA_26016" "ptg000027l:6797608-6811021"
"26017" "lncRNA_26017" "ptg000027l:6797685-6803423"
"26018" "lncRNA_26018" "ptg000027l:6823995-6826696"
"26019" "lncRNA_26019" "ptg000027l:7071529-7073098"
"26020" "lncRNA_26020" "ptg000027l:7253534-7254342"
"26021" "lncRNA_26021" "ptg000027l:7347956-7360362"
"26022" "lncRNA_26022" "ptg000027l:7439503-7440173"
"26023" "lncRNA_26023" "ptg000027l:7459355-7463726"
"26024" "lncRNA_26024" "ptg000027l:7882070-7887548"
"26025" "lncRNA_26025" "ptg000027l:7891000-7897686"
"26026" "lncRNA_26026" "ptg000027l:7901047-7902501"
"26027" "lncRNA_26027" "ptg000027l:7936324-7964551"
"26028" "lncRNA_26028" "ptg000027l:7936344-7964551"
"26029" "lncRNA_26029" "ptg000027l:7936494-7961077"
"26030" "lncRNA_26030" "ptg000027l:7945062-7947631"
"26031" "lncRNA_26031" "ptg000027l:7945551-7971751"
"26032" "lncRNA_26032" "ptg000027l:7988930-8012052"
"26033" "lncRNA_26033" "ptg000027l:8388203-8390848"
"26034" "lncRNA_26034" "ptg000027l:8389456-8396509"
"26035" "lncRNA_26035" "ptg000027l:8413579-8414190"
"26036" "lncRNA_26036" "ptg000027l:8520736-8523074"
"26037" "lncRNA_26037" "ptg000027l:8588425-8589203"
"26038" "lncRNA_26038" "ptg000027l:8775819-8776522"
"26039" "lncRNA_26039" "ptg000027l:8799821-8805802"
"26040" "lncRNA_26040" "ptg000027l:9067296-9128808"
"26041" "lncRNA_26041" "ptg000027l:9251428-9253463"
"26042" "lncRNA_26042" "ptg000027l:9251428-9253463"
"26043" "lncRNA_26043" "ptg000027l:9456035-9463101"
"26044" "lncRNA_26044" "ptg000027l:9506788-9508382"
"26045" "lncRNA_26045" "ptg000027l:9549967-9556049"
"26046" "lncRNA_26046" "ptg000027l:9734321-9735519"
"26047" "lncRNA_26047" "ptg000027l:9923761-9925046"
"26048" "lncRNA_26048" "ptg000027l:10235870-10237266"
"26049" "lncRNA_26049" "ptg000027l:10392291-10392693"
"26050" "lncRNA_26050" "ptg000027l:10451812-10454072"
"26051" "lncRNA_26051" "ptg000027l:10452082-10454072"
"26052" "lncRNA_26052" "ptg000027l:10452082-10454072"
"26053" "lncRNA_26053" "ptg000027l:10455609-10459782"
"26054" "lncRNA_26054" "ptg000027l:10612049-10614930"
"26055" "lncRNA_26055" "ptg000027l:10613017-10662732"
"26056" "lncRNA_26056" "ptg000027l:10661401-10662732"
"26057" "lncRNA_26057" "ptg000027l:10629193-10631009"
"26058" "lncRNA_26058" "ptg000027l:10702993-10704109"
"26059" "lncRNA_26059" "ptg000027l:11011322-11011698"
"26060" "lncRNA_26060" "ptg000027l:11516267-11523856"
"26061" "lncRNA_26061" "ptg000027l:11534423-11536142"
"26062" "lncRNA_26062" "ptg000027l:11651224-11653699"
"26063" "lncRNA_26063" "ptg000027l:11766756-11768342"
"26064" "lncRNA_26064" "ptg000027l:12094489-12094769"
"26065" "lncRNA_26065" "ptg000027l:12355640-12358636"
"26066" "lncRNA_26066" "ptg000027l:12360324-12362804"
"26067" "lncRNA_26067" "ptg000027l:12360330-12362804"
"26068" "lncRNA_26068" "ptg000027l:12360338-12362804"
"26069" "lncRNA_26069" "ptg000027l:12443573-12444305"
"26070" "lncRNA_26070" "ptg000027l:12443588-12444305"
"26071" "lncRNA_26071" "ptg000027l:12514444-12515225"
"26072" "lncRNA_26072" "ptg000027l:12570304-12572076"
"26073" "lncRNA_26073" "ptg000027l:12802794-12805942"
"26074" "lncRNA_26074" "ptg000027l:12804796-12805942"
"26075" "lncRNA_26075" "ptg000027l:12804875-12805942"
"26076" "lncRNA_26076" "ptg000027l:13075945-13077078"
"26077" "lncRNA_26077" "ptg000027l:13102257-13104682"
"26078" "lncRNA_26078" "ptg000027l:13102267-13102845"
"26079" "lncRNA_26079" "ptg000027l:13628131-13629193"
"26080" "lncRNA_26080" "ptg000027l:13712633-13713522"
"26081" "lncRNA_26081" "ptg000027l:13757473-13759673"
"26082" "lncRNA_26082" "ptg000027l:13841927-13843733"
"26083" "lncRNA_26083" "ptg000027l:13863052-13865522"
"26084" "lncRNA_26084" "ptg000027l:13877754-13879771"
"26085" "lncRNA_26085" "ptg000027l:13918548-13919389"
"26086" "lncRNA_26086" "ptg000027l:14040776-14046599"
"26087" "lncRNA_26087" "ptg000027l:14292007-14292362"
"26088" "lncRNA_26088" "ptg000027l:14394507-14399373"
"26089" "lncRNA_26089" "ptg000027l:14624016-14627132"
"26090" "lncRNA_26090" "ptg000027l:14624027-14627132"
"26091" "lncRNA_26091" "ptg000027l:14827007-14829322"
"26092" "lncRNA_26092" "ptg000027l:14827007-14829322"
"26093" "lncRNA_26093" "ptg000027l:14830528-14837471"
"26094" "lncRNA_26094" "ptg000027l:15101300-15102768"
"26095" "lncRNA_26095" "ptg000027l:15107247-15107889"
"26096" "lncRNA_26096" "ptg000027l:15393720-15400337"
"26097" "lncRNA_26097" "ptg000027l:15489240-15489592"
"26098" "lncRNA_26098" "ptg000027l:15750815-15757940"
"26099" "lncRNA_26099" "ptg000027l:16034426-16039308"
"26100" "lncRNA_26100" "ptg000027l:10424-11729"
"26101" "lncRNA_26101" "ptg000027l:51127-58172"
"26102" "lncRNA_26102" "ptg000027l:52248-59118"
"26103" "lncRNA_26103" "ptg000027l:52283-58172"
"26104" "lncRNA_26104" "ptg000027l:134722-134923"
"26105" "lncRNA_26105" "ptg000027l:412895-420539"
"26106" "lncRNA_26106" "ptg000027l:416248-420539"
"26107" "lncRNA_26107" "ptg000027l:418603-422689"
"26108" "lncRNA_26108" "ptg000027l:742776-746282"
"26109" "lncRNA_26109" "ptg000027l:851013-852017"
"26110" "lncRNA_26110" "ptg000027l:1061059-1061600"
"26111" "lncRNA_26111" "ptg000027l:1462714-1463387"
"26112" "lncRNA_26112" "ptg000027l:1641126-1642272"
"26113" "lncRNA_26113" "ptg000027l:2012955-2015680"
"26114" "lncRNA_26114" "ptg000027l:2025119-2033412"
"26115" "lncRNA_26115" "ptg000027l:2025165-2033412"
"26116" "lncRNA_26116" "ptg000027l:2026523-2033412"
"26117" "lncRNA_26117" "ptg000027l:2272308-2273485"
"26118" "lncRNA_26118" "ptg000027l:2494060-2499083"
"26119" "lncRNA_26119" "ptg000027l:2496558-2499083"
"26120" "lncRNA_26120" "ptg000027l:2509602-2510860"
"26121" "lncRNA_26121" "ptg000027l:2519515-2520822"
"26122" "lncRNA_26122" "ptg000027l:2519515-2520822"
"26123" "lncRNA_26123" "ptg000027l:2599028-2601309"
"26124" "lncRNA_26124" "ptg000027l:2807342-2807765"
"26125" "lncRNA_26125" "ptg000027l:2814981-2818190"
"26126" "lncRNA_26126" "ptg000027l:2860860-2862944"
"26127" "lncRNA_26127" "ptg000027l:2878248-2881414"
"26128" "lncRNA_26128" "ptg000027l:2896937-2897855"
"26129" "lncRNA_26129" "ptg000027l:2898571-2899051"
"26130" "lncRNA_26130" "ptg000027l:2941810-2943425"
"26131" "lncRNA_26131" "ptg000027l:3002904-3005305"
"26132" "lncRNA_26132" "ptg000027l:3436098-3437426"
"26133" "lncRNA_26133" "ptg000027l:3660538-3663416"
"26134" "lncRNA_26134" "ptg000027l:3661578-3663416"
"26135" "lncRNA_26135" "ptg000027l:3676445-3677030"
"26136" "lncRNA_26136" "ptg000027l:4197045-4197334"
"26137" "lncRNA_26137" "ptg000027l:4338061-4343109"
"26138" "lncRNA_26138" "ptg000027l:4513088-4522756"
"26139" "lncRNA_26139" "ptg000027l:4814667-4815219"
"26140" "lncRNA_26140" "ptg000027l:5005996-5006951"
"26141" "lncRNA_26141" "ptg000027l:5064780-5068952"
"26142" "lncRNA_26142" "ptg000027l:5064781-5068952"
"26143" "lncRNA_26143" "ptg000027l:5215202-5216146"
"26144" "lncRNA_26144" "ptg000027l:5423343-5425686"
"26145" "lncRNA_26145" "ptg000027l:5535648-5540919"
"26146" "lncRNA_26146" "ptg000027l:5609634-5611189"
"26147" "lncRNA_26147" "ptg000027l:5914807-5917929"
"26148" "lncRNA_26148" "ptg000027l:5927411-5928202"
"26149" "lncRNA_26149" "ptg000027l:5959907-5963213"
"26150" "lncRNA_26150" "ptg000027l:5963858-5967081"
"26151" "lncRNA_26151" "ptg000027l:5969037-5982259"
"26152" "lncRNA_26152" "ptg000027l:5969082-5978233"
"26153" "lncRNA_26153" "ptg000027l:5969155-5978233"
"26154" "lncRNA_26154" "ptg000027l:6057940-6058599"
"26155" "lncRNA_26155" "ptg000027l:6278362-6279729"
"26156" "lncRNA_26156" "ptg000027l:6388007-6388368"
"26157" "lncRNA_26157" "ptg000027l:6518261-6520147"
"26158" "lncRNA_26158" "ptg000027l:6545737-6546585"
"26159" "lncRNA_26159" "ptg000027l:6733358-6735391"
"26160" "lncRNA_26160" "ptg000027l:6917224-6919695"
"26161" "lncRNA_26161" "ptg000027l:7008547-7009121"
"26162" "lncRNA_26162" "ptg000027l:7058971-7066910"
"26163" "lncRNA_26163" "ptg000027l:7059001-7066910"
"26164" "lncRNA_26164" "ptg000027l:7059001-7066910"
"26165" "lncRNA_26165" "ptg000027l:7059001-7066910"
"26166" "lncRNA_26166" "ptg000027l:7057458-7058675"
"26167" "lncRNA_26167" "ptg000027l:7081404-7082597"
"26168" "lncRNA_26168" "ptg000027l:7173768-7175345"
"26169" "lncRNA_26169" "ptg000027l:7340581-7349831"
"26170" "lncRNA_26170" "ptg000027l:7342454-7351500"
"26171" "lncRNA_26171" "ptg000027l:7410529-7412191"
"26172" "lncRNA_26172" "ptg000027l:7872737-7880513"
"26173" "lncRNA_26173" "ptg000027l:7872931-7880513"
"26174" "lncRNA_26174" "ptg000027l:7872931-7885357"
"26175" "lncRNA_26175" "ptg000027l:7881831-7887524"
"26176" "lncRNA_26176" "ptg000027l:7882116-7887524"
"26177" "lncRNA_26177" "ptg000027l:7885434-7887524"
"26178" "lncRNA_26178" "ptg000027l:7909959-7912849"
"26179" "lncRNA_26179" "ptg000027l:7910337-7912849"
"26180" "lncRNA_26180" "ptg000027l:7936324-7941684"
"26181" "lncRNA_26181" "ptg000027l:7955207-7960830"
"26182" "lncRNA_26182" "ptg000027l:8035765-8036361"
"26183" "lncRNA_26183" "ptg000027l:8047857-8049006"
"26184" "lncRNA_26184" "ptg000027l:8115342-8116140"
"26185" "lncRNA_26185" "ptg000027l:8260352-8268958"
"26186" "lncRNA_26186" "ptg000027l:8349058-8351092"
"26187" "lncRNA_26187" "ptg000027l:8750612-8751344"
"26188" "lncRNA_26188" "ptg000027l:9009407-9010402"
"26189" "lncRNA_26189" "ptg000027l:9313040-9314950"
"26190" "lncRNA_26190" "ptg000027l:9313045-9314950"
"26191" "lncRNA_26191" "ptg000027l:9316054-9316882"
"26192" "lncRNA_26192" "ptg000027l:9316054-9316882"
"26193" "lncRNA_26193" "ptg000027l:9354681-9365082"
"26194" "lncRNA_26194" "ptg000027l:9398544-9401059"
"26195" "lncRNA_26195" "ptg000027l:9445751-9459692"
"26196" "lncRNA_26196" "ptg000027l:9445786-9449401"
"26197" "lncRNA_26197" "ptg000027l:9450656-9452031"
"26198" "lncRNA_26198" "ptg000027l:9701256-9701811"
"26199" "lncRNA_26199" "ptg000027l:9819054-9819486"
"26200" "lncRNA_26200" "ptg000027l:9859624-9860199"
"26201" "lncRNA_26201" "ptg000027l:9870105-9872453"
"26202" "lncRNA_26202" "ptg000027l:9922699-9923610"
"26203" "lncRNA_26203" "ptg000027l:10119277-10119798"
"26204" "lncRNA_26204" "ptg000027l:10270558-10278960"
"26205" "lncRNA_26205" "ptg000027l:10448930-10450178"
"26206" "lncRNA_26206" "ptg000027l:10461648-10462809"
"26207" "lncRNA_26207" "ptg000027l:10596676-10598670"
"26208" "lncRNA_26208" "ptg000027l:10672846-10674135"
"26209" "lncRNA_26209" "ptg000027l:10918969-10926357"
"26210" "lncRNA_26210" "ptg000027l:10919348-10926357"
"26211" "lncRNA_26211" "ptg000027l:10928627-10932013"
"26212" "lncRNA_26212" "ptg000027l:10964497-10969087"
"26213" "lncRNA_26213" "ptg000027l:11537473-11537973"
"26214" "lncRNA_26214" "ptg000027l:11572258-11573404"
"26215" "lncRNA_26215" "ptg000027l:11673986-11676122"
"26216" "lncRNA_26216" "ptg000027l:11942304-11946391"
"26217" "lncRNA_26217" "ptg000027l:11942304-11961256"
"26218" "lncRNA_26218" "ptg000027l:11942308-11943906"
"26219" "lncRNA_26219" "ptg000027l:11942308-11961256"
"26220" "lncRNA_26220" "ptg000027l:11942332-11961256"
"26221" "lncRNA_26221" "ptg000027l:11942340-11961256"
"26222" "lncRNA_26222" "ptg000027l:11959768-11961256"
"26223" "lncRNA_26223" "ptg000027l:12343793-12355440"
"26224" "lncRNA_26224" "ptg000027l:12775763-12778068"
"26225" "lncRNA_26225" "ptg000027l:12852451-12854663"
"26226" "lncRNA_26226" "ptg000027l:12872780-12877948"
"26227" "lncRNA_26227" "ptg000027l:13477051-13477564"
"26228" "lncRNA_26228" "ptg000027l:13477167-13477564"
"26229" "lncRNA_26229" "ptg000027l:13644008-13644803"
"26230" "lncRNA_26230" "ptg000027l:13879813-13883091"
"26231" "lncRNA_26231" "ptg000027l:14566607-14567259"
"26232" "lncRNA_26232" "ptg000027l:14619078-14621519"
"26233" "lncRNA_26233" "ptg000027l:15097509-15098968"
"26234" "lncRNA_26234" "ptg000027l:15392414-15393626"
"26235" "lncRNA_26235" "ptg000027l:15538038-15538913"
"26236" "lncRNA_26236" "ptg000027l:15748819-15750689"
"26237" "lncRNA_26237" "ptg000027l:16155895-16156332"
"26238" "lncRNA_26238" "ptg000027l:16157525-16158850"
"26239" "lncRNA_26239" "ptg000027l:16157525-16158850"
"26240" "lncRNA_26240" "ptg000027l:17128-17575"
"26241" "lncRNA_26241" "ptg000027l:41968-42430"
"26242" "lncRNA_26242" "ptg000027l:60848-61952"
"26243" "lncRNA_26243" "ptg000027l:89386-89781"
"26244" "lncRNA_26244" "ptg000027l:90427-91325"
"26245" "lncRNA_26245" "ptg000027l:95819-97976"
"26246" "lncRNA_26246" "ptg000027l:138088-138289"
"26247" "lncRNA_26247" "ptg000027l:183844-184161"
"26248" "lncRNA_26248" "ptg000027l:226982-227244"
"26249" "lncRNA_26249" "ptg000027l:259869-260136"
"26250" "lncRNA_26250" "ptg000027l:516172-516667"
"26251" "lncRNA_26251" "ptg000027l:580047-580745"
"26252" "lncRNA_26252" "ptg000027l:705845-706469"
"26253" "lncRNA_26253" "ptg000027l:858870-859286"
"26254" "lncRNA_26254" "ptg000027l:906203-907001"
"26255" "lncRNA_26255" "ptg000027l:916139-916439"
"26256" "lncRNA_26256" "ptg000027l:924969-925247"
"26257" "lncRNA_26257" "ptg000027l:926030-926257"
"26258" "lncRNA_26258" "ptg000027l:926632-927718"
"26259" "lncRNA_26259" "ptg000027l:975472-976130"
"26260" "lncRNA_26260" "ptg000027l:977325-977583"
"26261" "lncRNA_26261" "ptg000027l:1023559-1024056"
"26262" "lncRNA_26262" "ptg000027l:1177513-1177797"
"26263" "lncRNA_26263" "ptg000027l:1227957-1228301"
"26264" "lncRNA_26264" "ptg000027l:1263013-1263414"
"26265" "lncRNA_26265" "ptg000027l:1540705-1541364"
"26266" "lncRNA_26266" "ptg000027l:1562399-1562754"
"26267" "lncRNA_26267" "ptg000027l:1576191-1576458"
"26268" "lncRNA_26268" "ptg000027l:1929691-1930019"
"26269" "lncRNA_26269" "ptg000027l:1930817-1931024"
"26270" "lncRNA_26270" "ptg000027l:1933089-1933646"
"26271" "lncRNA_26271" "ptg000027l:2128849-2129237"
"26272" "lncRNA_26272" "ptg000027l:2249503-2249759"
"26273" "lncRNA_26273" "ptg000027l:2333299-2333808"
"26274" "lncRNA_26274" "ptg000027l:2369834-2370428"
"26275" "lncRNA_26275" "ptg000027l:2455268-2455554"
"26276" "lncRNA_26276" "ptg000027l:2499870-2500176"
"26277" "lncRNA_26277" "ptg000027l:2766790-2767021"
"26278" "lncRNA_26278" "ptg000027l:2771763-2772193"
"26279" "lncRNA_26279" "ptg000027l:2773277-2774274"
"26280" "lncRNA_26280" "ptg000027l:2865430-2865899"
"26281" "lncRNA_26281" "ptg000027l:2935874-2937154"
"26282" "lncRNA_26282" "ptg000027l:3020736-3021154"
"26283" "lncRNA_26283" "ptg000027l:3226053-3226310"
"26284" "lncRNA_26284" "ptg000027l:3640110-3640352"
"26285" "lncRNA_26285" "ptg000027l:3680126-3680340"
"26286" "lncRNA_26286" "ptg000027l:4134331-4134554"
"26287" "lncRNA_26287" "ptg000027l:4177811-4179221"
"26288" "lncRNA_26288" "ptg000027l:4182320-4183341"
"26289" "lncRNA_26289" "ptg000027l:4185825-4186058"
"26290" "lncRNA_26290" "ptg000027l:4187612-4187874"
"26291" "lncRNA_26291" "ptg000027l:4217814-4218180"
"26292" "lncRNA_26292" "ptg000027l:4221192-4221420"
"26293" "lncRNA_26293" "ptg000027l:4237815-4238927"
"26294" "lncRNA_26294" "ptg000027l:4332702-4333228"
"26295" "lncRNA_26295" "ptg000027l:4334565-4335119"
"26296" "lncRNA_26296" "ptg000027l:4437874-4438204"
"26297" "lncRNA_26297" "ptg000027l:4449769-4454090"
"26298" "lncRNA_26298" "ptg000027l:4661807-4662148"
"26299" "lncRNA_26299" "ptg000027l:4915099-4916100"
"26300" "lncRNA_26300" "ptg000027l:4964473-4965011"
"26301" "lncRNA_26301" "ptg000027l:4967267-4968339"
"26302" "lncRNA_26302" "ptg000027l:4971033-4971254"
"26303" "lncRNA_26303" "ptg000027l:5032093-5032519"
"26304" "lncRNA_26304" "ptg000027l:5039604-5039942"
"26305" "lncRNA_26305" "ptg000027l:5042198-5042545"
"26306" "lncRNA_26306" "ptg000027l:5277673-5277983"
"26307" "lncRNA_26307" "ptg000027l:5295348-5295859"
"26308" "lncRNA_26308" "ptg000027l:5339616-5340353"
"26309" "lncRNA_26309" "ptg000027l:5460317-5461869"
"26310" "lncRNA_26310" "ptg000027l:5500717-5501185"
"26311" "lncRNA_26311" "ptg000027l:5814840-5815167"
"26312" "lncRNA_26312" "ptg000027l:5870744-5871018"
"26313" "lncRNA_26313" "ptg000027l:5918567-5918783"
"26314" "lncRNA_26314" "ptg000027l:5921036-5921303"
"26315" "lncRNA_26315" "ptg000027l:6003400-6003964"
"26316" "lncRNA_26316" "ptg000027l:6021683-6023106"
"26317" "lncRNA_26317" "ptg000027l:6025714-6026578"
"26318" "lncRNA_26318" "ptg000027l:6031771-6032938"
"26319" "lncRNA_26319" "ptg000027l:6035359-6035665"
"26320" "lncRNA_26320" "ptg000027l:6035970-6036528"
"26321" "lncRNA_26321" "ptg000027l:6045651-6045904"
"26322" "lncRNA_26322" "ptg000027l:6069844-6070631"
"26323" "lncRNA_26323" "ptg000027l:6104313-6104754"
"26324" "lncRNA_26324" "ptg000027l:6118235-6118473"
"26325" "lncRNA_26325" "ptg000027l:6189399-6189610"
"26326" "lncRNA_26326" "ptg000027l:6238362-6239638"
"26327" "lncRNA_26327" "ptg000027l:6248810-6249567"
"26328" "lncRNA_26328" "ptg000027l:6250327-6250665"
"26329" "lncRNA_26329" "ptg000027l:6282481-6282963"
"26330" "lncRNA_26330" "ptg000027l:6290598-6290930"
"26331" "lncRNA_26331" "ptg000027l:6297812-6298237"
"26332" "lncRNA_26332" "ptg000027l:6344898-6346449"
"26333" "lncRNA_26333" "ptg000027l:6357473-6357822"
"26334" "lncRNA_26334" "ptg000027l:6361596-6362843"
"26335" "lncRNA_26335" "ptg000027l:6376966-6377564"
"26336" "lncRNA_26336" "ptg000027l:6424748-6424954"
"26337" "lncRNA_26337" "ptg000027l:6470504-6470774"
"26338" "lncRNA_26338" "ptg000027l:6506736-6507161"
"26339" "lncRNA_26339" "ptg000027l:6714843-6715464"
"26340" "lncRNA_26340" "ptg000027l:6723494-6724052"
"26341" "lncRNA_26341" "ptg000027l:6812881-6814868"
"26342" "lncRNA_26342" "ptg000027l:6816376-6816919"
"26343" "lncRNA_26343" "ptg000027l:6910373-6910612"
"26344" "lncRNA_26344" "ptg000027l:6910847-6911057"
"26345" "lncRNA_26345" "ptg000027l:6942387-6942695"
"26346" "lncRNA_26346" "ptg000027l:7161357-7162675"
"26347" "lncRNA_26347" "ptg000027l:7164334-7164556"
"26348" "lncRNA_26348" "ptg000027l:7282714-7284072"
"26349" "lncRNA_26349" "ptg000027l:7290580-7290824"
"26350" "lncRNA_26350" "ptg000027l:7291843-7292140"
"26351" "lncRNA_26351" "ptg000027l:7328966-7329244"
"26352" "lncRNA_26352" "ptg000027l:7335122-7335340"
"26353" "lncRNA_26353" "ptg000027l:7346449-7347094"
"26354" "lncRNA_26354" "ptg000027l:7369884-7371039"
"26355" "lncRNA_26355" "ptg000027l:7375570-7376059"
"26356" "lncRNA_26356" "ptg000027l:7414108-7414334"
"26357" "lncRNA_26357" "ptg000027l:7420358-7420613"
"26358" "lncRNA_26358" "ptg000027l:7458418-7458658"
"26359" "lncRNA_26359" "ptg000027l:7481363-7482013"
"26360" "lncRNA_26360" "ptg000027l:7499101-7499309"
"26361" "lncRNA_26361" "ptg000027l:7521246-7521495"
"26362" "lncRNA_26362" "ptg000027l:7522875-7523269"
"26363" "lncRNA_26363" "ptg000027l:7598840-7599441"
"26364" "lncRNA_26364" "ptg000027l:7615876-7616148"
"26365" "lncRNA_26365" "ptg000027l:7625624-7625956"
"26366" "lncRNA_26366" "ptg000027l:7641911-7642437"
"26367" "lncRNA_26367" "ptg000027l:7663873-7664199"
"26368" "lncRNA_26368" "ptg000027l:7759822-7760423"
"26369" "lncRNA_26369" "ptg000027l:7765397-7765845"
"26370" "lncRNA_26370" "ptg000027l:7828197-7830524"
"26371" "lncRNA_26371" "ptg000027l:7849496-7849943"
"26372" "lncRNA_26372" "ptg000027l:7986594-7986827"
"26373" "lncRNA_26373" "ptg000027l:8036949-8037419"
"26374" "lncRNA_26374" "ptg000027l:8038125-8038400"
"26375" "lncRNA_26375" "ptg000027l:8049758-8050379"
"26376" "lncRNA_26376" "ptg000027l:8052201-8052460"
"26377" "lncRNA_26377" "ptg000027l:8092828-8093385"
"26378" "lncRNA_26378" "ptg000027l:8100577-8100892"
"26379" "lncRNA_26379" "ptg000027l:8112499-8112785"
"26380" "lncRNA_26380" "ptg000027l:8141083-8141351"
"26381" "lncRNA_26381" "ptg000027l:8142585-8143045"
"26382" "lncRNA_26382" "ptg000027l:8144192-8144789"
"26383" "lncRNA_26383" "ptg000027l:8305364-8305610"
"26384" "lncRNA_26384" "ptg000027l:8424519-8424949"
"26385" "lncRNA_26385" "ptg000027l:8499413-8499646"
"26386" "lncRNA_26386" "ptg000027l:8542277-8542619"
"26387" "lncRNA_26387" "ptg000027l:8581252-8581573"
"26388" "lncRNA_26388" "ptg000027l:8691282-8691850"
"26389" "lncRNA_26389" "ptg000027l:8701168-8701436"
"26390" "lncRNA_26390" "ptg000027l:8761978-8762371"
"26391" "lncRNA_26391" "ptg000027l:8808470-8808675"
"26392" "lncRNA_26392" "ptg000027l:8949948-8950354"
"26393" "lncRNA_26393" "ptg000027l:8965729-8966071"
"26394" "lncRNA_26394" "ptg000027l:9015671-9016060"
"26395" "lncRNA_26395" "ptg000027l:9134354-9134753"
"26396" "lncRNA_26396" "ptg000027l:9227751-9228316"
"26397" "lncRNA_26397" "ptg000027l:9228712-9228937"
"26398" "lncRNA_26398" "ptg000027l:9229801-9230264"
"26399" "lncRNA_26399" "ptg000027l:9232320-9232756"
"26400" "lncRNA_26400" "ptg000027l:9235924-9236293"
"26401" "lncRNA_26401" "ptg000027l:9239713-9241107"
"26402" "lncRNA_26402" "ptg000027l:9241828-9242033"
"26403" "lncRNA_26403" "ptg000027l:9242462-9242671"
"26404" "lncRNA_26404" "ptg000027l:9396524-9397106"
"26405" "lncRNA_26405" "ptg000027l:9431856-9432468"
"26406" "lncRNA_26406" "ptg000027l:9600611-9600941"
"26407" "lncRNA_26407" "ptg000027l:9604945-9605640"
"26408" "lncRNA_26408" "ptg000027l:9611316-9611597"
"26409" "lncRNA_26409" "ptg000027l:9627444-9627781"
"26410" "lncRNA_26410" "ptg000027l:9640017-9640314"
"26411" "lncRNA_26411" "ptg000027l:9651758-9652092"
"26412" "lncRNA_26412" "ptg000027l:9663566-9663857"
"26413" "lncRNA_26413" "ptg000027l:9677828-9678524"
"26414" "lncRNA_26414" "ptg000027l:9703452-9703749"
"26415" "lncRNA_26415" "ptg000027l:9714641-9714917"
"26416" "lncRNA_26416" "ptg000027l:9715346-9715665"
"26417" "lncRNA_26417" "ptg000027l:10015858-10016098"
"26418" "lncRNA_26418" "ptg000027l:10082477-10082771"
"26419" "lncRNA_26419" "ptg000027l:10162241-10162629"
"26420" "lncRNA_26420" "ptg000027l:10181998-10182304"
"26421" "lncRNA_26421" "ptg000027l:10231424-10231660"
"26422" "lncRNA_26422" "ptg000027l:10387415-10387987"
"26423" "lncRNA_26423" "ptg000027l:10393499-10395941"
"26424" "lncRNA_26424" "ptg000027l:10408995-10409806"
"26425" "lncRNA_26425" "ptg000027l:10415886-10416942"
"26426" "lncRNA_26426" "ptg000027l:10418865-10419253"
"26427" "lncRNA_26427" "ptg000027l:10419539-10420463"
"26428" "lncRNA_26428" "ptg000027l:10428889-10429197"
"26429" "lncRNA_26429" "ptg000027l:10442270-10442532"
"26430" "lncRNA_26430" "ptg000027l:10443269-10443492"
"26431" "lncRNA_26431" "ptg000027l:10500105-10500370"
"26432" "lncRNA_26432" "ptg000027l:10504292-10504498"
"26433" "lncRNA_26433" "ptg000027l:10508849-10509823"
"26434" "lncRNA_26434" "ptg000027l:10511428-10512716"
"26435" "lncRNA_26435" "ptg000027l:10521152-10521715"
"26436" "lncRNA_26436" "ptg000027l:10531868-10532088"
"26437" "lncRNA_26437" "ptg000027l:10542709-10543047"
"26438" "lncRNA_26438" "ptg000027l:10560305-10560598"
"26439" "lncRNA_26439" "ptg000027l:10565554-10566638"
"26440" "lncRNA_26440" "ptg000027l:10598052-10598297"
"26441" "lncRNA_26441" "ptg000027l:10683318-10683777"
"26442" "lncRNA_26442" "ptg000027l:10693043-10694192"
