taxid	gene_id	gene_symbol	GOID	evidence
apul	FUN_036940	FUN_036940	GO:0000976	SwissProt
apul	FUN_036941	FUN_036941	GO:0005290	SwissProt
apul	FUN_036942	FUN_036942	GO:0003824	SwissProt
apul	FUN_036944	FUN_036944	GO:0001822	SwissProt
apul	FUN_036948	FUN_036948	GO:0005290	SwissProt
apul	FUN_036953	FUN_036953	GO:0005290	SwissProt
apul	FUN_036957	FUN_036957	GO:0005290	SwissProt
apul	FUN_036958	FUN_036958	GO:0005290	SwissProt
apul	FUN_036960	FUN_036960	GO:0005290	SwissProt
apul	FUN_036962	FUN_036962	GO:0005290	SwissProt
apul	FUN_036964	FUN_036964	GO:0005290	SwissProt
apul	FUN_036966	FUN_036966	GO:0005290	SwissProt
apul	FUN_036967	FUN_036967	GO:0004843	SwissProt
apul	FUN_036983	FUN_036983	GO:0001653	SwissProt
apul	FUN_036984	FUN_036984	GO:0000978	SwissProt
apul	FUN_036985	FUN_036985	GO:0000922	SwissProt
apul	FUN_036998	FUN_036998	GO:0005576	SwissProt
apul	FUN_037010	FUN_037010	GO:0003676	SwissProt
apul	FUN_037015	FUN_037015	GO:0001822	SwissProt
apul	FUN_037018	FUN_037018	GO:0001822	SwissProt
apul	FUN_037019	FUN_037019	GO:0005929	SwissProt
apul	FUN_037023	FUN_037023	GO:0001822	SwissProt
apul	FUN_037026	FUN_037026	GO:0005929	SwissProt
apul	FUN_037027	FUN_037027	GO:0001822	SwissProt
apul	FUN_037035	FUN_037035	GO:0001822	SwissProt
apul	FUN_037038	FUN_037038	GO:0003824	SwissProt
apul	FUN_037039	FUN_037039	GO:0001822	SwissProt
apul	FUN_037048	FUN_037048	GO:0003735	SwissProt
apul	FUN_037054	FUN_037054	GO:0000398	SwissProt
apul	FUN_037056	FUN_037056	GO:0002181	SwissProt
apul	FUN_037057	FUN_037057	GO:0000398	SwissProt
apul	FUN_037067	FUN_037067	GO:0003964	SwissProt
apul	FUN_037076	FUN_037076	GO:0003676	SwissProt
apul	FUN_037078	FUN_037078	GO:0005524	SwissProt
apul	FUN_037079	FUN_037079	GO:0005783	SwissProt
apul	FUN_037080	FUN_037080	GO:0000281	SwissProt
apul	FUN_037081	FUN_037081	GO:0000139	SwissProt
apul	FUN_037089	FUN_037089	GO:0003723	SwissProt
apul	FUN_037100	FUN_037100	GO:0005929	SwissProt
apul	FUN_037103	FUN_037103	GO:0001822	SwissProt
apul	FUN_037104	FUN_037104	GO:0001822	SwissProt
apul	FUN_037106	FUN_037106	GO:0001822	SwissProt
apul	FUN_037108	FUN_037108	GO:0001822	SwissProt
apul	FUN_037111	FUN_037111	GO:0001822	SwissProt
apul	FUN_037114	FUN_037114	GO:0001822	SwissProt
apul	FUN_037115	FUN_037115	GO:0001822	SwissProt
apul	FUN_037118	FUN_037118	GO:0001822	SwissProt
apul	FUN_037120	FUN_037120	GO:0001822	SwissProt
apul	FUN_037122	FUN_037122	GO:0001822	SwissProt
apul	FUN_037126	FUN_037126	GO:0001822	SwissProt
apul	FUN_037127	FUN_037127	GO:0001822	SwissProt
apul	FUN_037128	FUN_037128	GO:0001822	SwissProt
apul	FUN_037129	FUN_037129	GO:0001822	SwissProt
apul	FUN_037130	FUN_037130	GO:0001822	SwissProt
apul	FUN_037137	FUN_037137	GO:0001822	SwissProt
apul	FUN_037143	FUN_037143	GO:0001822	SwissProt
apul	FUN_037145	FUN_037145	GO:0001822	SwissProt
apul	FUN_037146	FUN_037146	GO:0001822	SwissProt
apul	FUN_037148	FUN_037148	GO:0001822	SwissProt
apul	FUN_037150	FUN_037150	GO:0001822	SwissProt
apul	FUN_037155	FUN_037155	GO:0001822	SwissProt
apul	FUN_037156	FUN_037156	GO:0001822	SwissProt
apul	FUN_037166	FUN_037166	GO:0001822	SwissProt
apul	FUN_037167	FUN_037167	GO:0000122	SwissProt
apul	FUN_037170	FUN_037170	GO:0005789	SwissProt
apul	FUN_037172	FUN_037172	GO:0008376	SwissProt
apul	FUN_037173	FUN_037173	GO:0003676	SwissProt
apul	FUN_037174	FUN_037174	GO:0008376	SwissProt
apul	FUN_037175	FUN_037175	GO:0008376	SwissProt
apul	FUN_037176	FUN_037176	GO:0001822	SwissProt
apul	FUN_037179	FUN_037179	GO:0001822	SwissProt
apul	FUN_037183	FUN_037183	GO:0008376	SwissProt
apul	FUN_037185	FUN_037185	GO:0008376	SwissProt
apul	FUN_037186	FUN_037186	GO:0008376	SwissProt
apul	FUN_037189	FUN_037189	GO:0008376	SwissProt
apul	FUN_037190	FUN_037190	GO:0008376	SwissProt
apul	FUN_037192	FUN_037192	GO:0008376	SwissProt
apul	FUN_037194	FUN_037194	GO:0008376	SwissProt
apul	FUN_037197	FUN_037197	GO:0001951	SwissProt
apul	FUN_037198	FUN_037198	GO:0007165	SwissProt
apul	FUN_037200	FUN_037200	GO:0000139	SwissProt
apul	FUN_037204	FUN_037204	GO:0003677	SwissProt
apul	FUN_037205	FUN_037205	GO:0005634	SwissProt
apul	FUN_037217	FUN_037217	GO:0005509	SwissProt
apul	FUN_037231	FUN_037231	GO:0004842	SwissProt
apul	FUN_037232	FUN_037232	GO:0003723	SwissProt
apul	FUN_037233	FUN_037233	GO:0000139	SwissProt
apul	FUN_037274	FUN_037274	GO:0003824	SwissProt
apul	FUN_037281	FUN_037281	GO:0000281	SwissProt
apul	FUN_037290	FUN_037290	GO:0005634	SwissProt
apul	FUN_037291	FUN_037291	GO:0002181	SwissProt
apul	FUN_037294	FUN_037294	GO:0004252	SwissProt
apul	FUN_037296	FUN_037296	GO:0004252	SwissProt
apul	FUN_037297	FUN_037297	GO:0004252	SwissProt
apul	FUN_037298	FUN_037298	GO:0007605	SwissProt
apul	FUN_037302	FUN_037302	GO:0003677	SwissProt
apul	FUN_037307	FUN_037307	GO:0001745	SwissProt
apul	FUN_037308	FUN_037308	GO:0001726	SwissProt
apul	FUN_037309	FUN_037309	GO:0000290	SwissProt
apul	FUN_037313	FUN_037313	GO:0000978	SwissProt
apul	FUN_037318	FUN_037318	GO:0001696	SwissProt
apul	FUN_037319	FUN_037319	GO:0001540	SwissProt
apul	FUN_037324	FUN_037324	GO:0000278	SwissProt
apul	FUN_037341	FUN_037341	GO:0003824	SwissProt
apul	FUN_037377	FUN_037377	GO:0006281	SwissProt
apul	FUN_037383	FUN_037383	GO:0001649	SwissProt
apul	FUN_037385	FUN_037385	GO:0000389	SwissProt
apul	FUN_037390	FUN_037390	GO:0005576	SwissProt
apul	FUN_037397	FUN_037397	GO:0002684	SwissProt
apul	FUN_037398	FUN_037398	GO:0002684	SwissProt
apul	FUN_037401	FUN_037401	GO:0009734	SwissProt
apul	FUN_037413	FUN_037413	GO:0004144	SwissProt
apul	FUN_037414	FUN_037414	GO:0004144	SwissProt
apul	FUN_037416	FUN_037416	GO:0006814	SwissProt
apul	FUN_037426	FUN_037426	GO:0000139	SwissProt
apul	FUN_037439	FUN_037439	GO:0002053	SwissProt
apul	FUN_037444	FUN_037444	GO:0003777	SwissProt
apul	FUN_037447	FUN_037447	GO:0001649	SwissProt
apul	FUN_037452	FUN_037452	GO:0002064	SwissProt
apul	FUN_037455	FUN_037455	GO:0005524	SwissProt
apul	FUN_037456	FUN_037456	GO:0005737	SwissProt
apul	FUN_037470	FUN_037470	GO:0005576	SwissProt
apul	FUN_037471	FUN_037471	GO:0005576	SwissProt
apul	FUN_037472	FUN_037472	GO:0005576	SwissProt
apul	FUN_037473	FUN_037473	GO:0005576	SwissProt
apul	FUN_037479	FUN_037479	GO:0005524	SwissProt
apul	FUN_037484	FUN_037484	GO:0000009	SwissProt
apul	FUN_037485	FUN_037485	GO:0003723	SwissProt
apul	FUN_037488	FUN_037488	GO:0005262	SwissProt
apul	FUN_037490	FUN_037490	GO:0005634	SwissProt
apul	FUN_037491	FUN_037491	GO:0004478	SwissProt
apul	FUN_037492	FUN_037492	GO:0001934	SwissProt
apul	FUN_037494	FUN_037494	GO:0004175	SwissProt
apul	FUN_037495	FUN_037495	GO:0004175	SwissProt
apul	FUN_037496	FUN_037496	GO:0001525	SwissProt
apul	FUN_037498	FUN_037498	GO:0004930	SwissProt
apul	FUN_037517	FUN_037517	GO:0005634	SwissProt
apul	FUN_037519	FUN_037519	GO:0005634	SwissProt
apul	FUN_037529	FUN_037529	GO:0005886	SwissProt
apul	FUN_037546	FUN_037546	GO:0005524	SwissProt
apul	FUN_037553	FUN_037553	GO:0000978	SwissProt
apul	FUN_037556	FUN_037556	GO:0005267	SwissProt
apul	FUN_037557	FUN_037557	GO:0001650	SwissProt
apul	FUN_037559	FUN_037559	GO:0001650	SwissProt
apul	FUN_037562	FUN_037562	GO:0004345	SwissProt
apul	FUN_037564	FUN_037564	GO:0004345	SwissProt
apul	FUN_037573	FUN_037573	GO:0005524	SwissProt
apul	FUN_037575	FUN_037575	GO:0006598	SwissProt
apul	FUN_037580	FUN_037580	GO:0006598	SwissProt
apul	FUN_037587	FUN_037587	GO:0000049	SwissProt
apul	FUN_037588	FUN_037588	GO:0000049	SwissProt
apul	FUN_037589	FUN_037589	GO:0000070	SwissProt
apul	FUN_037590	FUN_037590	GO:0003677	SwissProt
apul	FUN_037593	FUN_037593	GO:0001786	SwissProt
apul	FUN_037684	FUN_037684	GO:0002040	SwissProt
apul	FUN_037689	FUN_037689	GO:0008270	SwissProt
apul	FUN_037692	FUN_037692	GO:0005502	SwissProt
apul	FUN_037695	FUN_037695	GO:0005502	SwissProt
apul	FUN_037696	FUN_037696	GO:0001601	SwissProt
apul	FUN_037700	FUN_037700	GO:0005525	SwissProt
apul	FUN_037709	FUN_037709	GO:0005654	SwissProt
apul	FUN_037712	FUN_037712	GO:0002175	SwissProt
apul	FUN_037713	FUN_037713	GO:0005769	SwissProt
apul	FUN_037715	FUN_037715	GO:0002175	SwissProt
apul	FUN_037717	FUN_037717	GO:0002175	SwissProt
apul	FUN_037718	FUN_037718	GO:0005769	SwissProt
apul	FUN_037719	FUN_037719	GO:0005769	SwissProt
apul	FUN_037720	FUN_037720	GO:0002175	SwissProt
apul	FUN_037721	FUN_037721	GO:0005769	SwissProt
apul	FUN_037722	FUN_037722	GO:0005769	SwissProt
apul	FUN_037723	FUN_037723	GO:0002175	SwissProt
apul	FUN_037724	FUN_037724	GO:0002175	SwissProt
apul	FUN_037725	FUN_037725	GO:0002175	SwissProt
apul	FUN_037727	FUN_037727	GO:0002175	SwissProt
apul	FUN_037728	FUN_037728	GO:0005769	SwissProt
apul	FUN_037730	FUN_037730	GO:0002175	SwissProt
apul	FUN_037731	FUN_037731	GO:0005769	SwissProt
apul	FUN_037732	FUN_037732	GO:0005769	SwissProt
apul	FUN_037733	FUN_037733	GO:0002175	SwissProt
apul	FUN_037734	FUN_037734	GO:0005769	SwissProt
apul	FUN_037735	FUN_037735	GO:0005769	SwissProt
apul	FUN_037736	FUN_037736	GO:0005769	SwissProt
apul	FUN_037738	FUN_037738	GO:0008376	SwissProt
apul	FUN_037739	FUN_037739	GO:0004568	SwissProt
apul	FUN_037744	FUN_037744	GO:0001764	SwissProt
apul	FUN_037746	FUN_037746	GO:0005737	SwissProt
apul	FUN_037755	FUN_037755	GO:0005634	SwissProt
apul	FUN_037775	FUN_037775	GO:0005789	SwissProt
apul	FUN_037777	FUN_037777	GO:0005044	SwissProt
apul	FUN_037796	FUN_037796	GO:0005737	SwissProt
apul	FUN_037801	FUN_037801	GO:0000302	SwissProt
apul	FUN_037804	FUN_037804	GO:0000978	SwissProt
apul	FUN_037807	FUN_037807	GO:0000302	SwissProt
apul	FUN_037809	FUN_037809	GO:0000122	SwissProt
apul	FUN_037812	FUN_037812	GO:0005576	SwissProt
apul	FUN_037813	FUN_037813	GO:0070569	SwissProt
apul	FUN_037814	FUN_037814	GO:0003977	SwissProt
apul	FUN_037821	FUN_037821	GO:0003977	SwissProt
apul	FUN_037822	FUN_037822	GO:0070569	SwissProt
apul	FUN_037836	FUN_037836	GO:0003677	SwissProt
apul	FUN_037839	FUN_037839	GO:0005829	SwissProt
apul	FUN_037848	FUN_037848	GO:0005886	SwissProt
apul	FUN_037853	FUN_037853	GO:0016980	SwissProt
apul	FUN_037860	FUN_037860	GO:0004029	SwissProt
apul	FUN_037867	FUN_037867	GO:0005096	SwissProt
apul	FUN_037871	FUN_037871	GO:0001750	SwissProt
apul	FUN_037896	FUN_037896	GO:0001965	SwissProt
apul	FUN_037900	FUN_037900	GO:0030332	SwissProt
apul	FUN_037901	FUN_037901	GO:0005576	SwissProt
apul	FUN_037906	FUN_037906	GO:0000139	SwissProt
apul	FUN_037907	FUN_037907	GO:0003964	SwissProt
apul	FUN_037911	FUN_037911	GO:0000978	SwissProt
apul	FUN_037926	FUN_037926	GO:0005319	SwissProt
apul	FUN_037928	FUN_037928	GO:0001649	SwissProt
apul	FUN_037930	FUN_037930	GO:0003712	SwissProt
apul	FUN_037931	FUN_037931	GO:0000703	SwissProt
apul	FUN_037932	FUN_037932	GO:0005739	SwissProt
apul	FUN_037936	FUN_037936	GO:0016567	SwissProt
apul	FUN_037937	FUN_037937	GO:0016567	SwissProt
apul	FUN_037939	FUN_037939	GO:0005524	SwissProt
apul	FUN_037940	FUN_037940	GO:0005524	SwissProt
apul	FUN_037944	FUN_037944	GO:0005737	SwissProt
apul	FUN_037953	FUN_037953	GO:0000785	SwissProt
apul	FUN_037955	FUN_037955	GO:0003677	SwissProt
apul	FUN_037960	FUN_037960	GO:0005634	SwissProt
apul	FUN_037961	FUN_037961	GO:0000028	SwissProt
apul	FUN_037963	FUN_037963	GO:0005829	SwissProt
apul	FUN_037968	FUN_037968	GO:0003779	SwissProt
apul	FUN_037969	FUN_037969	GO:0005262	SwissProt
apul	FUN_037970	FUN_037970	GO:0016491	SwissProt
apul	FUN_037971	FUN_037971	GO:0004842	SwissProt
apul	FUN_037977	FUN_037977	GO:0005737	SwissProt
apul	FUN_037979	FUN_037979	GO:0004335	SwissProt
apul	FUN_037981	FUN_037981	GO:0003723	SwissProt
apul	FUN_037983	FUN_037983	GO:0005634	SwissProt
apul	FUN_037985	FUN_037985	GO:0000776	SwissProt
apul	FUN_037986	FUN_037986	GO:0004553	SwissProt
apul	FUN_037990	FUN_037990	GO:0005634	SwissProt
apul	FUN_037997	FUN_037997	GO:0000387	SwissProt
apul	FUN_037998	FUN_037998	GO:0000166	SwissProt
apul	FUN_038003	FUN_038003	GO:0005634	SwissProt
apul	FUN_038004	FUN_038004	GO:0005829	SwissProt
apul	FUN_038005	FUN_038005	GO:0003341	SwissProt
apul	FUN_038018	FUN_038018	GO:0001755	SwissProt
apul	FUN_038020	FUN_038020	GO:0005102	SwissProt
apul	FUN_038021	FUN_038021	GO:0002291	SwissProt
apul	FUN_038023	FUN_038023	GO:0000139	SwissProt
apul	FUN_038024	FUN_038024	GO:0003676	SwissProt
apul	FUN_038031	FUN_038031	GO:0004930	SwissProt
apul	FUN_038037	FUN_038037	GO:0005743	SwissProt
apul	FUN_038041	FUN_038041	GO:0000122	SwissProt
apul	FUN_038043	FUN_038043	GO:0001002	SwissProt
apul	FUN_038050	FUN_038050	GO:0004560	SwissProt
apul	FUN_038051	FUN_038051	GO:0005524	SwissProt
apul	FUN_038052	FUN_038052	GO:0005524	SwissProt
apul	FUN_038060	FUN_038060	GO:0004843	SwissProt
apul	FUN_038061	FUN_038061	GO:0004843	SwissProt
apul	FUN_038066	FUN_038066	GO:0004222	SwissProt
apul	FUN_038068	FUN_038068	GO:0000455	SwissProt
apul	FUN_038079	FUN_038079	GO:0016020	SwissProt
apul	FUN_038088	FUN_038088	GO:0000287	SwissProt
apul	FUN_038089	FUN_038089	GO:0003924	SwissProt
apul	FUN_038091	FUN_038091	GO:0000228	SwissProt
apul	FUN_038100	FUN_038100	GO:0004698	SwissProt
apul	FUN_038104	FUN_038104	GO:0000184	SwissProt
apul	FUN_038105	FUN_038105	GO:0000184	SwissProt
apul	FUN_038111	FUN_038111	GO:0005524	SwissProt
apul	FUN_038116	FUN_038116	GO:0000184	SwissProt
apul	FUN_038117	FUN_038117	GO:0001843	SwissProt
apul	FUN_038123	FUN_038123	GO:0005524	SwissProt
apul	FUN_038124	FUN_038124	GO:0005524	SwissProt
apul	FUN_038128	FUN_038128	GO:0005737	SwissProt
apul	FUN_038133	FUN_038133	GO:0004622	SwissProt
apul	FUN_038134	FUN_038134	GO:0000139	SwissProt
apul	FUN_038140	FUN_038140	GO:0000139	SwissProt
apul	FUN_038141	FUN_038141	GO:0005524	SwissProt
apul	FUN_038144	FUN_038144	GO:0003676	SwissProt
apul	FUN_038152	FUN_038152	GO:0004615	SwissProt
apul	FUN_038166	FUN_038166	GO:0000287	SwissProt
apul	FUN_038167	FUN_038167	GO:0005524	SwissProt
apul	FUN_038170	FUN_038170	GO:0005794	SwissProt
apul	FUN_038172	FUN_038172	GO:0004560	SwissProt
apul	FUN_038174	FUN_038174	GO:0004560	SwissProt
apul	FUN_038175	FUN_038175	GO:0004560	SwissProt
apul	FUN_038179	FUN_038179	GO:0004540	SwissProt
apul	FUN_038181	FUN_038181	GO:0005634	SwissProt
apul	FUN_038182	FUN_038182	GO:0003677	SwissProt
apul	FUN_038184	FUN_038184	GO:0000226	SwissProt
apul	FUN_038187	FUN_038187	GO:0005615	SwissProt
apul	FUN_038209	FUN_038209	GO:0003127	SwissProt
apul	FUN_038210	FUN_038210	GO:0005262	SwissProt
apul	FUN_038218	FUN_038218	GO:0001666	SwissProt
apul	FUN_038219	FUN_038219	GO:0001822	SwissProt
apul	FUN_038225	FUN_038225	GO:0005262	SwissProt
apul	FUN_038226	FUN_038226	GO:0001822	SwissProt
apul	FUN_038229	FUN_038229	GO:0005262	SwissProt
apul	FUN_038230	FUN_038230	GO:0001822	SwissProt
apul	FUN_038243	FUN_038243	GO:0001540	SwissProt
apul	FUN_038244	FUN_038244	GO:0005892	SwissProt
apul	FUN_038245	FUN_038245	GO:0000146	SwissProt
apul	FUN_038255	FUN_038255	GO:0005506	SwissProt
apul	FUN_038268	FUN_038268	GO:0003964	SwissProt
apul	FUN_038271	FUN_038271	GO:0002133	SwissProt
apul	FUN_038277	FUN_038277	GO:0005102	SwissProt
apul	FUN_038291	FUN_038291	GO:0004352	SwissProt
apul	FUN_038292	FUN_038292	GO:0004354	SwissProt
apul	FUN_038293	FUN_038293	GO:0003950	SwissProt
apul	FUN_038295	FUN_038295	GO:0000151	SwissProt
apul	FUN_038297	FUN_038297	GO:0000146	SwissProt
apul	FUN_038298	FUN_038298	GO:0000398	SwissProt
apul	FUN_038300	FUN_038300	GO:0005813	SwissProt
apul	FUN_038311	FUN_038311	GO:0003714	SwissProt
apul	FUN_038312	FUN_038312	GO:0000902	SwissProt
apul	FUN_038313	FUN_038313	GO:0003677	SwissProt
apul	FUN_038332	FUN_038332	GO:0005783	SwissProt
apul	FUN_038334	FUN_038334	GO:0000184	SwissProt
apul	FUN_038336	FUN_038336	GO:0003677	SwissProt
apul	FUN_038339	FUN_038339	GO:0005094	SwissProt
apul	FUN_038340	FUN_038340	GO:0003756	SwissProt
apul	FUN_038348	FUN_038348	GO:0001965	SwissProt
apul	FUN_038349	FUN_038349	GO:0001581	SwissProt
apul	FUN_038351	FUN_038351	GO:0002133	SwissProt
apul	FUN_038354	FUN_038354	GO:0001581	SwissProt
apul	FUN_038358	FUN_038358	GO:0002133	SwissProt
apul	FUN_038364	FUN_038364	GO:0002133	SwissProt
apul	FUN_038374	FUN_038374	GO:0001649	SwissProt
apul	FUN_038382	FUN_038382	GO:0002456	SwissProt
apul	FUN_038385	FUN_038385	GO:0001653	SwissProt
apul	FUN_038394	FUN_038394	GO:0003924	SwissProt
apul	FUN_038396	FUN_038396	GO:0005242	SwissProt
apul	FUN_038398	FUN_038398	GO:0005242	SwissProt
apul	FUN_038401	FUN_038401	GO:0000978	SwissProt
apul	FUN_038403	FUN_038403	GO:0000139	SwissProt
apul	FUN_038416	FUN_038416	GO:0004364	SwissProt
apul	FUN_038417	FUN_038417	GO:0005634	SwissProt
apul	FUN_038418	FUN_038418	GO:0000380	SwissProt
apul	FUN_038421	FUN_038421	GO:0001501	SwissProt
apul	FUN_038430	FUN_038430	GO:0001832	SwissProt
apul	FUN_038431	FUN_038431	GO:0003723	SwissProt
apul	FUN_038432	FUN_038432	GO:0003924	SwissProt
apul	FUN_038438	FUN_038438	GO:0000070	SwissProt
apul	FUN_038464	FUN_038464	GO:0004165	SwissProt
apul	FUN_038465	FUN_038465	GO:0005634	SwissProt
apul	FUN_038473	FUN_038473	GO:0000122	SwissProt
apul	FUN_038476	FUN_038476	GO:0000123	SwissProt
apul	FUN_038477	FUN_038477	GO:0001664	SwissProt
apul	FUN_038489	FUN_038489	GO:0000932	SwissProt
apul	FUN_038493	FUN_038493	GO:0005829	SwissProt
apul	FUN_038502	FUN_038502	GO:0000398	SwissProt
apul	FUN_038508	FUN_038508	GO:0001707	SwissProt
apul	FUN_038510	FUN_038510	GO:0015969	SwissProt
apul	FUN_038512	FUN_038512	GO:0000137	SwissProt
apul	FUN_038522	FUN_038522	GO:0003676	SwissProt
apul	FUN_038524	FUN_038524	GO:0000184	SwissProt
apul	FUN_038531	FUN_038531	GO:0000900	SwissProt
apul	FUN_038532	FUN_038532	GO:0001558	SwissProt
apul	FUN_038533	FUN_038533	GO:0005730	SwissProt
apul	FUN_038534	FUN_038534	GO:0003723	SwissProt
apul	FUN_038535	FUN_038535	GO:0000786	SwissProt
apul	FUN_038542	FUN_038542	GO:0004930	SwissProt
apul	FUN_038547	FUN_038547	GO:0005789	SwissProt
apul	FUN_038551	FUN_038551	GO:0004966	SwissProt
apul	FUN_038552	FUN_038552	GO:0004966	SwissProt
apul	FUN_038558	FUN_038558	GO:0003677	SwissProt
apul	FUN_038562	FUN_038562	GO:0003677	SwissProt
apul	FUN_038565	FUN_038565	GO:0005229	SwissProt
apul	FUN_038566	FUN_038566	GO:0005229	SwissProt
apul	FUN_038568	FUN_038568	GO:0005254	SwissProt
apul	FUN_038569	FUN_038569	GO:0005229	SwissProt
apul	FUN_038571	FUN_038571	GO:0005229	SwissProt
apul	FUN_038579	FUN_038579	GO:0000786	SwissProt
apul	FUN_038614	FUN_038614	GO:0001518	SwissProt
apul	FUN_038617	FUN_038617	GO:0000338	SwissProt
apul	FUN_038618	FUN_038618	GO:0004560	SwissProt
apul	FUN_038621	FUN_038621	GO:0003964	SwissProt
apul	FUN_038624	FUN_038624	GO:0004867	SwissProt
apul	FUN_038632	FUN_038632	GO:0000177	SwissProt
apul	FUN_038633	FUN_038633	GO:0004843	SwissProt
apul	FUN_038634	FUN_038634	GO:0005524	SwissProt
apul	FUN_038642	FUN_038642	GO:0000922	SwissProt
apul	FUN_038643	FUN_038643	GO:0004518	SwissProt
apul	FUN_038651	FUN_038651	GO:0000922	SwissProt
apul	FUN_038657	FUN_038657	GO:0000922	SwissProt
apul	FUN_038658	FUN_038658	GO:0004518	SwissProt
apul	FUN_038659	FUN_038659	GO:0004518	SwissProt
apul	FUN_038660	FUN_038660	GO:0000922	SwissProt
apul	FUN_038662	FUN_038662	GO:0004518	SwissProt
apul	FUN_038665	FUN_038665	GO:0000922	SwissProt
apul	FUN_038672	FUN_038672	GO:0004518	SwissProt
apul	FUN_038676	FUN_038676	GO:0005737	SwissProt
apul	FUN_038680	FUN_038680	GO:0000922	SwissProt
apul	FUN_038681	FUN_038681	GO:0004518	SwissProt
apul	FUN_038683	FUN_038683	GO:0004518	SwissProt
apul	FUN_038685	FUN_038685	GO:0005049	SwissProt
apul	FUN_038688	FUN_038688	GO:0001889	SwissProt
apul	FUN_038699	FUN_038699	GO:0005794	SwissProt
apul	FUN_038700	FUN_038700	GO:0005794	SwissProt
apul	FUN_038701	FUN_038701	GO:0005262	SwissProt
apul	FUN_038703	FUN_038703	GO:0005262	SwissProt
apul	FUN_038706	FUN_038706	GO:0005262	SwissProt
apul	FUN_038708	FUN_038708	GO:0003779	SwissProt
apul	FUN_038727	FUN_038727	GO:0001666	SwissProt
apul	FUN_038732	FUN_038732	GO:0000785	SwissProt
apul	FUN_038734	FUN_038734	GO:0005576	SwissProt
apul	FUN_038738	FUN_038738	GO:0000266	SwissProt
apul	FUN_038752	FUN_038752	GO:0004364	SwissProt
apul	FUN_038753	FUN_038753	GO:0004364	SwissProt
apul	FUN_038756	FUN_038756	GO:0005743	SwissProt
apul	FUN_038757	FUN_038757	GO:0003676	SwissProt
apul	FUN_038760	FUN_038760	GO:0003676	SwissProt
apul	FUN_038761	FUN_038761	GO:0001409	SwissProt
apul	FUN_038763	FUN_038763	GO:0001409	SwissProt
apul	FUN_038765	FUN_038765	GO:0003677	SwissProt
apul	FUN_038766	FUN_038766	GO:0001409	SwissProt
apul	FUN_038770	FUN_038770	GO:0000028	SwissProt
apul	FUN_038772	FUN_038772	GO:0001409	SwissProt
apul	FUN_038773	FUN_038773	GO:0001409	SwissProt
apul	FUN_038774	FUN_038774	GO:0001409	SwissProt
apul	FUN_038775	FUN_038775	GO:0001409	SwissProt
apul	FUN_038776	FUN_038776	GO:0001409	SwissProt
apul	FUN_038777	FUN_038777	GO:0001409	SwissProt
apul	FUN_038778	FUN_038778	GO:0001409	SwissProt
apul	FUN_038780	FUN_038780	GO:0001409	SwissProt
apul	FUN_038781	FUN_038781	GO:0001409	SwissProt
apul	FUN_038782	FUN_038782	GO:0001409	SwissProt
apul	FUN_038783	FUN_038783	GO:0004966	SwissProt
apul	FUN_038784	FUN_038784	GO:0000398	SwissProt
apul	FUN_038790	FUN_038790	GO:0000785	SwissProt
apul	FUN_038791	FUN_038791	GO:0000786	SwissProt
apul	FUN_038795	FUN_038795	GO:0000016	SwissProt
apul	FUN_038796	FUN_038796	GO:0000016	SwissProt
apul	FUN_038797	FUN_038797	GO:0000016	SwissProt
apul	FUN_038798	FUN_038798	GO:0000016	SwissProt
apul	FUN_038800	FUN_038800	GO:0007165	SwissProt
apul	FUN_038801	FUN_038801	GO:0005542	SwissProt
apul	FUN_038803	FUN_038803	GO:0005634	SwissProt
apul	FUN_038804	FUN_038804	GO:0003723	SwissProt
apul	FUN_038805	FUN_038805	GO:0000139	SwissProt
apul	FUN_038806	FUN_038806	GO:0004407	SwissProt
apul	FUN_038807	FUN_038807	GO:0003924	SwissProt
apul	FUN_038811	FUN_038811	GO:0005654	SwissProt
apul	FUN_038813	FUN_038813	GO:0005654	SwissProt
apul	FUN_038815	FUN_038815	GO:0000139	SwissProt
apul	FUN_038825	FUN_038825	GO:0000922	SwissProt
apul	FUN_038831	FUN_038831	GO:0000786	SwissProt
apul	FUN_038833	FUN_038833	GO:0005634	SwissProt
apul	FUN_038889	FUN_038889	GO:0000209	SwissProt
apul	FUN_038907	FUN_038907	GO:0000922	SwissProt
apul	FUN_038908	FUN_038908	GO:0000922	SwissProt
apul	FUN_038910	FUN_038910	GO:0000132	SwissProt
apul	FUN_038913	FUN_038913	GO:0005737	SwissProt
apul	FUN_038916	FUN_038916	GO:0000978	SwissProt
apul	FUN_038919	FUN_038919	GO:0005730	SwissProt
apul	FUN_038920	FUN_038920	GO:0000407	SwissProt
apul	FUN_038927	FUN_038927	GO:0001889	SwissProt
apul	FUN_038930	FUN_038930	GO:0004930	SwissProt
apul	FUN_038933	FUN_038933	GO:0002931	SwissProt
apul	FUN_038934	FUN_038934	GO:0004672	SwissProt
apul	FUN_038936	FUN_038936	GO:0000786	SwissProt
apul	FUN_039030	FUN_039030	GO:0003697	SwissProt
apul	FUN_039031	FUN_039031	GO:0004312	SwissProt
apul	FUN_039032	FUN_039032	GO:0003697	SwissProt
apul	FUN_039082	FUN_039082	GO:0005879	SwissProt
apul	FUN_039091	FUN_039091	GO:0003964	SwissProt
apul	FUN_039101	FUN_039101	GO:0001664	SwissProt
