sample73	sample79	sample82
Cluster_14639	0	35	70
Cluster_14640	284	0	141
Cluster_14641	202	0	121
Cluster_14642	45	69	20
Cluster_14643	21	14	22
Cluster_14644	30	14	31
Cluster_14645	1105	2484	2176
Cluster_14646	62	242	636
Cluster_14647	49	118	257
Cluster_14648	62	345	31
Cluster_14649	63	133	7
Cluster_14650	7	146	1256
Cluster_14651	33	93	148
Cluster_14652	3	43	77
Cluster_14653	0	113	0
Cluster_14654	37	23	20
Cluster_14655	7	7	83
Cluster_14656	3	22	55
Cluster_14657	76	8	43
Cluster_14658	63	67	114
Cluster_14659	6	116	9
Cluster_14660	28	18	18
Cluster_14661	27	16	52
Cluster_14662	60	84	49
Cluster_14663	120	192	186
Cluster_14664	4	24	30
Cluster_14665	61	1	104
Cluster_14666	129	24	224
Cluster_14667	606	300	706
Cluster_14668	18	233	18
Cluster_14669	16	77	15
Cluster_14670	1	64	722
Cluster_14671	232	59	195
Cluster_14672	27	13	29
Cluster_14673	9	39	57
Cluster_14674	38	9	20
Cluster_14675	175	0	203
Cluster_14676	55	64	71
Cluster_14677	38	38	61
Cluster_14678	39	44	42
Cluster_14679	992	1335	2179
Cluster_14680	48	138	173
Cluster_14681	159	368	317
Cluster_14682	18	19	63
Cluster_14683	331	238	556
Cluster_14684	321	287	648
Cluster_14685	3	4	53
Cluster_14686	26	18	27
Cluster_14687	52	69	71
Cluster_14688	39	46	66
Cluster_14689	37	40	41
Cluster_14690	12	46	114
Cluster_14691	0	36	4
Cluster_14692	90	49	97
Cluster_14693	1478	254	5863
Cluster_14694	190	200	256
Cluster_14695	181	231	78
Cluster_14696	25	26	14
Cluster_14697	12	41	19
Cluster_14698	2	0	44
Cluster_14699	118	198	284
Cluster_14700	37	3	127
Cluster_14701	14	10	76
Cluster_14702	16	45	50
Cluster_14703	28	17	35
Cluster_14704	6	24	41
Cluster_14705	307	79	73
Cluster_14706	1224	8	429
Cluster_14707	71	23	82
Cluster_14708	45	30	72
Cluster_14709	27	15	22
Cluster_14710	57	80	63
Cluster_14711	232	8	14
Cluster_14712	0	0	104
Cluster_14713	58	108	76
Cluster_14714	30	12	9
Cluster_14715	20	50	29
Cluster_14716	39	69	175
Cluster_14717	30	83	127
Cluster_14718	521	1691	1504
Cluster_14719	57	84	133
Cluster_14720	31	59	65
Cluster_14721	16	43	34
Cluster_14722	0	10	70
Cluster_14723	0	2	70
Cluster_14724	3	5	156
Cluster_14725	2	0	58
Cluster_14726	7	16	252
Cluster_14727	78	31	0
Cluster_14728	3	2	58
Cluster_14729	0	47	24
Cluster_14730	236	450	537
Cluster_14731	10	94	144
Cluster_14732	96	62	25
Cluster_14733	38	42	127
Cluster_14734	90	6	23
Cluster_14735	30	16	49
Cluster_14736	64	0	6
Cluster_14737	1249	0	269
Cluster_14738	86	85	99
Cluster_14739	36	39	132
Cluster_14740	60	91	179
Cluster_14741	64	113	270
Cluster_14742	11	22	34
Cluster_14743	43	10	19
Cluster_14744	32	36	49
Cluster_14745	7	32	102
Cluster_14746	16	158	477
Cluster_14747	326	1	2
Cluster_14748	21	2	38
Cluster_14749	16	40	71
Cluster_14750	26	31	37
Cluster_14751	43	0	14
Cluster_14752	42	0	12
Cluster_14753	43	0	13
Cluster_14754	41	73	13
Cluster_14755	26	28	13
Cluster_14756	145	0	0
Cluster_14757	47	1115	121
Cluster_14758	4	12	54
Cluster_14759	34	27	40
Cluster_14760	206	45	222
Cluster_14761	12	8	53
Cluster_14762	19	14	63
Cluster_14763	37	58	47
Cluster_14764	80	4	12
Cluster_14765	28	82	3
Cluster_14766	26	45	4
Cluster_14767	66	31	12
Cluster_14768	79	4	42
Cluster_14769	2658	1858	2145
Cluster_14770	300	229	346
Cluster_14771	80	71	77
Cluster_14772	0	84	16
Cluster_14773	198	170	221
Cluster_14774	13	22	6
Cluster_14775	0	184	1
Cluster_14776	2808	255406	260866
Cluster_14777	42	32	77
Cluster_14778	88	789	249
Cluster_14779	39	31	2
Cluster_14780	46	2	113
Cluster_14781	0	0	44
Cluster_14782	4	41	35
Cluster_14783	679	652	1140
Cluster_14784	15	27	21
Cluster_14785	55	72	18
Cluster_14786	2	0	747
Cluster_14787	9	0	37
Cluster_14788	35	15	2
Cluster_14789	66	2	517
Cluster_14790	92	6	0
Cluster_14791	3	61	7
Cluster_14792	279	55	21
Cluster_14793	0	290	5
Cluster_14794	2	335	25
Cluster_14795	0	322	1
Cluster_14796	248	1608	840
Cluster_14797	15	85	54
Cluster_14798	63	13	25
Cluster_14799	101	17	18
Cluster_14800	2	78	32
Cluster_14801	39	4	0
Cluster_14802	17	19	12
Cluster_14803	0	20	42
Cluster_14804	12	5	116
Cluster_14805	374	153	576
Cluster_14806	150	50	259
Cluster_14807	101	904	1889
Cluster_14808	155	203	236
Cluster_14809	43	114	75
Cluster_14810	151	193	269
Cluster_14811	66	53	45
Cluster_14812	90	101	137
Cluster_14813	64	74	85
Cluster_14814	54	109	198
Cluster_14815	5216	3467	11956
Cluster_14816	56	75	87
Cluster_14817	390	909	1097
Cluster_14818	190	472	688
Cluster_14819	352	665	560
Cluster_14820	209	575	363
Cluster_14821	27	22	28
Cluster_14822	48	32	36
Cluster_14823	93	161	160
Cluster_14824	5052	3208	7992
Cluster_14825	24	0	30
Cluster_14826	0	1	59
Cluster_14827	0	83	25
Cluster_14828	115	18	937
Cluster_14829	15	6	114
Cluster_14830	100	92	33
Cluster_14831	101	96	38
Cluster_14832	10	19	41
Cluster_14833	39	15	12
Cluster_14834	2	32	68
Cluster_14835	0	3	85
Cluster_14836	0	20	26
Cluster_14837	6	0	600
Cluster_14838	49	37	54
Cluster_14839	47	461	38
Cluster_14840	61	87	37
Cluster_14841	895	172	15
Cluster_14842	26	102	210
Cluster_14843	45	33	65
Cluster_14844	1	58	87
Cluster_14845	24	1	33
Cluster_14846	325	474	416
Cluster_14847	323	476	417
Cluster_14848	33	6	46
Cluster_14849	24	8	42
Cluster_14850	6	7	58
Cluster_14851	37	14	13
Cluster_14852	2	21	85
Cluster_14853	9	14	117
Cluster_14854	1	18	83
Cluster_14855	1744	1187	1871
Cluster_14856	51	43	41
Cluster_14857	640	242	493
Cluster_14858	1	38	37
Cluster_14859	77	0	0
Cluster_14860	0	289	56
Cluster_14861	385	13	22
Cluster_14862	0	0	232
Cluster_14863	49	29	19
Cluster_14864	0	61	57
Cluster_14865	80	3	0
Cluster_14866	0	658	0
Cluster_14867	218	20	14
Cluster_14868	0	128	0
Cluster_14869	6615	9633	10370
Cluster_14870	3124	3172	1946
Cluster_14871	22	21	319
Cluster_14872	10	12	31
Cluster_14873	239	327	196
Cluster_14874	81	5	0
Cluster_14875	0	25	168
Cluster_14876	318	25	0
Cluster_14877	317	26	1
Cluster_14878	551	886	797
Cluster_14879	18	21	0
Cluster_14880	21	0	171
Cluster_14881	150	73	212
Cluster_14882	67	14	31
Cluster_14883	116	1	192
Cluster_14884	52	90	795
Cluster_14885	16	5	128
Cluster_14886	1582	3204	1436
Cluster_14887	5	67	15
Cluster_14888	51	84	8
Cluster_14889	67	31	150
Cluster_14890	136	0	0
Cluster_14891	9	181	27
Cluster_14892	0	78	2
Cluster_14893	443	0	54
Cluster_14894	212	0	279
Cluster_14895	371	0	159
Cluster_14896	69	1	22
Cluster_14897	1	176	6
Cluster_14898	43	77	64
Cluster_14899	3064	4518	3811
Cluster_14900	35	11	32
Cluster_14901	20	2	30
Cluster_14902	26	3	84
Cluster_14903	75	115	106
Cluster_14904	23	292	99
Cluster_14905	33	36	163
Cluster_14906	12	141	20
Cluster_14907	207	198	680
Cluster_14908	242	406	348
Cluster_14909	89	58	1923
Cluster_14910	17	34	93
Cluster_14911	57	121	84
Cluster_14912	273	343	873
Cluster_14913	30	0	215
Cluster_14914	48	0	158
Cluster_14915	125	61	209
Cluster_14916	9	20	49
Cluster_14917	93	57	177
Cluster_14918	1252	484	1605
Cluster_14919	190	127	263
Cluster_14920	93	87	149
Cluster_14921	322	181	519
Cluster_14922	18	149	436
Cluster_14923	28	9	47
Cluster_14924	14	34	41
Cluster_14925	1	45	23
Cluster_14926	7	24	89
Cluster_14927	3945	687	3207
Cluster_14928	93	786	675
Cluster_14929	18	18	39
Cluster_14930	35	31	71
Cluster_14931	479	173	451
Cluster_14932	195	37	285
Cluster_14933	21	27	52
Cluster_14934	0	17	68
Cluster_14935	59	75	227
Cluster_14936	4	28	51
Cluster_14937	68	51	45
Cluster_14938	2	2	41
Cluster_14939	82	0	2121
Cluster_14940	32	0	241
Cluster_14941	1069	0	1139
Cluster_14942	59	1	27
Cluster_14943	85	44	45
Cluster_14944	0	77	22
Cluster_14945	63	211	128
Cluster_14946	79	181	174
Cluster_14947	130	241	461
Cluster_14948	281	382	663
Cluster_14949	191	117	551
Cluster_14950	107	104	40
Cluster_14951	35	1	17
Cluster_14952	732	3	155
Cluster_14953	11	4	33
Cluster_14954	173	84	103
Cluster_14955	39	47	98
Cluster_14956	766	1270	2586
Cluster_14957	96	234	257
Cluster_14958	426	156	133
Cluster_14959	63	145	103
Cluster_14960	82	368	421
Cluster_14961	50	86	130
Cluster_14962	25	57	59
Cluster_14963	1909	3606	5130
Cluster_14964	210	44	149
Cluster_14965	120	144	254
Cluster_14966	26	73	32
Cluster_14967	223	226	209
Cluster_14968	10	93	38
Cluster_14969	208	734	584
Cluster_14970	30	101	57
Cluster_14971	1168	1172	642
Cluster_14972	21	21	58
Cluster_14973	287	528	615
Cluster_14974	1857	1276	1981
Cluster_14975	127	377	252
Cluster_14976	227	116	163
Cluster_14977	116	231	226
Cluster_14978	114	324	176
Cluster_14979	59	65	35
Cluster_14980	61	65	36
Cluster_14981	16	16	73
Cluster_14982	475	151	15
Cluster_14983	985	492	340
Cluster_14984	181	580	6
Cluster_14985	570	353	34
Cluster_14986	54	52	12
Cluster_14987	101	33	109
Cluster_14988	30	202	2286
Cluster_14989	23	10	61
Cluster_14990	60	19	2211
Cluster_14991	22	25	95
Cluster_14992	174	147	278
Cluster_14993	23	59	116
Cluster_14994	20	28	61
Cluster_14995	118	88	209
Cluster_14996	260	294	399
Cluster_14997	22	29	51
Cluster_14998	0	29	36
Cluster_14999	112	202	295
Cluster_15000	353	284	52
Cluster_15001	68	259	117
Cluster_15002	30	31	28
Cluster_15003	63	59	68
Cluster_15004	5	13	231
Cluster_15005	53	0	0
Cluster_15006	0	1	69
Cluster_15007	13	5	68
Cluster_15008	0	0	152
Cluster_15009	0	609	2
Cluster_15010	0	75	0
Cluster_15011	3672	2474	4621
Cluster_15012	139	284	320
Cluster_15013	72	5	8
Cluster_15014	65	5	5
Cluster_15015	189	247	286
Cluster_15016	126	7	96
Cluster_15017	34	14	70
Cluster_15018	71	197	188
Cluster_15019	131	69	126
Cluster_15020	193	3	20
Cluster_15021	72	191	282
Cluster_15022	80	100	143
Cluster_15023	21	11	16
Cluster_15024	161	152	122
Cluster_15025	61	73	41
Cluster_15026	13	20	200
Cluster_15027	9	22	20
Cluster_15028	24	59	15
Cluster_15029	229	503	690
Cluster_15030	80	102	173
Cluster_15031	133	2	166
Cluster_15032	21	0	75
Cluster_15033	117	0	31
Cluster_15034	0	0	43
Cluster_15035	0	0	55
Cluster_15036	47	0	0
Cluster_15037	0	76	119
Cluster_15038	89	43	78
Cluster_15039	88	43	76
Cluster_15040	34	14	29
Cluster_15041	7	24	35
Cluster_15042	36	21	31
Cluster_15043	18	22	12
Cluster_15044	170	4	109
Cluster_15045	13	46	42
Cluster_15046	0	290	0
Cluster_15047	0	105	1
Cluster_15048	7	140	2
Cluster_15049	18	0	77
Cluster_15050	72	0	63
Cluster_15051	965	54	1161
Cluster_15052	53	25	150
Cluster_15053	61	2	176
Cluster_15054	46	0	277
Cluster_15055	29	0	91
Cluster_15056	32	0	38
Cluster_15057	137	0	331
Cluster_15058	15	0	297
Cluster_15059	165	0	1604
Cluster_15060	66	0	153
Cluster_15061	1765	0	721
Cluster_15062	4016	3073	3118
Cluster_15063	2609	396	6258
Cluster_15064	201	1	4144
Cluster_15065	6	13	63
Cluster_15066	12	40	45
Cluster_15067	250	132	1242
Cluster_15068	92	50	248
Cluster_15069	104	150	662
Cluster_15070	14	12	48
Cluster_15071	22	17	35
Cluster_15072	85	50	10
Cluster_15073	160	15	58
Cluster_15074	27	41	22
Cluster_15075	16	50	33
Cluster_15076	2	93	18
Cluster_15077	0	60	0
Cluster_15078	9	20	67
Cluster_15079	742	430	470
Cluster_15080	2028	914	1613
Cluster_15081	2	3	47
Cluster_15082	44	0	0
Cluster_15083	18	17	27
Cluster_15084	38	15	3
Cluster_15085	52	798	17
Cluster_15086	23	1	26
Cluster_15087	231	295	554
Cluster_15088	88	149	333
Cluster_15089	66	117	126
Cluster_15090	24	61	42
Cluster_15091	17	25	597
Cluster_15092	3	27	25
Cluster_15093	2	26	25
Cluster_15094	5251	0	74
Cluster_15095	26	13	0
Cluster_15096	65	153	353
Cluster_15097	6	72	7
Cluster_15098	0	13	71
Cluster_15099	28	3	23
Cluster_15100	95	6	161
Cluster_15101	463	243	771
Cluster_15102	79	112	31
Cluster_15103	7	17	93
Cluster_15104	4	35	453
Cluster_15105	2290	581	0
Cluster_15106	17	51	21
Cluster_15107	12	27	42
Cluster_15108	16	24	91
Cluster_15109	179	107	601
Cluster_15110	61	80	158
Cluster_15111	1611	1054	1933
Cluster_15112	1481	226	5877
Cluster_15113	4212	3242	3334
Cluster_15114	3	60	0
Cluster_15115	39	34	50
Cluster_15116	18	20	67
Cluster_15117	0	38	40
Cluster_15118	0	34	54
Cluster_15119	39	18	49
Cluster_15120	133	84	236
Cluster_15121	21	19	90
Cluster_15122	20	37	94
Cluster_15123	120	4	268
Cluster_15124	6	1	347
Cluster_15125	2	7	1680
Cluster_15126	197	121	21
Cluster_15127	29	20	0
Cluster_15128	47	1	23
Cluster_15129	0	238	7
Cluster_15130	19	20	49
Cluster_15131	580	10	27
Cluster_15132	302	0	7
Cluster_15133	218	6	5
Cluster_15134	254	0	9
Cluster_15135	81	2	0
Cluster_15136	152	8	3
Cluster_15137	322	0	8
Cluster_15138	90	0	1
Cluster_15139	54	7	3
Cluster_15140	97	6	4
Cluster_15141	221	0	1
Cluster_15142	908	9	25
Cluster_15143	263	7	7
Cluster_15144	107	6	5
Cluster_15145	407	8	20
Cluster_15146	320	2	8
Cluster_15147	408	6	18
Cluster_15148	151	5	3
Cluster_15149	149	4	2
Cluster_15150	32	17	34
Cluster_15151	258	467	812
Cluster_15152	15	18	22
Cluster_15153	6	9	23
Cluster_15154	1	0	74
Cluster_15155	0	8	47
Cluster_15156	3	85	9
Cluster_15157	309	1141	118
Cluster_15158	1783	2911	7711
Cluster_15159	0	0	54
Cluster_15160	147	364	484
Cluster_15161	37	34	71
Cluster_15162	87	110	221
Cluster_15163	62	35	62
Cluster_15164	160	113	669
Cluster_15165	393	429	307
Cluster_15166	13	44	70
Cluster_15167	138	52	138
Cluster_15168	18	12	17
Cluster_15169	307	44	157
Cluster_15170	249	65	38
Cluster_15171	33	0	39
Cluster_15172	3	6	69
Cluster_15173	44	3	16
Cluster_15174	29	32	6
Cluster_15175	26	30	4
Cluster_15176	132	15	25
Cluster_15177	42	43	50
Cluster_15178	209	335	243
Cluster_15179	11	91	7
Cluster_15180	144	172	209
Cluster_15181	280	461	193
Cluster_15182	24	61	68
Cluster_15183	36	19	31
Cluster_15184	418	190	359
Cluster_15185	1	70	23
Cluster_15186	63	90	76
Cluster_15187	24	62	85
Cluster_15188	92	193	193
Cluster_15189	93	170	134
Cluster_15190	23	164	47
Cluster_15191	118	168	177
Cluster_15192	38	45	28
Cluster_15193	55	62	56
Cluster_15194	218	234	408
Cluster_15195	30	42	412
Cluster_15196	33	33	1094
Cluster_15197	1097	2021	3472
Cluster_15198	724	679	1471
Cluster_15199	48	31	43
Cluster_15200	297	91	61
Cluster_15201	50	88	282
Cluster_15202	4	39	41
Cluster_15203	45	3	0
Cluster_15204	611	1148	1479
Cluster_15205	86	5	7
Cluster_15206	7	3	100
Cluster_15207	10	8	78
Cluster_15208	9	0	49
Cluster_15209	183	100	0
Cluster_15210	1	15	104
Cluster_15211	4885	7659	5195
Cluster_15212	37	76	51
Cluster_15213	10	15	34
Cluster_15214	4	16	42
Cluster_15215	0	80	27
Cluster_15216	46	265	470
Cluster_15217	1929	1875	2385
Cluster_15218	775	3	241
Cluster_15219	23	7	46
Cluster_15220	124	146	176
Cluster_15221	384	356	1090
Cluster_15222	388	356	1094
Cluster_15223	50	98	131
Cluster_15224	51	48	65
Cluster_15225	0	46	34
Cluster_15226	13	2	35
Cluster_15227	72	24	101
Cluster_15228	33	23	63
Cluster_15229	30	20	72
Cluster_15230	3	101	34
Cluster_15231	186	319	301
Cluster_15232	373	862	439
Cluster_15233	12	4	51
Cluster_15234	121	114	76
Cluster_15235	27	88	119
Cluster_15236	81	114	106
Cluster_15237	16	21	46
Cluster_15238	62	90	83
Cluster_15239	20	5	31
Cluster_15240	20	43	43
Cluster_15241	37	28	54
Cluster_15242	9	17	33
Cluster_15243	207	173	425
Cluster_15244	165	125	404
Cluster_15245	234	146	417
Cluster_15246	269	229	638
Cluster_15247	42	30	54
Cluster_15248	128	80	173
Cluster_15249	630	667	1404
Cluster_15250	3	221	7
Cluster_15251	80	36	5
Cluster_15252	358	1	41
Cluster_15253	7	49	72
Cluster_15254	25	38	13
Cluster_15255	0	65	61
Cluster_15256	63	0	0
Cluster_15257	28	0	17
Cluster_15258	25	12	15
Cluster_15259	2	115	0
Cluster_15260	17	15	41
Cluster_15261	0	0	89
Cluster_15262	36	2	45
Cluster_15263	388	40	503
Cluster_15264	415	101	306
Cluster_15265	0	50	0
Cluster_15266	31	818	40
Cluster_15267	65	30	55
Cluster_15268	23	15	42
Cluster_15269	3685	6171	5452
Cluster_15270	0	106	9
Cluster_15271	32	33	8
Cluster_15272	254	36	510
Cluster_15273	8	11	54
Cluster_15274	2	0	1007
Cluster_15275	1	0	805
Cluster_15276	30	1	47
Cluster_15277	15	57	25
Cluster_15278	36	30	45
Cluster_15279	7	100	86
Cluster_15280	0	95	0
Cluster_15281	83	96	80
Cluster_15282	96	146	124
Cluster_15283	31	38	10
Cluster_15284	3	155	14
Cluster_15285	0	11	168
Cluster_15286	1182	0	203
Cluster_15287	0	43	16
Cluster_15288	0	0	44
Cluster_15289	1	30	21
Cluster_15290	27780	70874	52827
Cluster_15291	171407	134123	235834
Cluster_15292	14	18	33
Cluster_15293	100	2	4
Cluster_15294	0	1	66
Cluster_15295	48	96	0
Cluster_15296	266	481	2
Cluster_15297	607	1669	135
Cluster_15298	63	212	26
Cluster_15299	33	220	0
Cluster_15300	35	31	50
Cluster_15301	36	31	53
Cluster_15302	30	47	62
Cluster_15303	13	123	24
Cluster_15304	54	79	6
Cluster_15305	183	7	0
Cluster_15306	804	251	41
Cluster_15307	91	25	0
Cluster_15308	202	263	3
Cluster_15309	0	0	155
Cluster_15310	260	143	167
Cluster_15311	3	410	38
Cluster_15312	27	23	58
Cluster_15313	25	13	134
Cluster_15314	257	730	625
Cluster_15315	7	38	41
Cluster_15316	8	290	35
Cluster_15317	266	24	37
Cluster_15318	164	121	136
Cluster_15319	186	270	327
Cluster_15320	57	118	129
Cluster_15321	430	785	595
Cluster_15322	2	33	404
Cluster_15323	6	49	606
Cluster_15324	5	17	135
Cluster_15325	618	67	1859
Cluster_15326	3	33	88
Cluster_15327	6	19	41
Cluster_15328	49	26	3
Cluster_15329	434	385	40
Cluster_15330	30	11	29
Cluster_15331	424	0	0
Cluster_15332	9	15	19
Cluster_15333	10	71	1
Cluster_15334	9	148	0
Cluster_15335	31	52	4
Cluster_15336	26	70	0
Cluster_15337	5	111	1
Cluster_15338	29	48	0
Cluster_15339	439	461	483
Cluster_15340	306	326	193
Cluster_15341	43	72	45
Cluster_15342	33	167	0
Cluster_15343	3	68	0
Cluster_15344	38	192	0
Cluster_15345	23	98	0
Cluster_15346	29	480	0
Cluster_15347	15	29	2
Cluster_15348	91	29	0
Cluster_15349	51	0	1
Cluster_15350	0	46	0
Cluster_15351	57	11	10
Cluster_15352	22	22	28
Cluster_15353	6	17	110
Cluster_15354	136	456	223
Cluster_15355	23	29	72
Cluster_15356	50	36	0
Cluster_15357	63	259	140
Cluster_15358	112	41	26
Cluster_15359	12	57	0
Cluster_15360	61	42	57
Cluster_15361	24	40	48
Cluster_15362	40	40	30
Cluster_15363	50	3	27
Cluster_15364	4	32	90
Cluster_15365	11	195	36
Cluster_15366	43	56	84
Cluster_15367	30	28	75
Cluster_15368	8	27	24
Cluster_15369	19	53	40
Cluster_15370	22	130	3
Cluster_15371	27	25	13
Cluster_15372	879	492	1939
Cluster_15373	29	11	9
Cluster_15374	27	79	131
Cluster_15375	1	633	397
Cluster_15376	1	321	103
Cluster_15377	0	91	29
Cluster_15378	1	64	37
Cluster_15379	0	130	18
Cluster_15380	0	200	41
Cluster_15381	0	1615	1116
Cluster_15382	0	35	44
Cluster_15383	0	171	147
Cluster_15384	44	1215	1640
Cluster_15385	0	256	237
Cluster_15386	0	555	40
Cluster_15387	0	144	241
Cluster_15388	58	72	38
Cluster_15389	27	2	27
Cluster_15390	353	4	116
Cluster_15391	48	0	105
Cluster_15392	16	29	282
Cluster_15393	120	396	171
Cluster_15394	427	363	143
Cluster_15395	4	1	62
Cluster_15396	73	12	89
Cluster_15397	35	14	11
Cluster_15398	89	25	51
Cluster_15399	109	1	2
Cluster_15400	172	8	0
Cluster_15401	157	1	0
Cluster_15402	352	265	410
Cluster_15403	105	109	135
Cluster_15404	8	0	46
Cluster_15405	6	26	59
Cluster_15406	30	0	19
Cluster_15407	39	220	243
Cluster_15408	177	45	56
Cluster_15409	20	24	29
Cluster_15410	62	24	33
Cluster_15411	1	109	39
Cluster_15412	20	16	33
Cluster_15413	68	21	7
Cluster_15414	534	1096	556
Cluster_15415	778	961	803
Cluster_15416	795	906	989
Cluster_15417	43	14	10
Cluster_15418	4	18	16
Cluster_15419	2	51	1
Cluster_15420	63	5	0
Cluster_15421	50	4	23
Cluster_15422	1	39	98
Cluster_15423	51	2	30
Cluster_15424	30	43	40
Cluster_15425	1	2	98
Cluster_15426	30	172	112
Cluster_15427	35	58	86
Cluster_15428	11	34	28
Cluster_15429	0	67	1
Cluster_15430	68	0	1
Cluster_15431	63	4	0
Cluster_15432	18	66	19
Cluster_15433	187	0	89
Cluster_15434	846	274	265
Cluster_15435	161	94	965
Cluster_15436	2	0	558
Cluster_15437	0	3	1529
Cluster_15438	0	4	158
Cluster_15439	659	270	1081
Cluster_15440	81	161	230
Cluster_15441	32	0	9
Cluster_15442	67	1	0
Cluster_15443	29	48	148
Cluster_15444	7	221	32
Cluster_15445	28	49	42
Cluster_15446	1	0	198
Cluster_15447	39	35	58
Cluster_15448	52	17	121
Cluster_15449	104	106	228
Cluster_15450	12	2	135
Cluster_15451	10	149	102
Cluster_15452	1	0	284
Cluster_15453	20	4	22
Cluster_15454	51	0	4
Cluster_15455	0	34	56
Cluster_15456	41	8	14
Cluster_15457	5	6	64
Cluster_15458	2	5	93
Cluster_15459	3	16	36
Cluster_15460	8	16	81
Cluster_15461	14	1	61
Cluster_15462	20	25	133
Cluster_15463	65	22	17
Cluster_15464	0	115	5
Cluster_15465	22	25	96
Cluster_15466	9	29	12
Cluster_15467	1	2	42
Cluster_15468	26	92	316
Cluster_15469	11	25	247
Cluster_15470	1	7	7003
Cluster_15471	21	111	0
Cluster_15472	4	138	14
Cluster_15473	27	274	42
Cluster_15474	64	84	53
Cluster_15475	3634	4139	4912
Cluster_15476	543	817	964
Cluster_15477	574	905	867
Cluster_15478	2	173	6
Cluster_15479	0	43	73
Cluster_15480	10	30	125
Cluster_15481	215	55	67
Cluster_15482	0	479	1
Cluster_15483	257	0	1
Cluster_15484	0	442	0
Cluster_15485	0	448	0
Cluster_15486	2365	7332	640
Cluster_15487	0	80	117
Cluster_15488	9	30	21
Cluster_15489	137	40	155
Cluster_15490	1	0	67
Cluster_15491	56	114	25
Cluster_15492	21	23	105
Cluster_15493	10	20	80
Cluster_15494	3	32	41
Cluster_15495	5	27	101
Cluster_15496	2	18	56
Cluster_15497	0	55	0
Cluster_15498	214	64	160
Cluster_15499	196	11	42
Cluster_15500	60	1	17
Cluster_15501	49	0	47
Cluster_15502	1490	2393	2137
Cluster_15503	100	50	273
Cluster_15504	5	2	45
Cluster_15505	83	29	286
Cluster_15506	2	6	110
Cluster_15507	28	6	102
Cluster_15508	59	105	7
Cluster_15509	1	100	0
Cluster_15510	41	0	10
Cluster_15511	129	0	0
Cluster_15512	508	1239	483
Cluster_15513	61	67	71
Cluster_15514	5046	4997	4757
Cluster_15515	75	93	59
Cluster_15516	22	35	37
Cluster_15517	56	340	191
Cluster_15518	585	1102	1277
Cluster_15519	43	141	175
Cluster_15520	21	44	66
Cluster_15521	7	21	30
Cluster_15522	17	67	51
Cluster_15523	11	70	30
Cluster_15524	1204	1131	1422
Cluster_15525	25	7	24
Cluster_15526	95	12	33
Cluster_15527	4167	55	590
Cluster_15528	4	296	707
Cluster_15529	15	31	87
Cluster_15530	19	13	57
Cluster_15531	6	1	87
Cluster_15532	25	25	74
Cluster_15533	204	3	68
Cluster_15534	58	1	89
Cluster_15535	11	28	88
Cluster_15536	23	19	134
Cluster_15537	32	6	35
Cluster_15538	0	0	89
Cluster_15539	16	14	58
Cluster_15540	20	24	32
Cluster_15541	108	93	28
Cluster_15542	1525	1345	1629
Cluster_15543	345	0	76
Cluster_15544	109	0	106
Cluster_15545	30	1317	4
Cluster_15546	52	0	162
Cluster_15547	18	9	36
Cluster_15548	225	318	901
Cluster_15549	23	187	58
Cluster_15550	8	38	10
Cluster_15551	12	165	0
Cluster_15552	0	62	18
Cluster_15553	90	45	252
Cluster_15554	37	21	11
Cluster_15555	240	211	136
Cluster_15556	58	0	0
Cluster_15557	1	11	63
Cluster_15558	29	38	9
Cluster_15559	335	149	71
Cluster_15560	383	88	107
Cluster_15561	1851	1976	173
Cluster_15562	21	48	23
Cluster_15563	23	5	17
Cluster_15564	233	421	503
Cluster_15565	200	456	475
Cluster_15566	178	120	196
Cluster_15567	0	260	0
Cluster_15568	0	198	1
Cluster_15569	21	22	89
Cluster_15570	3	80	31
Cluster_15571	6	83	15
Cluster_15572	68	0	7
Cluster_15573	761	42	29
Cluster_15574	58	2	2
Cluster_15575	265	15	18
Cluster_15576	392	17	6
Cluster_15577	335	272	472
Cluster_15578	734	1398	987
Cluster_15579	43	0	0
Cluster_15580	1	4	210
Cluster_15581	252	298	213
Cluster_15582	18	22	24
Cluster_15583	10	201	73
Cluster_15584	10	45	45
Cluster_15585	0	617	497
Cluster_15586	6	60	3
Cluster_15587	0	123	0
Cluster_15588	0	85	0
Cluster_15589	0	107	0
Cluster_15590	0	191	1
Cluster_15591	1142	747	696
Cluster_15592	0	147	0
Cluster_15593	0	63	0
Cluster_15594	312	15	0
Cluster_15595	73	1512	397
Cluster_15596	68	476	619
Cluster_15597	2889	321	73
Cluster_15598	0	40	22
Cluster_15599	86	206	734
Cluster_15600	3	37	30
Cluster_15601	106	171	87
Cluster_15602	2	42	33
Cluster_15603	2	65	60
Cluster_15604	79	362	371
Cluster_15605	27	54	72
Cluster_15606	296	97	745
Cluster_15607	20	12	76
Cluster_15608	406	3001	9376
Cluster_15609	78	55	119
Cluster_15610	61	44	26
Cluster_15611	30	155	70
Cluster_15612	33	8	5
Cluster_15613	0	28	32
Cluster_15614	111	64	0
Cluster_15615	2182	82	2
Cluster_15616	156	16	46
Cluster_15617	21	15	16
Cluster_15618	18	39	12
Cluster_15619	8	0	49
Cluster_15620	0	0	47
Cluster_15621	4	167	48
Cluster_15622	53	22	53
Cluster_15623	0	24	34
Cluster_15624	0	10	49
Cluster_15625	1	20	34
