,source,target,region,Alignment,energy,total_bp_shared,query_similar,subject_similar,PCC.cor,PCC_magnitude,PCC_direction,p_value
1006,ptuh-mir-novel-5,lncRNA_3360,lncRNA,lncRNA_3360;2 15;1678 1700,-20.29,14,85.71%,85.71%,-0.897867309070865,0.897867309070865,-1,0.0385756543685999
1007,ptuh-mir-novel-5,lncRNA_3373,lncRNA,lncRNA_3373;2 21;66 85,-21.45,19,68.42%,78.95%,-0.901774122738522,0.901774122738522,-1,0.036405600759188
1008,ptuh-mir-novel-5,lncRNA_4005,lncRNA,lncRNA_4005;2 17;687 708,-20.68,15,80.00%,86.67%,-0.889086091516173,0.889086091516173,-1,0.043596568958795
1009,ptuh-mir-novel-5,lncRNA_4005,lncRNA,lncRNA_4005;2 21;10677 10699,-20.68,20,75.00%,80.00%,-0.889086091516173,0.889086091516173,-1,0.043596568958795
1010,ptuh-mir-novel-5,lncRNA_4464,lncRNA,lncRNA_4464;2 21;517 540,-23.6,21,71.43%,80.95%,-0.938821744542013,0.938821744542013,-1,0.0179971380066122
1011,ptuh-mir-novel-5,lncRNA_5126,lncRNA,lncRNA_5126;2 19;19719 19739,-20.3,17,70.59%,70.59%,-0.90739772120915,0.90739772120915,-1,0.0333533964252866
1012,ptuh-mir-novel-5,lncRNA_5126,lncRNA,lncRNA_5126;2 19;20783 20803,-20.3,17,70.59%,70.59%,-0.90739772120915,0.90739772120915,-1,0.0333533964252866
1013,ptuh-mir-novel-5,lncRNA_5126,lncRNA,lncRNA_5126;2 19;21836 21856,-20.3,17,70.59%,70.59%,-0.90739772120915,0.90739772120915,-1,0.0333533964252866
1014,ptuh-mir-novel-5,lncRNA_5126,lncRNA,lncRNA_5126;2 19;22890 22910,-20.3,17,70.59%,70.59%,-0.90739772120915,0.90739772120915,-1,0.0333533964252866
1015,ptuh-mir-novel-5,lncRNA_5126,lncRNA,lncRNA_5126;2 19;29985 30005,-20.3,17,70.59%,70.59%,-0.90739772120915,0.90739772120915,-1,0.0333533964252866
1016,ptuh-mir-novel-5,lncRNA_5183,lncRNA,lncRNA_5183;2 20;10282 10306,-23.32,21,66.67%,76.19%,-0.89407407698858,0.89407407698858,-1,0.0407205516705639
1017,ptuh-mir-novel-5,lncRNA_6291,lncRNA,lncRNA_6291;2 21;371 392,-23.44,19,73.68%,78.95%,-0.947436521715209,0.947436521715209,-1,0.0143517830456067
1018,ptuh-mir-novel-5,lncRNA_6410,lncRNA,lncRNA_6410;2 21;7759 7780,-22.37,19,57.89%,84.21%,-0.885285119487307,0.885285119487307,-1,0.0458295682761335
1019,ptuh-mir-novel-5,lncRNA_6410,lncRNA,lncRNA_6410;2 20;8639 8660,-21.3,18,77.78%,83.33%,-0.885285119487307,0.885285119487307,-1,0.0458295682761335
1020,ptuh-mir-novel-5,lncRNA_7795,lncRNA,lncRNA_7795;2 21;6303 6325,-21.37,20,70.00%,80.00%,-0.947674861000728,0.947674861000728,-1,0.0142547991157152
1021,ptuh-mir-novel-5,lncRNA_8004,lncRNA,lncRNA_8004;2 18;2793 2815,-21.12,17,70.59%,82.35%,-0.985631453316445,0.985631453316445,-1,0.00206307434445874
1022,ptuh-mir-novel-5,lncRNA_8005,lncRNA,lncRNA_8005;2 18;2767 2789,-21.12,17,70.59%,82.35%,-0.985631453316445,0.985631453316445,-1,0.00206307434445874
1023,ptuh-mir-novel-5,lncRNA_8024,lncRNA,lncRNA_8024;2 18;616 638,-20.39,17,76.47%,88.24%,-0.905876680992741,0.905876680992741,-1,0.0341704874819625
1024,ptuh-mir-novel-5,lncRNA_8024,lncRNA,lncRNA_8024;2 18;11061 11083,-21.09,17,76.47%,88.24%,-0.905876680992741,0.905876680992741,-1,0.0341704874819625
1025,ptuh-mir-novel-5,lncRNA_8025,lncRNA,lncRNA_8025;2 18;4055 4077,-21.09,17,76.47%,88.24%,-0.892106615028951,0.892106615028951,-1,0.0418475126656356
1026,ptuh-mir-novel-5,lncRNA_8026,lncRNA,lncRNA_8026;2 18;3877 3899,-21.09,17,76.47%,88.24%,-0.88572916280848,0.88572916280848,-1,0.04556688121912
1027,ptuh-mir-novel-5,lncRNA_8155,lncRNA,lncRNA_8155;2 18;3580 3602,-21.09,17,76.47%,88.24%,-0.878584764501213,0.878584764501213,-1,0.0498507571104945
1028,ptuh-mir-novel-5,lncRNA_9463,lncRNA,lncRNA_9463;2 21;4488 4508,-20.53,19,68.42%,73.68%,-0.883862134814168,0.883862134814168,-1,0.0466745915013867
1029,ptuh-mir-novel-7,lncRNA_11540,lncRNA,lncRNA_11540;2 21;2706 2729,-23.91,21,66.67%,76.19%,0.94714040415233,0.94714040415233,1,0.0144725761436567
1030,ptuh-mir-novel-7,lncRNA_1289,lncRNA,lncRNA_1289;2 21;1202 1228,-32.06,24,66.67%,70.83%,0.964150377534202,0.964150377534202,1,0.00810422467693961
1031,ptuh-mir-novel-7,lncRNA_1647,lncRNA,lncRNA_1647;2 21;17 36,-27.04,19,68.42%,78.95%,0.952023412398234,0.952023412398234,1,0.0125235536887023
1032,ptuh-mir-novel-7,lncRNA_2628,lncRNA,lncRNA_2628;2 20;13429 13450,-26.54,18,72.22%,88.89%,0.95265981187672,0.95265981187672,1,0.0122763888627452
1033,ptuh-mir-novel-7,lncRNA_2629,lncRNA,lncRNA_2629;2 20;13429 13450,-26.54,18,72.22%,88.89%,0.95265981187672,0.95265981187672,1,0.0122763888627452
1034,ptuh-mir-novel-7,lncRNA_2630,lncRNA,lncRNA_2630;2 20;13429 13450,-26.54,18,72.22%,88.89%,0.936894551864217,0.936894551864217,1,0.0188486361549463
1035,ptuh-mir-novel-7,lncRNA_2631,lncRNA,lncRNA_2631;2 20;13420 13441,-26.54,18,72.22%,88.89%,0.936894551864217,0.936894551864217,1,0.0188486361549463
1036,ptuh-mir-novel-7,lncRNA_2740,lncRNA,lncRNA_2740;2 17;12280 12302,-23.89,16,81.25%,93.75%,0.938387511662478,0.938387511662478,1,0.0181878794312993
1037,ptuh-mir-novel-7,lncRNA_2741,lncRNA,lncRNA_2741;2 17;8887 8909,-23.89,16,81.25%,93.75%,0.93724571337954,0.93724571337954,1,0.0186925307416074
1038,ptuh-mir-novel-7,lncRNA_2742,lncRNA,lncRNA_2742;2 17;6695 6717,-23.89,16,81.25%,93.75%,0.900433309539941,0.900433309539941,1,0.0371458370388804
1039,ptuh-mir-novel-7,lncRNA_3369,lncRNA,lncRNA_3369;2 21;2019 2039,-22.44,19,68.42%,73.68%,0.885517008278983,0.885517008278983,1,0.0456923278612787
1040,ptuh-mir-novel-7,lncRNA_4718,lncRNA,lncRNA_4718;2 17;3267 3287,-21.94,15,80.00%,86.67%,0.902735465381912,0.902735465381912,1,0.035877800111568
1041,ptuh-mir-novel-7,lncRNA_9229,lncRNA,lncRNA_9229;2 20;617 635,-24.93,18,72.22%,72.22%,0.936075818887013,0.936075818887013,1,0.0192142277536446
1042,ptuh-mir-novel-7,lncRNA_9390,lncRNA,lncRNA_9390;2 17;242 267,-20.56,19,63.16%,78.95%,0.945774789684727,0.945774789684727,1,0.0150338909831744
1043,ptuh-mir-novel-7,lncRNA_9685,lncRNA,lncRNA_9685;2 11;603 624,-20.17,9,100.00%,100.00%,0.955412474829213,0.955412474829213,1,0.0112260711658779
1044,ptuh-mir-novel-2,lncRNA_11267,lncRNA,lncRNA_11267;2 21;1820 1841,-20.07,19,78.95%,89.47%,0.951804893645607,0.951804893645607,1,0.0126087925667855
1045,ptuh-mir-novel-2,lncRNA_2024,lncRNA,lncRNA_2024;2 20;39096 39116,-21.95,18,83.33%,94.44%,0.925117549160072,0.925117549160072,1,0.0243200630883269
1046,ptuh-mir-novel-2,lncRNA_6410,lncRNA,lncRNA_6410;2 21;31448 31469,-22.49,19,84.21%,94.74%,0.922517294642094,0.922517294642094,1,0.0255875107702712
1047,ptuh-mir-novel-2,lncRNA_9035,lncRNA,lncRNA_9035;2 20;52380 52402,-23.04,19,84.21%,94.74%,0.913101728046976,0.913101728046976,1,0.0303463987677264
1048,ptuh-mir-novel-2,lncRNA_9036,lncRNA,lncRNA_9036;2 20;44552 44574,-23.04,19,84.21%,94.74%,0.912263942727587,0.912263942727587,1,0.0307823257005169
1049,ptuh-mir-novel-2,lncRNA_9037,lncRNA,lncRNA_9037;2 20;3937 3959,-23.04,19,84.21%,94.74%,0.89313464561064,0.89313464561064,1,0.0412574367352688
1050,ptuh-mir-2036,lncRNA_15427,lncRNA,lncRNA_15427;2 21;9356 9375,-23.46,19,73.68%,89.47%,0.983589077963401,0.983589077963401,1,0.00251745294407388
1051,ptuh-mir-2036,lncRNA_15449,lncRNA,lncRNA_15449;2 21;9531 9550,-23.46,19,73.68%,89.47%,0.983335481381249,0.983335481381249,1,0.00257593225243613
1052,ptuh-mir-100,lncRNA_10581,lncRNA,lncRNA_10581;2 21;1786 1811,-20.97,23,69.57%,69.57%,-0.91003899459573,0.91003899459573,-1,0.031949671658103
1053,ptuh-mir-100,lncRNA_1072,lncRNA,lncRNA_1072;2 10;2340 2361,-22.68,8,100.00%,100.00%,-0.973397825649836,0.973397825649836,-1,0.00518762964074235
1054,ptuh-mir-100,lncRNA_10839,lncRNA,lncRNA_10839;2 20;150 174,-25,21,80.95%,80.95%,-0.899432538804991,0.899432538804991,-1,0.0377014328376672
1055,ptuh-mir-100,lncRNA_11222,lncRNA,lncRNA_11222;2 18;1562 1583,-25.87,16,75.00%,81.25%,-0.888661537665557,0.888661537665557,-1,0.0438442270407913
1056,ptuh-mir-100,lncRNA_11709,lncRNA,lncRNA_11709;2 20;2024 2042,-21.82,18,77.78%,83.33%,-0.979333574369914,0.979333574369914,-1,0.00355533903801122
1057,ptuh-mir-100,lncRNA_12180,lncRNA,lncRNA_12180;2 19;73 91,-20.69,17,76.47%,76.47%,-0.943411719204712,0.943411719204712,-1,0.0160214744175572
1058,ptuh-mir-100,lncRNA_13703,lncRNA,lncRNA_13703;2 21;12655 12675,-22.57,19,73.68%,73.68%,-0.927044776116013,0.927044776116013,-1,0.0233941834786825
1059,ptuh-mir-100,lncRNA_14058,lncRNA,lncRNA_14058;2 20;7632 7656,-25,21,80.95%,80.95%,-0.966936264409746,0.966936264409746,-1,0.00718118369052979
1060,ptuh-mir-100,lncRNA_14099,lncRNA,lncRNA_14099;2 20;10887 10911,-25,21,80.95%,80.95%,-0.899347530420741,0.899347530420741,-1,0.0377487479040824
1061,ptuh-mir-100,lncRNA_14661,lncRNA,lncRNA_14661;2 19;9737 9756,-21.96,17,82.35%,82.35%,-0.891271001401671,0.891271001401671,-1,0.0423291019843508
1062,ptuh-mir-100,lncRNA_14668,lncRNA,lncRNA_14668;2 20;1109 1135,-21.7,23,69.57%,69.57%,-0.895968224504344,0.895968224504344,-1,0.0396448788095968
1063,ptuh-mir-100,lncRNA_14872,lncRNA,lncRNA_14872;2 21;20397 20416,-26.79,19,78.95%,89.47%,-0.918943684009334,0.918943684009334,-1,0.0273629004225912
1064,ptuh-mir-100,lncRNA_14998,lncRNA,lncRNA_14998;2 20;4775 4799,-25,21,80.95%,80.95%,-0.883041626419808,0.883041626419808,-1,0.0471640577993592
1065,ptuh-mir-100,lncRNA_2169,lncRNA,lncRNA_2169;2 17;3502 3523,-21.69,15,86.67%,86.67%,-0.911356055988884,0.911356055988884,-1,0.0312569755021466
1066,ptuh-mir-100,lncRNA_217,lncRNA,lncRNA_217;2 21;34696 34717,-28.57,19,84.21%,84.21%,-0.914248748149419,0.914248748149419,-1,0.0297528149006107
1067,ptuh-mir-100,lncRNA_2908,lncRNA,lncRNA_2908;2 12;1600 1621,-23,10,90.00%,90.00%,-0.914020805737352,0.914020805737352,-1,0.0298704752494329
1068,ptuh-mir-100,lncRNA_2922,lncRNA,lncRNA_2922;2 20;10267 10285,-21.82,18,77.78%,83.33%,-0.926655495500685,0.926655495500685,-1,0.0235802651035741
1069,ptuh-mir-100,lncRNA_2923,lncRNA,lncRNA_2923;2 20;8274 8292,-21.82,18,77.78%,83.33%,-0.922938141148683,0.922938141148683,-1,0.0253809706323132
1070,ptuh-mir-100,lncRNA_3194,lncRNA,lncRNA_3194;2 21;759 780,-21.98,19,68.42%,78.95%,-0.939489912532777,0.939489912532777,-1,0.0177049172569705
1071,ptuh-mir-100,lncRNA_322,lncRNA,lncRNA_322;2 15;8151 8172,-22.36,13,84.62%,84.62%,-0.948571119126113,0.948571119126113,-1,0.0138920240283139
1072,ptuh-mir-100,lncRNA_323,lncRNA,lncRNA_323;2 15;4769 4790,-22.36,13,84.62%,84.62%,-0.900202947524387,0.900202947524387,-1,0.0372734933259993
1073,ptuh-mir-100,lncRNA_367,lncRNA,lncRNA_367;2 18;1041 1065,-20.88,19,78.95%,78.95%,-0.882364677244866,0.882364677244866,-1,0.0475690998451786
1074,ptuh-mir-100,lncRNA_368,lncRNA,lncRNA_368;2 18;1041 1065,-20.88,19,78.95%,78.95%,-0.882364677244866,0.882364677244866,-1,0.0475690998451786
1075,ptuh-mir-100,lncRNA_371,lncRNA,lncRNA_371;2 18;3393 3417,-20.88,19,78.95%,78.95%,-0.905259762967355,0.905259762967355,-1,0.0345036903263554
1076,ptuh-mir-100,lncRNA_460,lncRNA,lncRNA_460;2 21;8302 8324,-24.3,20,75.00%,75.00%,-0.952441867287259,0.952441867287259,-1,0.0123608528447159
1077,ptuh-mir-100,lncRNA_497,lncRNA,lncRNA_497;2 20;2039 2057,-21.82,18,77.78%,83.33%,-0.992212434063245,0.992212434063245,-1,0.000824002440310543
1078,ptuh-mir-100,lncRNA_6043,lncRNA,lncRNA_6043;2 14;5 26,-23.53,12,83.33%,83.33%,-0.941449087059812,0.941449087059812,-1,0.0168571020246151
1079,ptuh-mir-100,lncRNA_6822,lncRNA,lncRNA_6822;2 20;2031 2049,-21.82,18,77.78%,83.33%,-0.968460429934059,0.968460429934059,-1,0.00669194197692574
1080,ptuh-mir-100,lncRNA_7190,lncRNA,lncRNA_7190;2 10;8457 8478,-21.98,8,100.00%,100.00%,-0.910798121905916,0.910798121905916,-1,0.0315498211369197
1081,ptuh-mir-100,lncRNA_7190,lncRNA,lncRNA_7190;2 16;7719 7740,-23.03,14,85.71%,85.71%,-0.910798121905916,0.910798121905916,-1,0.0315498211369197
1082,ptuh-mir-100,lncRNA_9482,lncRNA,lncRNA_9482;2 20;2824 2848,-25,21,80.95%,80.95%,-0.915896343582457,0.915896343582457,-1,0.0289068048763071
1083,ptuh-mir-2023,lncRNA_13027,lncRNA,lncRNA_13027;2 20;2268 2290,-21.77,20,65.00%,75.00%,0.907195443888234,0.907195443888234,1,0.0334616928889752
1084,ptuh-mir-2023,lncRNA_3632,lncRNA,lncRNA_3632;2 18;10629 10650,-21.9,17,88.24%,88.24%,0.945407311396578,0.945407311396578,1,0.015186121785173
1085,ptuh-mir-novel-6,lncRNA_10150,lncRNA,lncRNA_10150;2 22;351 372,-23.32,20,70.00%,85.00%,0.889122302780525,0.889122302780525,1,0.0435754661959571
1086,ptuh-mir-novel-6,lncRNA_1071,lncRNA,lncRNA_1071;2 17;4333 4355,-20.23,15,73.33%,80.00%,0.894008180432618,0.894008180432618,1,0.0407581385437029
1087,ptuh-mir-novel-6,lncRNA_11275,lncRNA,lncRNA_11275;2 22;1272 1293,-21.26,20,60.00%,80.00%,0.907294128584748,0.907294128584748,1,0.0334088444326449
1088,ptuh-mir-novel-6,lncRNA_1279,lncRNA,lncRNA_1279;2 17;4333 4355,-20.23,15,73.33%,80.00%,0.887724281239143,0.887724281239143,1,0.0443925368851421
1089,ptuh-mir-novel-6,lncRNA_12813,lncRNA,lncRNA_12813;2 18;2582 2605,-20.42,17,70.59%,88.24%,0.894629700783476,0.894629700783476,1,0.0404040674864848
1090,ptuh-mir-novel-6,lncRNA_12814,lncRNA,lncRNA_12814;2 18;2582 2605,-20.42,17,70.59%,88.24%,0.894629700783476,0.894629700783476,1,0.0404040674864848
1091,ptuh-mir-novel-6,lncRNA_12815,lncRNA,lncRNA_12815;2 18;2496 2519,-20.42,17,70.59%,88.24%,0.894614993614103,0.894614993614103,1,0.0404124345834237
1092,ptuh-mir-novel-6,lncRNA_13388,lncRNA,lncRNA_13388;2 22;1011 1033,-25.19,20,70.00%,85.00%,0.965975535878713,0.965975535878713,1,0.00749534821649741
1093,ptuh-mir-novel-6,lncRNA_14418,lncRNA,lncRNA_14418;2 22;3484 3505,-21.63,21,66.67%,85.71%,0.926662074375933,0.926662074375933,1,0.023577116353261
1094,ptuh-mir-novel-6,lncRNA_14449,lncRNA,lncRNA_14449;2 21;41 63,-22.16,19,68.42%,89.47%,0.925151023052389,0.925151023052389,1,0.0243038827226731
1095,ptuh-mir-novel-6,lncRNA_15316,lncRNA,lncRNA_15316;2 15;1326 1347,-20.73,13,84.62%,92.31%,0.949191693795,0.949191693795,1,0.0136426302499387
1096,ptuh-mir-novel-6,lncRNA_15317,lncRNA,lncRNA_15317;2 15;1322 1343,-20.73,13,84.62%,92.31%,0.949191693795,0.949191693795,1,0.0136426302499387
1097,ptuh-mir-novel-6,lncRNA_15744,lncRNA,lncRNA_15744;2 15;1486 1507,-20.73,13,84.62%,92.31%,0.908387962811553,0.908387962811553,1,0.0328248606456366
1098,ptuh-mir-novel-6,lncRNA_15745,lncRNA,lncRNA_15745;2 15;1486 1507,-20.73,13,84.62%,92.31%,0.908387962811553,0.908387962811553,1,0.0328248606456366
1099,ptuh-mir-novel-6,lncRNA_15746,lncRNA,lncRNA_15746;2 15;1242 1263,-20.73,13,84.62%,92.31%,0.908808338528963,0.908808338528963,1,0.0326013066812457
1100,ptuh-mir-novel-6,lncRNA_1820,lncRNA,lncRNA_1820;2 15;1038 1059,-20.17,13,84.62%,92.31%,0.91512011047847,0.91512011047847,1,0.0293044091877298
1101,ptuh-mir-novel-6,lncRNA_1821,lncRNA,lncRNA_1821;2 15;611 632,-20.17,13,84.62%,92.31%,0.95263109373074,0.95263109373074,1,0.0122875076918955
1102,ptuh-mir-novel-6,lncRNA_2150,lncRNA,lncRNA_2150;2 22;13025 13045,-21.07,20,65.00%,85.00%,0.903435618477395,0.903435618477395,1,0.0354949521740313
1103,ptuh-mir-novel-6,lncRNA_2153,lncRNA,lncRNA_2153;2 22;10013 10033,-21.07,20,65.00%,85.00%,0.913890618772687,0.913890618772687,1,0.0299377426387609
1104,ptuh-mir-novel-6,lncRNA_2612,lncRNA,lncRNA_2612;2 15;1132 1153,-20.73,13,84.62%,92.31%,0.947624946375275,0.947624946375275,1,0.0142750923897637
1105,ptuh-mir-novel-6,lncRNA_3247,lncRNA,lncRNA_3247;2 22;1388 1413,-20.84,23,65.22%,82.61%,0.954456237691867,0.954456237691867,1,0.0115874498001056
1106,ptuh-mir-novel-6,lncRNA_3537,lncRNA,lncRNA_3537;2 21;1372 1395,-20.14,20,75.00%,80.00%,0.915121801253239,0.915121801253239,1,0.0293035412387015
1107,ptuh-mir-novel-6,lncRNA_3538,lncRNA,lncRNA_3538;2 21;1324 1347,-20.14,20,75.00%,80.00%,0.915121801253239,0.915121801253239,1,0.0293035412387015
1108,ptuh-mir-novel-6,lncRNA_4695,lncRNA,lncRNA_4695;2 21;918 944,-20.94,23,60.87%,78.26%,-0.916154008314027,0.916154008314027,-1,0.0287752096283464
1109,ptuh-mir-novel-6,lncRNA_4722,lncRNA,lncRNA_4722;2 21;5127 5148,-22.28,19,68.42%,84.21%,0.892833454129369,0.892833454129369,1,0.0414300405922463
1110,ptuh-mir-novel-6,lncRNA_4722,lncRNA,lncRNA_4722;2 22;14850 14875,-22.6,23,69.57%,82.61%,0.892833454129369,0.892833454129369,1,0.0414300405922463
1111,ptuh-mir-novel-6,lncRNA_5164,lncRNA,lncRNA_5164;2 15;1348 1369,-20.73,13,84.62%,92.31%,0.922138856008774,0.922138856008774,1,0.0257736985854171
1112,ptuh-mir-novel-6,lncRNA_6377,lncRNA,lncRNA_6377;2 18;574 598,-21.87,18,72.22%,83.33%,0.959752626549015,0.959752626549015,1,0.00963387019699054
1113,ptuh-mir-novel-6,lncRNA_7122,lncRNA,lncRNA_7122;2 22;6623 6643,-20.54,20,65.00%,85.00%,0.946046047910612,0.946046047910612,1,0.0149218411674688
1114,ptuh-mir-novel-6,lncRNA_7122,lncRNA,lncRNA_7122;2 22;7642 7664,-25.12,20,75.00%,80.00%,0.946046047910612,0.946046047910612,1,0.0149218411674688
1115,ptuh-mir-novel-6,lncRNA_7674,lncRNA,lncRNA_7674;2 15;1133 1154,-20.73,13,84.62%,92.31%,0.952446482791,0.952446482791,1,0.0123590621547566
1116,ptuh-mir-novel-6,lncRNA_7675,lncRNA,lncRNA_7675;2 15;1133 1154,-20.73,13,84.62%,92.31%,0.952446482791,0.952446482791,1,0.0123590621547566
1117,ptuh-mir-novel-6,lncRNA_8017,lncRNA,lncRNA_8017;2 18;2346 2367,-24.82,16,68.75%,93.75%,0.968326221842337,0.968326221842337,1,0.00673456400167079
1118,ptuh-mir-novel-6,lncRNA_8018,lncRNA,lncRNA_8018;2 18;2344 2365,-24.82,16,68.75%,93.75%,0.968326221842337,0.968326221842337,1,0.00673456400167079
1119,ptuh-mir-novel-6,lncRNA_8085,lncRNA,lncRNA_8085;2 22;852 874,-24.15,21,66.67%,85.71%,0.883949842578237,0.883949842578237,1,0.046622365992866
1120,ptuh-mir-novel-6,lncRNA_9817,lncRNA,lncRNA_9817;2 22;3831 3853,-20.04,21,66.67%,80.95%,-0.915086626829095,0.915086626829095,-1,0.0293215995188652
1121,ptuh-mir-novel-6,lncRNA_9817,lncRNA,lncRNA_9817;2 22;17410 17435,-24.74,23,65.22%,82.61%,-0.915086626829095,0.915086626829095,-1,0.0293215995188652
1122,ptuh-mir-novel-6,lncRNA_9817,lncRNA,lncRNA_9817;2 22;13171 13193,-22.61,20,75.00%,80.00%,-0.915086626829095,0.915086626829095,-1,0.0293215995188652
1123,ptuh-mir-novel-4,lncRNA_13992,lncRNA,lncRNA_13992;2 20;436 457,-23.11,18,66.67%,88.89%,-0.915934869329815,0.915934869329815,-1,0.0288871166281123
1124,ptuh-mir-novel-4,lncRNA_14088,lncRNA,lncRNA_14088;2 21;1918 1942,-20.59,22,72.73%,72.73%,0.879109753726372,0.879109753726372,1,0.0495318437072199
1125,ptuh-mir-novel-4,lncRNA_14088,lncRNA,lncRNA_14088;2 21;5236 5257,-22.83,19,78.95%,89.47%,0.879109753726372,0.879109753726372,1,0.0495318437072199
1126,ptuh-mir-novel-4,lncRNA_1661,lncRNA,lncRNA_1661;2 19;51 71,-20.27,17,70.59%,76.47%,0.880903507626035,0.880903507626035,1,0.0484470924869682
1127,ptuh-mir-novel-4,lncRNA_2065,lncRNA,lncRNA_2065;2 21;1609 1634,-21.74,23,69.57%,78.26%,0.883536849753124,0.883536849753124,1,0.0468684437365447
1128,ptuh-mir-novel-4,lncRNA_3477,lncRNA,lncRNA_3477;2 21;28598 28619,-21.85,19,78.95%,84.21%,0.941758754033159,0.941758754033159,1,0.0167243390303892
1129,ptuh-mir-novel-4,lncRNA_3477,lncRNA,lncRNA_3477;2 21;4327 4348,-23.4,19,78.95%,84.21%,0.941758754033159,0.941758754033159,1,0.0167243390303892
1130,ptuh-mir-novel-4,lncRNA_3521,lncRNA,lncRNA_3521;2 21;4631 4657,-20.86,24,66.67%,75.00%,-0.914451077363045,0.914451077363045,-1,0.0296485007440402
1131,ptuh-mir-novel-4,lncRNA_4595,lncRNA,lncRNA_4595;2 20;2211 2232,-21.21,18,61.11%,77.78%,-0.929390170486569,0.929390170486569,-1,0.0222831985216307
1132,ptuh-mir-novel-4,lncRNA_9913,lncRNA,lncRNA_9913;2 20;492 512,-23.22,18,83.33%,88.89%,0.93950203026483,0.93950203026483,1,0.0176996319763519
1133,ptuh-mir-novel-3,lncRNA_10569,lncRNA,lncRNA_10569;2 20;294 312,-21.03,18,77.78%,83.33%,-0.942580072136793,0.942580072136793,-1,0.0163738754432805
1134,ptuh-mir-novel-3,lncRNA_10569,lncRNA,lncRNA_10569;2 20;4954 4972,-21.09,18,83.33%,83.33%,-0.942580072136793,0.942580072136793,-1,0.0163738754432805
1135,ptuh-mir-novel-3,lncRNA_10582,lncRNA,lncRNA_10582;2 21;7222 7243,-21.22,19,68.42%,78.95%,-0.907720541423302,0.907720541423302,-1,0.0331807960272597
1136,ptuh-mir-novel-3,lncRNA_10658,lncRNA,lncRNA_10658;2 20;10780 10798,-21.09,18,83.33%,83.33%,-0.978774100613027,0.978774100613027,-1,0.00370037228867977
1137,ptuh-mir-novel-3,lncRNA_10658,lncRNA,lncRNA_10658;2 20;2884 2902,-21.09,18,83.33%,83.33%,-0.978774100613027,0.978774100613027,-1,0.00370037228867977
1138,ptuh-mir-novel-3,lncRNA_10658,lncRNA,lncRNA_10658;2 20;95 113,-21.09,18,83.33%,83.33%,-0.978774100613027,0.978774100613027,-1,0.00370037228867977
1139,ptuh-mir-novel-3,lncRNA_11474,lncRNA,lncRNA_11474;2 20;23419 23441,-22.61,19,73.68%,73.68%,-0.917532386284239,0.917532386284239,-1,0.0280745303495897
1140,ptuh-mir-novel-3,lncRNA_11500,lncRNA,lncRNA_11500;2 20;11665 11687,-23.78,19,68.42%,89.47%,-0.888965861718065,0.888965861718065,-1,0.0436666582812016
1141,ptuh-mir-novel-3,lncRNA_11548,lncRNA,lncRNA_11548;2 20;18986 19008,-21.37,19,73.68%,73.68%,-0.887911919911995,0.887911919911995,-1,0.0442825922798579
1142,ptuh-mir-novel-3,lncRNA_11551,lncRNA,lncRNA_11551;2 20;18969 18991,-22.61,19,73.68%,73.68%,-0.917222058914259,0.917222058914259,-1,0.0282317959751816
1143,ptuh-mir-novel-3,lncRNA_13179,lncRNA,lncRNA_13179;2 21;44533 44556,-27.87,21,71.43%,80.95%,-0.942543668649956,0.942543668649956,-1,0.0163893579285326
1144,ptuh-mir-novel-3,lncRNA_14998,lncRNA,lncRNA_14998;2 17;23604 23627,-20.57,17,82.35%,82.35%,-0.910750149137482,0.910750149137482,-1,0.0315750417104256
1145,ptuh-mir-novel-3,lncRNA_15434,lncRNA,lncRNA_15434;2 20;22482 22512,-21.07,27,59.26%,62.96%,-0.973563713754844,0.973563713754844,-1,0.00513931017878274
1146,ptuh-mir-novel-3,lncRNA_15438,lncRNA,lncRNA_15438;2 20;86280 86310,-21.07,27,59.26%,62.96%,-0.965137608253445,0.965137608253445,-1,0.00777294204908046
1147,ptuh-mir-novel-3,lncRNA_15439,lncRNA,lncRNA_15439;2 20;86280 86310,-21.07,27,59.26%,62.96%,-0.965137608253445,0.965137608253445,-1,0.00777294204908046
1148,ptuh-mir-novel-3,lncRNA_15440,lncRNA,lncRNA_15440;2 20;86280 86310,-21.07,27,59.26%,62.96%,-0.965137608253445,0.965137608253445,-1,0.00777294204908046
1149,ptuh-mir-novel-3,lncRNA_1852,lncRNA,lncRNA_1852;2 14;37438 37459,-20.79,12,83.33%,83.33%,-0.915656402881613,0.915656402881613,-1,0.0290295214942009
1150,ptuh-mir-novel-3,lncRNA_1852,lncRNA,lncRNA_1852;2 14;13707 13729,-22,13,84.62%,92.31%,-0.915656402881613,0.915656402881613,-1,0.0290295214942009
1151,ptuh-mir-novel-3,lncRNA_2024,lncRNA,lncRNA_2024;2 21;46866 46890,-21.08,22,72.73%,72.73%,-0.93964533328273,0.93964533328273,-1,0.0176371677110614
1152,ptuh-mir-novel-3,lncRNA_2637,lncRNA,lncRNA_2637;2 20;1448 1469,-25.24,18,77.78%,88.89%,-0.890561904034779,0.890561904034779,-1,0.0427391470347393
1153,ptuh-mir-novel-3,lncRNA_5808,lncRNA,lncRNA_5808;2 21;7622 7646,-22.21,22,77.27%,81.82%,-0.890595198796014,0.890595198796014,-1,0.0427198658100239
