"POC.47" "POC.48" "POC.50" "POC.53" "POC.57"
"lncRNA_13619" 3 7 10 2 16
"lncRNA_13620" 0 1 3 33 0
"lncRNA_13621" 0 0 21 0 0
"lncRNA_13622" 0 22 5 20 0
"lncRNA_13623" 19 28 22 0 0
"lncRNA_13624" 81 25 167 35 18
"lncRNA_13625" 0 22 6 0 0
"lncRNA_13626" 0 8 17 29 2
"lncRNA_13627" 13 3 35 2 8
"lncRNA_13628" 0 16 46 24 0
"lncRNA_13629" 0 26 2 0 0
"lncRNA_13630" 0 0 24 12 0
"lncRNA_13631" 53 20 24 19 109
"lncRNA_13632" 29 6 9 41 2
"lncRNA_13633" 48 111 167 354 125
"lncRNA_13635" 0 0 27 0 0
"lncRNA_13636" 12 7 9 25 21
"lncRNA_13637" 0 29 17 18 0
"lncRNA_13638" 12 11 27 23 0
"lncRNA_13639" 0 14 43 78 2
"lncRNA_13640" 2 34 14 74 6
"lncRNA_13641" 6 27 15 3 108
"lncRNA_13642" 178 302 359 449 237
"lncRNA_13643" 0 0 10 51 0
"lncRNA_13644" 0 0 0 0 21
"lncRNA_13645" 8 15 26 4 64
"lncRNA_13646" 0 0 0 0 14
"lncRNA_13647" 0 0 0 0 14
"lncRNA_13648" 11 28 29 34 13
"lncRNA_13649" 0 8 49 44 0
"lncRNA_13650" 0 0 0 25 0
"lncRNA_13651" 0 11 34 0 0
"lncRNA_13652" 44 24 7 21 38
"lncRNA_13653" 0 0 20 0 0
"lncRNA_13654" 0 6 122 0 0
"lncRNA_13655" 0 0 0 0 14
"lncRNA_13656" 0 22 3 17 2
"lncRNA_13657" 0 32 38 46 0
"lncRNA_13658" 0 0 35 4 0
"lncRNA_13659" 4 36 31 53 9
"lncRNA_13660" 11 0 0 2 22
"lncRNA_13661" 0 2 2 3 21
"lncRNA_13662" 6 0 0 0 14
"lncRNA_13663" 0 20 0 0 0
"lncRNA_13664" 4 36 2 46 0
"lncRNA_13665" 0 27 0 0 0
"lncRNA_13666" 31 0 0 3 0
"lncRNA_13670" 11 1 114 15 0
"lncRNA_13671" 27 73 76 0 0
"lncRNA_13674" 264 108 386 109 110
"lncRNA_13676" 104 23 40 47 47
"lncRNA_13677" 46 7 18 22 0
"lncRNA_13678" 59 17 141 76 31
"lncRNA_13679" 265 189 1345 192 286
"lncRNA_13680" 4 5 7 6 0
"lncRNA_13682" 104 202 812 1102 1326
"lncRNA_13683" 401 18 344 65 0
"lncRNA_13684" 308 272 206 363 213
"lncRNA_13685" 439 196 344 108 182
"lncRNA_13686" 5419 4056 4190 12112 3234
"lncRNA_13688" 2 86 15 130 2
"lncRNA_13691" 81 27 235 187 160
"lncRNA_13692" 8 6 108 0 0
"lncRNA_13693" 5 8 8 0 2
"lncRNA_13695" 183 0 0 40 0
"lncRNA_13696" 209 56 70 302 96
"lncRNA_13697" 45 52 28 6 0
"lncRNA_13699" 5 2 8 22 12
"lncRNA_13702" 99 125 155 29 316
"lncRNA_13703" 6022 80 7109 4089 9343
"lncRNA_13705" 139 63 43 183 94
"lncRNA_13706" 1258 1108 1698 1165 1374
"lncRNA_13707" 70 45 111 8 83
"lncRNA_13708" 265 141 72 263 170
"lncRNA_13709" 103 52 65 57 44
"lncRNA_13710" 24 0 0 0 16
"lncRNA_13711" 0 7 49 0 0
"lncRNA_13712" 0 0 267 0 0
"lncRNA_13717" 1 4 55 0 0
"lncRNA_13719" 0 0 25 4 0
"lncRNA_13720" 0 46 79 40 106
"lncRNA_13721" 197 174 171 90 52
"lncRNA_13722" 480 3 4 60 173
"lncRNA_13723" 0 15 8 11 8
"lncRNA_13726" 1413 500 640 695 539
"lncRNA_13727" 1 0 154 6 34
"lncRNA_13728" 0 52 3 0 0
"lncRNA_13729" 10 0 37 2 0
"lncRNA_13730" 11 2 7 13 6
"lncRNA_13731" 151 74 322 312 441
"lncRNA_13732" 278 712 590 774 170
"lncRNA_13738" 122 213 66 140 114
"lncRNA_13739" 13 47 39 24 24
"lncRNA_13740" 373 137 54 106 56
"lncRNA_13741" 14 32 1 87 73
"lncRNA_13742" 2859 4124 7451 4574 3779
"lncRNA_13743" 94 0 41 0 0
"lncRNA_13744" 114 335 228 121 523
"lncRNA_13745" 120 134 189 64 116
"lncRNA_13747" 5 0 15 0 2
"lncRNA_13748" 15 0 47 0 41
"lncRNA_13749" 0 118 320 1 171
"lncRNA_13750" 15 11 8 44 40
"lncRNA_13751" 6 44 4 17 0
"lncRNA_13752" 0 10 52 38 0
"lncRNA_13753" 22 9 6 0 0
"lncRNA_13754" 8 0 4 26 12
"lncRNA_13755" 88 11 68 26 18
"lncRNA_13756" 21 0 0 0 0
"lncRNA_13757" 0 2 33 10 0
"lncRNA_13758" 0 0 23 39 2
"lncRNA_13759" 0 40 60 27 0
"lncRNA_13760" 30 0 0 6 8
"lncRNA_13761" 25 5 38 6 1
"lncRNA_13762" 0 8 166 4 18
"lncRNA_13763" 0 0 27 5 0
"lncRNA_13764" 0 0 5 6 12
"lncRNA_13765" 100 96 47 75 34
"lncRNA_13766" 48 0 6 0 58
"lncRNA_13767" 39 2 1 67 0
"lncRNA_13768" 11 27 25 0 13
"lncRNA_13769" 0 0 5 2 25
"lncRNA_13770" 0 0 1 29 6
"lncRNA_13771" 60 168 76 110 23
"lncRNA_13772" 24 19 0 2 0
"lncRNA_13773" 28 3 34 18 26
"lncRNA_13774" 10 22 100 81 24
"lncRNA_13775" 0 0 35 5 0
"lncRNA_13776" 0 0 2 18 0
"lncRNA_13777" 3 11 73 62 0
"lncRNA_13778" 0 16 11 52 0
"lncRNA_13779" 0 2 43 0 1
"lncRNA_13780" 4 16 2 60 0
"lncRNA_13781" 22 0 6 3 0
"lncRNA_13782" 6 7 28 39 4
"lncRNA_13783" 0 6 11 36 0
"lncRNA_13784" 0 2 5 0 20
"lncRNA_13785" 0 10 39 38 0
"lncRNA_13786" 0 0 7 33 0
"lncRNA_13787" 0 11 8 52 6
"lncRNA_13788" 3 18 39 26 0
"lncRNA_13789" 1 11 0 0 26
"lncRNA_13790" 2 18 10 88 8
"lncRNA_13791" 10 45 58 15 0
"lncRNA_13792" 0 41 42 72 0
"lncRNA_13793" 8 30 14 51 0
"lncRNA_13794" 471 0 0 52 576
"lncRNA_13795" 93 31 75 64 155
"lncRNA_13796" 0 0 16 33 0
"lncRNA_13797" 15 19 42 60 0
"lncRNA_13798" 17 0 11 0 1
"lncRNA_13799" 46 17 2 212 27
"lncRNA_13800" 44 32 28 10 21
"lncRNA_13801" 0 0 19 0 0
"lncRNA_13802" 14 90 79 120 3
"lncRNA_13803" 0 0 0 28 1
"lncRNA_13804" 67 82 121 137 179
"lncRNA_13805" 44 52 105 105 3
"lncRNA_13806" 1 5 45 61 3
"lncRNA_13807" 10 5 19 10 16
"lncRNA_13808" 15 2 25 3 0
"lncRNA_13809" 11 8 38 29 41
"lncRNA_13810" 5 7 3 1 2
"lncRNA_13811" 0 16 4 13 0
"lncRNA_13812" 46 0 0 6 2
"lncRNA_13813" 0 0 0 0 17
"lncRNA_13814" 35 0 0 0 0
"lncRNA_13815" 2 0 0 26 0
"lncRNA_13816" 0 0 0 30 0
"lncRNA_13817" 11 104 33 49 47
"lncRNA_13818" 0 0 0 22 0
"lncRNA_13819" 0 0 0 0 33
"lncRNA_13820" 0 0 0 0 30
"lncRNA_13821" 0 0 0 16 0
"lncRNA_13822" 16 18 133 206 26
"lncRNA_13823" 1 18 2 45 5
"lncRNA_13824" 6 0 34 43 0
"lncRNA_13825" 0 10 28 0 1
"lncRNA_13826" 0 3 16 29 5
"lncRNA_13827" 17 78 57 36 40
"lncRNA_13828" 0 9 52 22 0
"lncRNA_13829" 0 3 24 8 0
"lncRNA_13830" 68 31 66 32 0
"lncRNA_13831" 0 0 5 37 0
"lncRNA_13832" 48 41 46 77 34
"lncRNA_13833" 0 0 0 0 13
"lncRNA_13834" 20 55 8 50 18
"lncRNA_13835" 8 6 9 25 0
"lncRNA_13836" 5 38 35 21 0
"lncRNA_13837" 193 5 0 0 5
"lncRNA_13838" 735 232 956 106 79
"lncRNA_13839" 0 0 59 1 19
"lncRNA_13840" 2 198 2 11 0
"lncRNA_13841" 40 11 47 45 15
"lncRNA_13842" 2 1 63 47 0
"lncRNA_13843" 0 16 6 2 0
"lncRNA_13844" 8 46 79 94 79
"lncRNA_13845" 0 22 0 0 0
"lncRNA_13846" 0 0 0 24 0
"lncRNA_13847" 0 3 2 36 0
"lncRNA_13848" 0 29 0 1 4
"lncRNA_13849" 27 0 12 0 0
"lncRNA_13850" 26 6 0 0 0
"lncRNA_13851" 41 13 0 0 0
"lncRNA_13852" 4 0 4 8 1
"lncRNA_13853" 115 88 128 1 60
"lncRNA_13854" 0 83 93 65 0
"lncRNA_13855" 44 20 24 11 10
"lncRNA_13856" 7 1 0 37 31
"lncRNA_13857" 12 133 2 41 1
"lncRNA_13858" 0 26 0 0 0
"lncRNA_13859" 0 24 41 56 1
"lncRNA_13860" 5 33 66 48 0
"lncRNA_13861" 0 33 16 0 10
"lncRNA_13862" 0 6 24 20 0
"lncRNA_13863" 4 2 26 2 0
"lncRNA_13864" 0 2 18 0 0
"lncRNA_13865" 0 3 3 3 15
"lncRNA_13866" 41 31 46 93 4
"lncRNA_13867" 112 86 128 211 49
"lncRNA_13868" 243 149 254 172 90
"lncRNA_13869" 29 63 83 256 64
"lncRNA_13873" 20 52 79 49 0
"lncRNA_13874" 23 72 43 170 27
"lncRNA_13875" 38 1 0 14 1
"lncRNA_13876" 1358 734 958 551 860
"lncRNA_13877" 0 0 6 4 1
"lncRNA_13879" 161 23 85 74 28
"lncRNA_13880" 1339 2199 1305 3268 2976
"lncRNA_13881" 0 4 22 14 0
"lncRNA_13882" 25 0 7 13 10
"lncRNA_13883" 18 2 9 31 30
"lncRNA_13890" 0 0 4 31 0
"lncRNA_13891" 288 329 422 368 315
"lncRNA_13892" 12 18 26 32 31
"lncRNA_13893" 0 3 11 2 0
"lncRNA_13894" 0 25 22 38 0
"lncRNA_13895" 432 97 597 131 308
"lncRNA_13896" 30 10 24 4 10
"lncRNA_13897" 120 75 109 95 11
"lncRNA_13898" 17 2 140 33 80
"lncRNA_13899" 340 296 406 286 380
"lncRNA_13900" 908 514 930 611 1162
"lncRNA_13903" 16 5 0 10 186
"lncRNA_13905" 302 233 287 126 101
"lncRNA_13906" 7 49 23 54 20
"lncRNA_13907" 7 0 0 3 17
"lncRNA_13908" 57 0 62 64 84
"lncRNA_13911" 7 6 52 2 6
"lncRNA_13912" 438 262 399 557 156
"lncRNA_13914" 8554 6338 7242 7678 6499
"lncRNA_13919" 69 184 248 103 18
"lncRNA_13920" 66 17 200 13 79
"lncRNA_13921" 21 73 88 51 4
"lncRNA_13922" 35376 20794 68785 35905 32020
"lncRNA_13923" 46 112 40 183 71
"lncRNA_13927" 18 8 14 10 32
"lncRNA_13928" 9 2 24 7 2
"lncRNA_13929" 2 0 0 0 11
"lncRNA_13930" 4 14 76 19 2
"lncRNA_13931" 0 2 5 18 0
"lncRNA_13932" 0 6 0 28 0
"lncRNA_13933" 0 0 0 0 14
"lncRNA_13934" 0 3 14 24 0
"lncRNA_13935" 9 1 60 4 0
"lncRNA_13936" 58 258 46 58 14
"lncRNA_13937" 0 40 51 40 0
"lncRNA_13938" 0 0 20 5 0
"lncRNA_13939" 0 8 20 50 0
"lncRNA_13940" 0 0 0 18 0
"lncRNA_13941" 0 0 25 0 4
"lncRNA_13942" 0 10 23 38 0
"lncRNA_13943" 0 25 27 25 0
"lncRNA_13944" 0 40 50 25 0
"lncRNA_13945" 0 18 9 8 2
"lncRNA_13946" 5 0 0 26 9
"lncRNA_13947" 4 6 61 26 0
"lncRNA_13948" 2 18 16 0 24
"lncRNA_13949" 0 0 10 2 28
"lncRNA_13950" 0 42 43 166 0
"lncRNA_13951" 0 12 12 29 0
"lncRNA_13952" 3 30 1 1 1
"lncRNA_13953" 0 5 5 47 0
"lncRNA_13954" 0 0 0 20 0
"lncRNA_13955" 58 0 29 27 47
"lncRNA_13956" 2202 3171 4038 2516 5633
"lncRNA_13957" 0 0 17 0 0
"lncRNA_13959" 0 42 35 19 0
"lncRNA_13960" 0 0 6 0 27
"lncRNA_13961" 0 5 7 117 0
"lncRNA_13962" 5 18 30 26 61
"lncRNA_13963" 0 23 8 33 0
"lncRNA_13964" 0 30 62 42 0
"lncRNA_13965" 0 0 27 0 0
"lncRNA_13966" 0 6 42 62 0
"lncRNA_13967" 28 182 8 151 43
"lncRNA_13969" 0 0 10 26 0
"lncRNA_13970" 0 9 33 16 0
"lncRNA_13971" 0 0 0 24 0
"lncRNA_13972" 0 0 0 0 14
"lncRNA_13973" 1 0 0 0 12
"lncRNA_13974" 0 22 10 29 0
"lncRNA_13975" 0 0 2 0 18
"lncRNA_13976" 0 4 34 40 0
"lncRNA_13977" 0 4 22 0 0
"lncRNA_13978" 0 0 3 9 17
"lncRNA_13979" 0 29 99 98 0
"lncRNA_13980" 47 234 0 0 33
"lncRNA_13981" 14 13 0 25 45
"lncRNA_13982" 0 0 4 0 12
"lncRNA_13983" 0 81 0 18 12
"lncRNA_13984" 0 63 61 40 0
"lncRNA_13985" 18 5 4 40 0
"lncRNA_13986" 6 50 47 50 0
"lncRNA_13987" 0 3 7 15 0
"lncRNA_13988" 0 13 24 0 0
"lncRNA_13989" 4 0 40 5 11
"lncRNA_13990" 0 0 38 14 32
"lncRNA_13991" 0 4 0 0 33
"lncRNA_13992" 28 14 4 0 18
"lncRNA_13993" 0 19 13 5 0
"lncRNA_13994" 2 6 54 31 14
"lncRNA_13995" 0 0 0 26 0
"lncRNA_13996" 0 0 1 35 1
"lncRNA_13997" 11 21 16 78 0
"lncRNA_13998" 0 0 0 18 0
"lncRNA_13999" 0 0 0 10 32
"lncRNA_14000" 0 40 0 9 9
"lncRNA_14001" 2 15 3 14 13
"lncRNA_14002" 1 55 106 64 0
"lncRNA_14003" 0 0 2 0 13
"lncRNA_14004" 25 0 0 0 0
"lncRNA_14005" 0 6 26 2 0
"lncRNA_14006" 0 38 12 10 0
"lncRNA_14007" 7 0 53 1 22
"lncRNA_14008" 25 1 5 8 5
"lncRNA_14009" 16 5 23 0 1
"lncRNA_14010" 8 2 24 25 1
"lncRNA_14011" 8 0 25 0 0
"lncRNA_14012" 0 21 24 33 1
"lncRNA_14013" 38 31 22 139 60
"lncRNA_14014" 7 23 69 69 0
"lncRNA_14015" 0 40 24 33 0
"lncRNA_14016" 0 1 5 55 0
"lncRNA_14017" 0 9 20 2 2
"lncRNA_14018" 93 0 64 13 4
"lncRNA_14019" 42 0 0 0 0
"lncRNA_14020" 0 8 22 21 2
"lncRNA_14021" 5 16 44 71 38
"lncRNA_14022" 0 69 47 119 2
"lncRNA_14023" 29 49 46 57 15
"lncRNA_14024" 0 0 0 24 0
"lncRNA_14025" 2 24 38 9 0
"lncRNA_14026" 0 76 33 31 6
"lncRNA_14027" 7 101 54 51 118
"lncRNA_14028" 0 28 22 52 1
"lncRNA_14029" 0 11 67 12 0
"lncRNA_14030" 0 12 8 23 0
"lncRNA_14031" 0 34 13 36 0
"lncRNA_14032" 0 37 28 41 0
"lncRNA_14033" 27 207 26 72 91
"lncRNA_14034" 6 0 23 43 21
"lncRNA_14035" 148 5 30 17 0
"lncRNA_14036" 0 3 28 0 2
"lncRNA_14037" 74 81 98 73 33
"lncRNA_14038" 22 1 29 27 20
"lncRNA_14039" 12 0 61 2 0
"lncRNA_14040" 123 0 132 24 5
"lncRNA_14041" 21 17 4 14 0
"lncRNA_14043" 0 4 5 37 0
"lncRNA_14044" 1 25 38 12 0
"lncRNA_14045" 0 0 8 12 0
"lncRNA_14046" 0 0 0 30 0
"lncRNA_14047" 0 0 0 0 14
"lncRNA_14048" 2 33 75 112 0
"lncRNA_14049" 0 8 40 12 0
"lncRNA_14050" 7 6 4 0 3
"lncRNA_14051" 0 6 5 0 0
"lncRNA_14054" 23 35 22 67 13
"lncRNA_14055" 181 144 144 88 152
"lncRNA_14056" 14 37 12 33 0
"lncRNA_14057" 8 74 16 56 0
"lncRNA_14059" 393 205 345 138 95
"lncRNA_14060" 27 66 102 73 51
"lncRNA_14061" 36 24 88 25 32
"lncRNA_14062" 0 8 67 15 38
"lncRNA_14063" 2166 1374 3412 2356 1617
"lncRNA_14064" 20 3 20 46 65
"lncRNA_14065" 15 19 35 15 0
"lncRNA_14066" 78 392 105 173 54
"lncRNA_14067" 398 1246 1762 919 872
"lncRNA_14068" 59 163 47 79 106
"lncRNA_14069" 69 73 58 18 21
"lncRNA_14070" 0 15 33 3 19
"lncRNA_14071" 216 309 205 206 17
"lncRNA_14072" 7 19 0 16 21
"lncRNA_14073" 12 60 5 40 224
"lncRNA_14074" 23 6 7 6 86
"lncRNA_14075" 108 21 46 121 50
"lncRNA_14076" 0 9 16 56 0
"lncRNA_14079" 92 50 142 144 73
"lncRNA_14080" 28 0 0 0 0
"lncRNA_14081" 56 2 6 25 0
"lncRNA_14082" 189 142 660 476 193
"lncRNA_14083" 297 52 317 169 70
"lncRNA_14084" 156 22 72 86 228
"lncRNA_14086" 2 6 11 5 3
"lncRNA_14087" 1 20 83 44 32
"lncRNA_14088" 5 84 88 104 0
"lncRNA_14089" 19 15 19 10 2
"lncRNA_14090" 11 19 11 19 13
"lncRNA_14092" 73 107 72 99 123
"lncRNA_14093" 30 65 23 39 72
"lncRNA_14094" 79 74 98 103 64
"lncRNA_14095" 189 72 223 239 34
"lncRNA_14096" 173 224 464 268 166
"lncRNA_14097" 0 24 61 0 0
"lncRNA_14098" 65 30 93 82 17
"lncRNA_14099" 24 175 25 34 68
"lncRNA_14100" 0 8 1 2 17
"lncRNA_14101" 147 71 322 58 42
"lncRNA_14105" 0 5 6 74 0
"lncRNA_14106" 10 26 1 0 29
"lncRNA_14107" 30 12 26 35 48
"lncRNA_14108" 50 94 1 98 49
"lncRNA_14109" 32 11 77 11 10
"lncRNA_14118" 228 358 407 217 203
"lncRNA_14119" 124 295 336 226 244
"lncRNA_14120" 1149 327 1134 467 566
"lncRNA_14121" 1708 1345 1765 1199 1093
"lncRNA_14122" 122 9 155 33 0
"lncRNA_14123" 0 0 0 0 11
"lncRNA_14125" 0 3 24 22 21
"lncRNA_14126" 403 256 977 354 1035
"lncRNA_14127" 1 0 12 18 1
"lncRNA_14128" 1 5 5 98 0
"lncRNA_14131" 0 33 17 18 0
"lncRNA_14132" 28 2 2 8 0
"lncRNA_14133" 1 16 20 0 2
"lncRNA_14134" 168 250 482 671 180
"lncRNA_14135" 0 58 33 63 0
"lncRNA_14136" 0 28 0 56 0
"lncRNA_14137" 18 1 10 11 0
"lncRNA_14138" 0 8 20 0 0
"lncRNA_14139" 7 1 2 14 19
"lncRNA_14140" 241 138 125 76 135
"lncRNA_14141" 23 7 14 31 17
"lncRNA_14142" 0 16 2 11 31
"lncRNA_14143" 0 10 6 18 8
"lncRNA_14144" 0 0 0 0 12
"lncRNA_14145" 0 45 97 48 0
"lncRNA_14146" 0 8 23 4 0
"lncRNA_14147" 4 15 27 33 81
"lncRNA_14148" 8 72 89 203 42
"lncRNA_14149" 419 323 394 430 227
"lncRNA_14150" 10 86 77 26 0
"lncRNA_14151" 0 6 0 0 18
"lncRNA_14152" 0 16 52 17 0
"lncRNA_14153" 9 0 12 4 12
"lncRNA_14154" 0 0 5 0 25
"lncRNA_14155" 0 0 0 0 14
"lncRNA_14157" 0 0 27 4 0
"lncRNA_14158" 0 26 0 0 0
"lncRNA_14160" 0 0 18 0 14
"lncRNA_14161" 6 5 9 0 12
"lncRNA_14162" 0 0 18 19 0
"lncRNA_14163" 57 66 46 25 202
"lncRNA_14164" 10 14 24 43 11
"lncRNA_14165" 273 47 475 103 213
"lncRNA_14166" 12 12 6 13 7
"lncRNA_14167" 24 10 11 1 2
"lncRNA_14168" 16856 11095 12845 10219 3288
"lncRNA_14169" 14 0 1 0 19
"lncRNA_14170" 0 42 43 11 0
"lncRNA_14171" 28 0 0 0 32
"lncRNA_14172" 0 8 21 18 3
"lncRNA_14173" 15 7 34 5 69
"lncRNA_14174" 0 36 22 29 0
"lncRNA_14175" 3 0 0 0 24
"lncRNA_14176" 0 2 0 31 0
"lncRNA_14177" 1 0 6 31 0
"lncRNA_14178" 0 27 17 35 0
"lncRNA_14179" 4 24 54 43 0
"lncRNA_14180" 0 2 16 4 0
"lncRNA_14181" 10 76 143 126 2
"lncRNA_14182" 506 255 419 390 410
"lncRNA_14183" 91 8 6 16 9
"lncRNA_14184" 16 17 2 33 2
"lncRNA_14185" 60 145 98 168 34
"lncRNA_14186" 428 140 334 151 530
"lncRNA_14188" 133 248 448 264 188
"lncRNA_14190" 88 17 101 14 13
"lncRNA_14193" 1867 564 1413 870 1625
"lncRNA_14194" 238 176 240 233 14
"lncRNA_14195" 0 18 0 0 0
"lncRNA_14197" 9 206 6 2 18
"lncRNA_14199" 137 104 464 133 42
"lncRNA_14200" 20 113 31 26 11
"lncRNA_14201" 12 4 10 10 18
"lncRNA_14202" 18 0 8 16 2
"lncRNA_14203" 174 32 105 69 2
"lncRNA_14204" 107 34 118 75 12
"lncRNA_14205" 10 0 20 13 0
"lncRNA_14207" 7 218 18 19 12
"lncRNA_14208" 80 4 47 10 2
"lncRNA_14209" 536 91 298 202 40
"lncRNA_14210" 843 157 425 208 103
"lncRNA_14211" 599 94 427 276 138
"lncRNA_14212" 1088 1741 972 1459 473
"lncRNA_14217" 253 1039 1406 394 92
"lncRNA_14221" 0 0 24 10 4
"lncRNA_14222" 26 27 25 21 16
"lncRNA_14223" 0 19 56 18 0
"lncRNA_14224" 214 87 306 57 67
"lncRNA_14225" 1561 353 1795 514 304
"lncRNA_14226" 8 65 56 47 159
"lncRNA_14227" 0 10 32 4 20
"lncRNA_14228" 2 80 21 16 15
"lncRNA_14229" 110 97 99 94 60
"lncRNA_14230" 17 6 0 6 4
"lncRNA_14231" 0 14 18 0 0
"lncRNA_14232" 0 4 0 26 0
"lncRNA_14233" 0 40 29 67 0
"lncRNA_14234" 452 515 421 376 749
"lncRNA_14235" 2 0 18 2 0
"lncRNA_14236" 20 0 5 13 0
"lncRNA_14237" 0 22 0 0 18
"lncRNA_14238" 11 0 3 84 21
"lncRNA_14239" 0 25 0 0 8
"lncRNA_14240" 0 53 1 0 10
"lncRNA_14241" 18 68 0 0 26
"lncRNA_14242" 0 0 20 44 0
"lncRNA_14243" 0 46 53 4 0
"lncRNA_14244" 0 2 30 48 0
"lncRNA_14245" 7 0 17 5 0
"lncRNA_14246" 0 0 22 3 0
"lncRNA_14247" 274 112 190 84 5
"lncRNA_14248" 0 16 38 6 0
"lncRNA_14249" 0 42 15 46 0
"lncRNA_14250" 222 7 136 42 104
"lncRNA_14251" 24 69 44 18 32
"lncRNA_14252" 16 21 47 71 66
"lncRNA_14253" 0 18 0 0 16
"lncRNA_14254" 0 0 0 24 0
"lncRNA_14255" 3 23 41 36 0
"lncRNA_14256" 0 0 22 5 0
"lncRNA_14257" 8 0 18 49 36
"lncRNA_14258" 0 0 0 34 0
"lncRNA_14259" 0 0 18 0 0
"lncRNA_14260" 0 14 23 0 1
"lncRNA_14261" 0 1 1 13 5
"lncRNA_14262" 4 5 3 10 2
"lncRNA_14263" 18 12 10 15 5
"lncRNA_14264" 0 2 26 0 0
"lncRNA_14265" 24 119 99 179 29
"lncRNA_14266" 0 0 36 0 0
"lncRNA_14267" 0 7 36 12 0
"lncRNA_14268" 12 2 12 5 1
"lncRNA_14269" 0 33 0 27 0
"lncRNA_14270" 0 7 11 33 4
"lncRNA_14271" 0 0 18 22 4
"lncRNA_14272" 3 8 0 2 44
"lncRNA_14273" 24 45 2 4 0
"lncRNA_14274" 1 32 21 6 0
"lncRNA_14275" 0 0 0 24 0
"lncRNA_14276" 8 7 72 136 6
"lncRNA_14277" 0 0 0 96 0
"lncRNA_14278" 2 12 4 18 0
"lncRNA_14279" 0 54 28 52 0
"lncRNA_14280" 0 10 15 39 0
"lncRNA_14281" 32 2 23 47 20
"lncRNA_14282" 13 2 54 0 20
"lncRNA_14283" 40 10 0 17 16
"lncRNA_14284" 1 0 0 0 14
"lncRNA_14285" 10 24 20 25 0
"lncRNA_14286" 10 12 48 41 25
"lncRNA_14287" 37 111 0 157 14
"lncRNA_14288" 0 31 22 36 0
"lncRNA_14289" 2 0 38 2 0
"lncRNA_14290" 12 3 6 14 56
"lncRNA_14291" 0 5 30 5 2
"lncRNA_14292" 0 0 38 0 0
"lncRNA_14293" 0 5 19 25 0
"lncRNA_14294" 29 1 9 0 0
"lncRNA_14295" 6 0 0 0 13
"lncRNA_14296" 21 26 56 114 7
"lncRNA_14297" 43 52 78 12 26
"lncRNA_14300" 3 230 297 11 31
"lncRNA_14301" 14 49 11 1 21
"lncRNA_14302" 1854 1483 1607 1038 1326
"lncRNA_14303" 40 70 54 70 41
"lncRNA_14304" 94 258 204 147 168
"lncRNA_14306" 37 33 43 18 44
"lncRNA_14307" 0 23 0 0 0
"lncRNA_14308" 226 182 144 224 52
"lncRNA_14309" 37 14 37 13 7
"lncRNA_14310" 33 17 48 21 12
"lncRNA_14311" 143 85 574 320 136
"lncRNA_14312" 2 70 88 18 0
"lncRNA_14313" 0 50 5 0 0
"lncRNA_14315" 127 83 115 205 112
"lncRNA_14317" 0 12 7 10 0
"lncRNA_14318" 31 16 5 1 5
"lncRNA_14319" 0 66 6 1 0
"lncRNA_14320" 2 24 12 4 13
"lncRNA_14322" 4 4 3 14 26
"lncRNA_14323" 63 17 68 61 5
"lncRNA_14324" 464 312 644 692 197
"lncRNA_14325" 777 703 724 856 791
"lncRNA_14326" 54 21 21 99 3
"lncRNA_14327" 182 95 294 147 260
"lncRNA_14328" 0 6 4 7 0
"lncRNA_14332" 2 6 68 10 0
"lncRNA_14333" 0 26 26 7 11
"lncRNA_14334" 0 20 2 5 0
"lncRNA_14335" 30 16 1 246 10
"lncRNA_14336" 62 70 51 52 76
"lncRNA_14337" 1 1 24 58 0
"lncRNA_14338" 0 0 5 22 0
"lncRNA_14339" 30 109 20 54 33
"lncRNA_14341" 63 6 10 4 7
"lncRNA_14342" 8 70 42 50 0
"lncRNA_14343" 1 36 2 5 0
"lncRNA_14344" 26 0 0 0 0
"lncRNA_14345" 0 27 0 0 0
"lncRNA_14346" 0 1 0 17 0
"lncRNA_14347" 0 15 0 25 0
"lncRNA_14348" 0 19 0 0 0
"lncRNA_14349" 0 6 3 0 0
"lncRNA_14350" 15 0 0 0 88
"lncRNA_14351" 0 63 76 79 4
"lncRNA_14352" 26 0 0 0 18
"lncRNA_14353" 8 40 1 3 0
"lncRNA_14354" 0 23 22 20 0
"lncRNA_14355" 30 30 0 0 0
"lncRNA_14356" 0 12 48 40 2
"lncRNA_14357" 0 43 46 47 0
"lncRNA_14358" 0 18 65 74 0
"lncRNA_14359" 0 36 31 12 0
"lncRNA_14360" 0 9 30 18 0
"lncRNA_14361" 0 1 33 0 2
"lncRNA_14362" 20 0 0 0 0
"lncRNA_14363" 0 10 29 7 0
"lncRNA_14364" 0 18 78 14 0
"lncRNA_14365" 0 1 0 9 0
"lncRNA_14366" 0 21 35 44 0
"lncRNA_14367" 0 48 35 31 0
"lncRNA_14368" 0 18 44 44 0
"lncRNA_14369" 0 0 23 0 0
"lncRNA_14370" 0 4 14 32 0
"lncRNA_14371" 2 0 11 43 13
"lncRNA_14372" 0 0 0 10 14
"lncRNA_14373" 0 0 0 6 52
"lncRNA_14374" 0 0 0 42 0
"lncRNA_14375" 13 22 35 17 0
"lncRNA_14376" 0 46 4 28 0
"lncRNA_14377" 0 3 5 37 0
"lncRNA_14378" 0 35 35 36 0
"lncRNA_14379" 0 4 33 0 0
"lncRNA_14380" 0 9 23 2 0
"lncRNA_14381" 0 6 74 82 0
