"POR.71" "POR.73" "POR.76" "POR.79" "POR.82"
"lncRNA_8078" 0 1 0 0 79
"lncRNA_8079" 3261 1827 3639 3239 3543
"lncRNA_8080" 218 87 136 152 416
"lncRNA_8081" 0 0 123 0 10
"lncRNA_8082" 10 0 44 0 0
"lncRNA_8083" 10 58 0 168 3
"lncRNA_8084" 83 18 686 77 83
"lncRNA_8090" 2188 289 26 1508 1647
"lncRNA_8091" 1622 560 973 612 3331
"lncRNA_8094" 0 1 1 2 15
"lncRNA_8095" 0 0 0 42 0
"lncRNA_8096" 10 2 24 6 11
"lncRNA_8097" 30 0 76 2 0
"lncRNA_8098" 90 6 130 43 67
"lncRNA_8099" 20 6 46 21 45
"lncRNA_8100" 46 8 82 29 42
"lncRNA_8101" 8 24 102 0 11
"lncRNA_8102" 5 30 134 39 1
"lncRNA_8103" 1147 823 417 790 1386
"lncRNA_8104" 36 8 158 41 71
"lncRNA_8107" 25 38 180 48 62
"lncRNA_8108" 77 52 26 13 193
"lncRNA_8109" 50 25 0 20 60
"lncRNA_8110" 13 0 37 0 85
"lncRNA_8111" 76 1 96 0 316
"lncRNA_8112" 6 2 67 2 1
"lncRNA_8113" 0 0 26 0 0
"lncRNA_8114" 184 154 75 99 144
"lncRNA_8115" 47 0 0 0 0
"lncRNA_8116" 1 0 23 0 2
"lncRNA_8117" 1 127 0 7 8
"lncRNA_8118" 1 0 18 33 19
"lncRNA_8119" 152 88 281 120 271
"lncRNA_8121" 25 28 114 13 18
"lncRNA_8122" 262 81 87 87 386
"lncRNA_8123" 731 298 4722 58 1553
"lncRNA_8126" 8 0 38 5 10
"lncRNA_8127" 28 8 33 12 8
"lncRNA_8128" 87 5 160 16 92
"lncRNA_8129" 24 9 164 23 91
"lncRNA_8130" 81 66 0 42 211
"lncRNA_8131" 38 0 617 80 333
"lncRNA_8132" 184 29 189 23 114
"lncRNA_8133" 573 190 708 471 862
"lncRNA_8134" 5 105 12 9 386
"lncRNA_8135" 0 2 26 0 0
"lncRNA_8136" 0 5 45 0 6
"lncRNA_8137" 5 7 26 0 41
"lncRNA_8138" 6 8 120 10 492
"lncRNA_8139" 0 0 41 0 0
"lncRNA_8140" 98 3 40 41 103
"lncRNA_8141" 39 37 35 20 25
"lncRNA_8142" 2 4 32 6 2
"lncRNA_8143" 7 9 24 24 87
"lncRNA_8144" 7 3 34 0 13
"lncRNA_8145" 87 2 30 86 12
"lncRNA_8146" 3 0 72 6 2
"lncRNA_8147" 18 0 44 0 5
"lncRNA_8148" 782 417 342 257 1395
"lncRNA_8150" 280 70 0 0 345
"lncRNA_8151" 362 93 978 486 489
"lncRNA_8152" 21 6 64 0 12
"lncRNA_8153" 97 125 42 0 89
"lncRNA_8154" 0 0 28 0 0
"lncRNA_8156" 0 15 0 16 18
"lncRNA_8157" 0 104 8 345 419
"lncRNA_8158" 2 327 0 4 14
"lncRNA_8159" 641 160 693 388 866
"lncRNA_8160" 83 6 31 6 175
"lncRNA_8161" 51 18 33 46 71
"lncRNA_8162" 0 0 36 0 0
"lncRNA_8163" 590 242 500 289 553
"lncRNA_8164" 63 11 67 38 72
"lncRNA_8165" 40 0 56 0 77
"lncRNA_8166" 5 2 29 9 20
"lncRNA_8167" 90 16 487 224 98
"lncRNA_8168" 4 0 52 2 0
"lncRNA_8169" 0 6 28 0 0
"lncRNA_8170" 35 0 53 2 0
"lncRNA_8171" 253 17 141 162 56
"lncRNA_8173" 53 6 0 0 67
"lncRNA_8174" 0 0 15 0 2
"lncRNA_8175" 2084 563 2343 859 2176
"lncRNA_8176" 83 25 99 74 79
"lncRNA_8177" 0 0 39 0 3
"lncRNA_8178" 445 66 385 196 442
"lncRNA_8179" 0 0 28 0 0
"lncRNA_8180" 1 4 32 0 0
"lncRNA_8181" 60 47 138 53 97
"lncRNA_8182" 0 6 0 2 41
"lncRNA_8183" 5 0 63 6 1
"lncRNA_8184" 172 12 47 170 0
"lncRNA_8185" 6 0 34 6 0
"lncRNA_8186" 84 6 34 100 494
"lncRNA_8188" 0 0 48 0 1
"lncRNA_8189" 786 394 919 289 1649
"lncRNA_8197" 96 29 62 67 135
"lncRNA_8198" 255 111 6 235 2
"lncRNA_8199" 71 31 68 7 118
"lncRNA_8200" 1090 633 1488 762 1658
"lncRNA_8201" 38 0 197 30 12
"lncRNA_8202" 289 122 268 398 373
"lncRNA_8203" 0 0 24 0 0
"lncRNA_8204" 10 12 109 8 31
"lncRNA_8205" 169 141 801 114 154
"lncRNA_8206" 4 2 27 4 3
"lncRNA_8211" 0 2 36 0 2
"lncRNA_8212" 0 0 26 0 25
"lncRNA_8213" 5 2 36 1 2
"lncRNA_8214" 203 22 138 146 432
"lncRNA_8215" 116 68 82 176 455
"lncRNA_8216" 82 0 112 22 28
"lncRNA_8217" 149 32 0 10 84
"lncRNA_8218" 29 0 192 23 32
"lncRNA_8219" 12 3 32 9 9
"lncRNA_8220" 3 5 21 9 5478
"lncRNA_8221" 15 19 67 34 12228
"lncRNA_8222" 146 35 283 112 296
"lncRNA_8223" 1166 1192 1364 860 3373
"lncRNA_8224" 211 86 30 10 115
"lncRNA_8225" 8 0 101 18 160
"lncRNA_8226" 9 4 85 41 79
"lncRNA_8227" 47 21 8 1 20
"lncRNA_8228" 25 12 109 20 30
"lncRNA_8232" 1060 373 938 446 1017
"lncRNA_8233" 2 0 22 0 2
"lncRNA_8234" 0 0 107 39 0
"lncRNA_8235" 0 0 56 0 0
"lncRNA_8236" 0 0 34 2 0
"lncRNA_8237" 8 0 94 0 24
"lncRNA_8238" 2 1 2 53 644
"lncRNA_8239" 56 0 2 58 287
"lncRNA_8240" 29 6 64 21 24
"lncRNA_8241" 0 0 34 0 1
"lncRNA_8242" 16 0 29 2 11
"lncRNA_8243" 15 2 32 10 21
"lncRNA_8244" 0 0 34 0 0
"lncRNA_8245" 0 0 34 0 1
"lncRNA_8246" 26 7 2 1 71
"lncRNA_8247" 0 0 48 1 6
"lncRNA_8248" 0 0 26 0 0
"lncRNA_8249" 766 156 248 214 2298
"lncRNA_8250" 9 359 6 5 6
"lncRNA_8251" 4 49 146 0 117
"lncRNA_8252" 523 731 582 738 744
"lncRNA_8253" 12 2 34 0 15
"lncRNA_8254" 0 0 30 1 0
"lncRNA_8255" 0 0 26 0 0
"lncRNA_8256" 0 2 209 0 0
"lncRNA_8257" 0 0 64 0 2
"lncRNA_8258" 60 0 0 73 0
"lncRNA_8259" 2 4 48 0 10
"lncRNA_8260" 409 29 60 193 607
"lncRNA_8261" 313 106 2931 799 1722
"lncRNA_8262" 0 4 75 10 0
"lncRNA_8263" 7 74 15 31 67
"lncRNA_8264" 27 6 53 21 52
"lncRNA_8265" 0 4 2 0 184
"lncRNA_8267" 0 0 0 0 253
"lncRNA_8269" 22 56 0 34 431
"lncRNA_8270" 94 16 24 29 129
"lncRNA_8271" 5446 21 52 25 8089
"lncRNA_8272" 12 2 83 19 52
"lncRNA_8273" 32 67 24 22 78
"lncRNA_8274" 10 22 0 8 18
"lncRNA_8275" 0 0 30 0 0
"lncRNA_8276" 0 0 23 0 0
"lncRNA_8277" 759 433 1548 813 1196
"lncRNA_8278" 283 167 77 377 779
"lncRNA_8279" 43 21 73 34 70
"lncRNA_8280" 0 0 8 0 0
"lncRNA_8282" 95 0 0 2 0
"lncRNA_8283" 0 2 44 0 2
"lncRNA_8284" 2 0 54 0 3
"lncRNA_8285" 2 80 30 34 60
"lncRNA_8286" 115 49 30 123 505
"lncRNA_8287" 42 6 36 11 17
"lncRNA_8288" 46 4 52 11 6
"lncRNA_8289" 138 0 29 5 0
"lncRNA_8290" 27 21 51 0 7
"lncRNA_8291" 2 9 0 27 20
"lncRNA_8292" 11 0 0 74 48
"lncRNA_8293" 19 6 30 11 27
"lncRNA_8294" 8 0 17 3 11
"lncRNA_8295" 12 10 44 0 28
"lncRNA_8296" 4 10 211 0 0
"lncRNA_8297" 27 12 759 31 86
"lncRNA_8298" 8 10 0 9 13
"lncRNA_8299" 26 6 97 10 14
"lncRNA_8300" 15 4 71 3 5
"lncRNA_8301" 4 0 32 1 14
"lncRNA_8302" 4 0 28 6 7
"lncRNA_8303" 0 0 44 3 14
"lncRNA_8304" 4 2 22 9 0
"lncRNA_8305" 180 40 47 8 12
"lncRNA_8306" 347 181 757 258 936
"lncRNA_8307" 33 4 74 32 42
"lncRNA_8308" 10 19 19 5 96
"lncRNA_8310" 429 65 32 265 605
"lncRNA_8311" 4 0 71 30 57
"lncRNA_8312" 4 0 60 22 10
"lncRNA_8313" 3 8 0 0 0
"lncRNA_8314" 598 0 70 160 2
"lncRNA_8315" 118 28 315 116 240
"lncRNA_8316" 21 19 340 34 250
"lncRNA_8317" 0 1 2 1 7
"lncRNA_8318" 14 1 1 5 7
"lncRNA_8319" 22 0 66 31 31
"lncRNA_8320" 31 4 0 2 467
"lncRNA_8321" 2 15 36 8 6
"lncRNA_8322" 0 0 0 15 0
"lncRNA_8323" 19 0 72 1 29
"lncRNA_8324" 12 0 26 0 32
"lncRNA_8325" 100 20 0 22 28
"lncRNA_8326" 4673 1172 1497 1784 908
"lncRNA_8327" 3131 451 1081 807 405
"lncRNA_8328" 8 8 77 0 13
"lncRNA_8329" 298 26 41 141 331
"lncRNA_8330" 8 314 1 9 55
"lncRNA_8331" 360 280 197 115 586
"lncRNA_8332" 208 95 344 21 163
"lncRNA_8333" 12 0 32 2 3
"lncRNA_8334" 43 0 78 8 2
"lncRNA_8335" 0 1 29 0 1
"lncRNA_8336" 0 0 36 0 19
"lncRNA_8337" 0 1 0 10 74
"lncRNA_8338" 81 16 264 30 82
"lncRNA_8339" 74 42 32 39 0
"lncRNA_8340" 592 0 156 235 124
"lncRNA_8342" 21 4 83 23 18
"lncRNA_8344" 0 0 26 0 0
"lncRNA_8345" 6 1 91 0 2
"lncRNA_8346" 105 54 42 46 182
"lncRNA_8347" 43 2 192 150 20
"lncRNA_8348" 0 0 38 0 4
"lncRNA_8349" 0 21 83 0 8
"lncRNA_8350" 4 0 51 0 1
"lncRNA_8351" 32 15 120 24 112
"lncRNA_8352" 0 0 26 0 5
"lncRNA_8353" 12 4 55 21 6
"lncRNA_8354" 21 0 0 0 32
"lncRNA_8355" 108 53 103 13 43
"lncRNA_8356" 77 14 412 33 94
"lncRNA_8357" 2 88 0 6 82
"lncRNA_8358" 0 6 78 3 2
"lncRNA_8359" 0 0 26 0 0
"lncRNA_8360" 104 40 34 25 47
"lncRNA_8361" 42 10 37 38 28
"lncRNA_8362" 34 3 0 21 17
"lncRNA_8363" 42 0 0 2 31
"lncRNA_8364" 267 144 0 2 0
"lncRNA_8365" 418 112 743 521 507
"lncRNA_8366" 3630 911 139 428 2536
"lncRNA_8367" 225 108 42 150 211
"lncRNA_8368" 380 455 927 724 471
"lncRNA_8369" 34 19 12 19 44
"lncRNA_8371" 10 0 54 0 2
"lncRNA_8372" 1291 1022 1353 784 1767
"lncRNA_8373" 12 10 78 48 12
"lncRNA_8374" 35 42 30 141 17
"lncRNA_8375" 155 149 442 498 140
"lncRNA_8376" 89 97 121 406 42
"lncRNA_8377" 838 6 390 182 0
"lncRNA_8378" 54 13 101 8 104
"lncRNA_8379" 6 0 38 0 6
"lncRNA_8380" 0 0 25 6 0
"lncRNA_8381" 1 0 29 11 0
"lncRNA_8384" 1 0 37 2 0
"lncRNA_8385" 457 398 802 205 1621
"lncRNA_8386" 5323 1143 3279 2865 6471
"lncRNA_8388" 218 22 301 156 313
"lncRNA_8389" 27 66 20 7 98
"lncRNA_8390" 52 44 53 34 21
"lncRNA_8391" 5 8 56 18 32
"lncRNA_8392" 11 10 77 0 0
"lncRNA_8393" 0 0 0 0 22
"lncRNA_8394" 41 26 48 4 160
"lncRNA_8395" 6 2 5 9 14
"lncRNA_8397" 3 10 466 26 76
"lncRNA_8398" 10 7 36 2 26
"lncRNA_8399" 411 175 344 170 525
"lncRNA_8400" 543 246 543 378 530
"lncRNA_8401" 66 2 25 0 3
"lncRNA_8402" 0 11 93 208 37
"lncRNA_8403" 8 4 0 2 46
"lncRNA_8405" 48 35 12 35 292
"lncRNA_8429" 112 68 88 74 186
"lncRNA_8430" 47 2 398 29 44
"lncRNA_8431" 262 66 285 98 148
"lncRNA_8432" 1032 238 1005 609 1005
"lncRNA_8433" 0 96 0 37 68
"lncRNA_8434" 0 9 69 4 4
"lncRNA_8435" 9 0 81 34 18
"lncRNA_8436" 72 0 129 124 126
"lncRNA_8437" 157 58 348 120 1001
"lncRNA_8444" 12 15 1095 17 1669
"lncRNA_8445" 150 42 120 83 243
"lncRNA_8446" 32 26 65 36 21
"lncRNA_8449" 224 110 494 146 377
"lncRNA_8450" 29 0 1 34 10
"lncRNA_8451" 20 12 89 10 14
"lncRNA_8452" 128 76 141 42 70
"lncRNA_8453" 94 7 58 10 63
"lncRNA_8454" 35 18 84 9 37
"lncRNA_8455" 8 16 26 0 19
"lncRNA_8456" 26 0 16 0 61
"lncRNA_8457" 50 58 56 65 58
"lncRNA_8458" 16 0 12 7 20
"lncRNA_8459" 0 0 58 0 0
"lncRNA_8460" 2248 1290 2324 1677 3801
"lncRNA_8461" 86 29 339 125 2
"lncRNA_8464" 9 0 17 7 19
"lncRNA_8465" 4669 816 2359 1680 3835
"lncRNA_8466" 65 51 146 0 67
"lncRNA_8467" 8 1 44 0 0
"lncRNA_8468" 0 0 30 0 2
"lncRNA_8469" 6 0 0 26 33
"lncRNA_8470" 1212 214 57 355 1429
"lncRNA_8471" 249 229 22 3 491
"lncRNA_8472" 14 0 78 30 14
"lncRNA_8473" 6 3 25 0 0
"lncRNA_8474" 9 8 86 17 70
"lncRNA_8475" 2 0 35 9 0
"lncRNA_8476" 82 12 138 34 72
"lncRNA_8477" 0 0 24 0 0
"lncRNA_8478" 2 0 34 0 4
"lncRNA_8479" 5 21 20 15 18
"lncRNA_8480" 1 27 99 4 0
"lncRNA_8481" 0 13 90 3 0
"lncRNA_8482" 1 21 80 8 11
"lncRNA_8483" 415 225 914 418 470
"lncRNA_8484" 31 21 0 1 123
"lncRNA_8485" 14 26 0 0 54
"lncRNA_8488" 0 0 0 0 33
"lncRNA_8490" 33 16 78 9 55
"lncRNA_8491" 72 54 0 16 489
"lncRNA_8492" 22 20 32 4 4
"lncRNA_8493" 29 65 122 31 27
"lncRNA_8494" 17 2 78 8 18
"lncRNA_8495" 40 30 76 39 59
"lncRNA_8496" 3 18 50 0 8
"lncRNA_8497" 0 10 40 0 0
"lncRNA_8498" 55 61 81 43 110
"lncRNA_8499" 0 18 0 0 38
"lncRNA_8500" 0 98 11 58 0
"lncRNA_8501" 6127 1264 1952 1265 8265
"lncRNA_8502" 101 40 821 172 0
"lncRNA_8503" 0 1 44 0 1
"lncRNA_8504" 5 2 47 0 0
"lncRNA_8505" 0 1 23 0 0
"lncRNA_8506" 4 10 115 15 12
"lncRNA_8507" 12 8 44 38 7
"lncRNA_8508" 2 2 43 0 8
"lncRNA_8509" 2 0 51 0 14
"lncRNA_8510" 137 20 154 14 135
"lncRNA_8515" 128 21 116 28 132
"lncRNA_8516" 818 395 862 172 1291
"lncRNA_8517" 11 0 18 0 10
"lncRNA_8518" 0 0 40 0 0
"lncRNA_8519" 2 0 0 143 0
"lncRNA_8520" 2 0 153 6 8
"lncRNA_8521" 4 0 49 1 0
"lncRNA_8522" 30 165 23 7 0
"lncRNA_8523" 17 1 90 0 0
"lncRNA_8524" 141 67 191 55 119
"lncRNA_8525" 7 13 1 69 72
"lncRNA_8526" 0 37 24 101 65
"lncRNA_8527" 24 8 15 30 106
"lncRNA_8528" 5 10 38 59 22
"lncRNA_8529" 11 16 13 24 34
"lncRNA_8530" 7 3 0 25 16
"lncRNA_8532" 80 12 21 34 71
"lncRNA_8533" 19 9 228 36 21
"lncRNA_8534" 22 5 145 67 10
"lncRNA_8535" 22 6 0 19 25
"lncRNA_8536" 0 6 56 6 11
"lncRNA_8537" 54 56 103 15 87
"lncRNA_8540" 170 43 123 150 478
"lncRNA_8541" 345 229 152 108 175
"lncRNA_8542" 24 16 112 5 19
"lncRNA_8543" 235 64 370 141 247
"lncRNA_8544" 40 25 178 16 29
"lncRNA_8545" 127 31 0 84 0
"lncRNA_8547" 21 20 126 16 3
"lncRNA_8548" 31 0 20 1 12
"lncRNA_8549" 879 392 1129 538 1142
"lncRNA_8550" 28 12 176 35 48
"lncRNA_8551" 561 149 591 381 526
"lncRNA_8552" 7 11 107 11 13
"lncRNA_8553" 1 6 0 0 9
"lncRNA_8554" 29 9 0 15 103
"lncRNA_8555" 22 28 55 7 14
"lncRNA_8556" 3 0 22 2 18
"lncRNA_8557" 27 2 69 29 42
"lncRNA_8558" 0 4 8 29 10
"lncRNA_8559" 19 8 90 22 10
"lncRNA_8560" 6 55 16 0 47
"lncRNA_8561" 118 64 59 10 226
"lncRNA_8562" 230 16 201 54 149
"lncRNA_8563" 1 0 84 2 0
"lncRNA_8564" 68 56 168 10 55
"lncRNA_8565" 873 301 1323 495 1202
"lncRNA_8566" 6 1446 168 2 6
"lncRNA_8567" 0 0 26 1 4
"lncRNA_8571" 105 76 122 90 3
"lncRNA_8574" 0 0 26 0 0
"lncRNA_8575" 49 44 92 31 54
"lncRNA_8576" 0 0 30 0 0
"lncRNA_8577" 9 0 22 4 10
"lncRNA_8580" 6 14 26 4 14
"lncRNA_8581" 0 298 62 2 33
"lncRNA_8582" 0 0 38 0 57
"lncRNA_8583" 123 32 249 47 101
"lncRNA_8584" 55 51 50 22 89
"lncRNA_8585" 208 50 3 4 149
"lncRNA_8586" 304 98 800 283 480
"lncRNA_8587" 8 0 42 0 0
"lncRNA_8588" 244 143 467 206 352
"lncRNA_8589" 12 7 0 2 30
"lncRNA_8590" 131 19 0 15 213
"lncRNA_8591" 55 111 293 53 106
"lncRNA_8592" 459 235 1007 358 874
"lncRNA_8593" 44 29 304 58 45
"lncRNA_8594" 10 0 0 38 0
"lncRNA_8597" 8 15 80 27 10
"lncRNA_8598" 0 0 29 0 0
"lncRNA_8599" 0 0 24 0 1
"lncRNA_8600" 548 163 310 7 481
"lncRNA_8601" 624 286 711 4 1253
"lncRNA_8602" 776 183 252 6 809
"lncRNA_8603" 370 103 158 50 501
"lncRNA_8604" 2 0 18 4 0
"lncRNA_8605" 747 920 895 3 2317
"lncRNA_8606" 0 0 124 0 10
"lncRNA_8607" 374 238 595 195 295
"lncRNA_8608" 16 2 95 2 0
"lncRNA_8609" 318 136 394 202 229
"lncRNA_8610" 301 469 756 254 589
"lncRNA_8611" 1 0 28 0 0
"lncRNA_8612" 2 0 26 0 0
"lncRNA_8613" 0 1 0 0 50
"lncRNA_8614" 18 4 236 78 26
"lncRNA_8615" 0 4 56 0 1
"lncRNA_8616" 9 1 72 3 8
"lncRNA_8617" 28 0 95 13 33
"lncRNA_8618" 8 6 32 2 8
"lncRNA_8619" 2413 180 4284 1117 2363
"lncRNA_8620" 32 8 48 20 19
"lncRNA_8621" 449 271 629 268 537
"lncRNA_8622" 47 14 62 24 21
"lncRNA_8623" 4 8 24 0 0
"lncRNA_8624" 34 0 52 0 527
"lncRNA_8625" 30 54 175 43 170
"lncRNA_8629" 24 22 50 14 115
"lncRNA_8630" 0 18 38 0 41
"lncRNA_8631" 0 3 325 123 180
"lncRNA_8632" 72 2 54 11 121
"lncRNA_8643" 51 5 60 38 39
"lncRNA_8644" 121 64 242 12 146
"lncRNA_8645" 15 2 142 0 42
"lncRNA_8646" 253 77 95 85 172
"lncRNA_8647" 256 164 4 50 178
"lncRNA_8648" 0 0 24 0 3
"lncRNA_8649" 430 114 2 70 534
"lncRNA_8650" 9 20 262 2 0
"lncRNA_8651" 112 15 95 84 243
"lncRNA_8652" 31 0 0 20 41
"lncRNA_8653" 567 88 366 14 251
"lncRNA_8655" 49 13 52 1 39
"lncRNA_8656" 25 15 52 126 83
"lncRNA_8657" 200 62 489 97 153
"lncRNA_8658" 3 0 32 0 4
"lncRNA_8659" 101 20 20 41 20
"lncRNA_8660" 81 33 65 44 33
"lncRNA_8661" 90 0 1 20 93
"lncRNA_8662" 59 2 0 0 29
"lncRNA_8663" 145 2 110 45 69
"lncRNA_8664" 14 0 9 35 0
"lncRNA_8665" 29 0 46 15 83
"lncRNA_8666" 9 0 36 0 4
"lncRNA_8667" 62 7 100 15 3
"lncRNA_8668" 35 2 49 8 7
"lncRNA_8669" 200 4 160 32 281
"lncRNA_8670" 28 2 0 20 0
"lncRNA_8671" 31 157 140 47 116
"lncRNA_8672" 0 0 49 17 0
"lncRNA_8674" 0 6 30 5 18
"lncRNA_8675" 10 0 2 4 44
"lncRNA_8676" 36 17 4 19 132
"lncRNA_8677" 12 2 28 15 11
"lncRNA_8678" 4 1 34 0 0
"lncRNA_8679" 4 0 32 0 4
"lncRNA_8680" 24 5 61 6 16
"lncRNA_8681" 4 3 8 4 15
"lncRNA_8682" 15 10 35 4 18
"lncRNA_8683" 0 0 30 0 0
"lncRNA_8684" 39 2 24 47 85
"lncRNA_8685" 12 31 0 7 26
"lncRNA_8686" 232 1 33 0 139
"lncRNA_8687" 88 330 3 328 120
"lncRNA_8688" 6 0 0 0 75
"lncRNA_8689" 28 8 0 4 70
"lncRNA_8692" 0 0 141 39 449
"lncRNA_8693" 10 0 53 7 12
"lncRNA_8694" 12 0 47 14 3
"lncRNA_8695" 0 0 43 0 0
"lncRNA_8696" 2 5 39 8 6
"lncRNA_8697" 20 20 142 2 29
"lncRNA_8698" 0 0 36 0 0
"lncRNA_8699" 80 19 187 119 110
"lncRNA_8700" 190 43 212 101 304
"lncRNA_8701" 12 17 59 14 7
"lncRNA_8702" 0 0 26 0 0
"lncRNA_8707" 6 0 18 8 4
"lncRNA_8708" 7 0 77 0 3
"lncRNA_8709" 97 2 252 79 51
"lncRNA_8710" 0 0 48 53 1
"lncRNA_8711" 13 0 36 2 6
"lncRNA_8712" 24 3 14 10 69
"lncRNA_8713" 7 30 25 62 55
"lncRNA_8714" 12 16 0 12 53
"lncRNA_8715" 123 0 0 0 9
"lncRNA_8716" 15 8 0 0 158
"lncRNA_8717" 0 0 26 0 0
"lncRNA_8718" 8 0 32 0 5
"lncRNA_8719" 0 2 34 0 14
"lncRNA_8720" 0 0 28 0 0
"lncRNA_8721" 270 125 342 145 393
"lncRNA_8724" 40 31 57 6 59
"lncRNA_8725" 0 0 94 9 53
"lncRNA_8726" 0 0 14 3 20
"lncRNA_8728" 1 1 0 3 16
"lncRNA_8730" 21 15 72 23 18
"lncRNA_8731" 15 16 24 2 16
"lncRNA_8732" 0 0 24 0 0
"lncRNA_8733" 0 0 29 0 0
"lncRNA_8734" 0 0 30 0 0
"lncRNA_8735" 141 46 23 19 123
"lncRNA_8736" 0 0 42 18 0
"lncRNA_8737" 0 1 30 0 2
"lncRNA_8738" 7 0 62 9 0
"lncRNA_8739" 16 0 18 0 138
"lncRNA_8747" 0 0 24 8 0
"lncRNA_8748" 34 0 69 2 12
"lncRNA_8749" 1 2 1192 1 0
"lncRNA_8753" 1 2 45 0 0
"lncRNA_8754" 10 1 98 4 4
"lncRNA_8755" 0 0 0 0 68
"lncRNA_8756" 0 0 28 0 0
"lncRNA_8757" 6 0 30 0 0
"lncRNA_8758" 0 10 22 38 0
"lncRNA_8759" 0 0 30 0 0
"lncRNA_8760" 12 4 0 0 28
"lncRNA_8761" 0 0 48 4 0
"lncRNA_8762" 2 0 38 0 0
"lncRNA_8763" 12 0 17 25 5
"lncRNA_8764" 29 21 223 23 50
"lncRNA_8765" 26 0 0 0 1
"lncRNA_8766" 10 0 32 16 29
"lncRNA_8767" 671 264 625 390 1196
"lncRNA_8768" 3 0 52 2 4
"lncRNA_8769" 2 0 26 0 14
"lncRNA_8770" 50 7 0 8 23
"lncRNA_8771" 0 4 115 0 9
"lncRNA_8772" 20 10 3 12 22
"lncRNA_8774" 300 0 382 215 6
"lncRNA_8775" 480 95 384 214 1082
"lncRNA_8776" 143 5 67 69 34
"lncRNA_8777" 12 5 124 4 19
"lncRNA_8778" 41 21 42 16 37
"lncRNA_8779" 104 20 189 86 117
"lncRNA_8780" 7 0 72 2 8
"lncRNA_8781" 25 1 50 3 27
"lncRNA_8782" 115 14 112 64 151
"lncRNA_8783" 0 11 38 24 1
"lncRNA_8784" 48 62 244 237 252
"lncRNA_8785" 75 169 162 32 1138
"lncRNA_8786" 4549 659 1116 1218 677
"lncRNA_8787" 31 19 27 2 50
"lncRNA_8788" 3 0 24 1 0
"lncRNA_8790" 0 9 13 0 11
"lncRNA_8791" 6 0 86 0 2
"lncRNA_8792" 2 0 0 0 37
"lncRNA_8793" 0 0 70 0 0
"lncRNA_8794" 0 101 223 0 0
"lncRNA_8795" 0 0 37 1 0
"lncRNA_8796" 36 26 335 6 100
"lncRNA_8797" 28 14 65 82 60
"lncRNA_8798" 85 60 347 62 97
"lncRNA_8799" 365 3 165 66 822
"lncRNA_8800" 192 1 107 43 100
"lncRNA_8801" 6 0 75 3 2
"lncRNA_8802" 0 0 32 0 0
"lncRNA_8803" 405 221 21 78 24
"lncRNA_8806" 60 0 0 0 0
"lncRNA_8807" 6 10 38 9 17
"lncRNA_8808" 52 3 106 12 22
"lncRNA_8809" 1363 7 813 914 852
"lncRNA_8810" 27 1 57 13 45
"lncRNA_8811" 0 10 38 0 2
"lncRNA_8812" 0 0 46 0 0
"lncRNA_8813" 77 22 44 7 44
"lncRNA_8814" 44 14 171 42 93
"lncRNA_8815" 184 52 16 95 91
"lncRNA_8816" 0 0 116 0 3
"lncRNA_8817" 0 0 60 4 0
"lncRNA_8818" 49 26 71 29 19
"lncRNA_8819" 153 26 106 58 40
"lncRNA_8820" 217 110 163 86 154
"lncRNA_8821" 24 2 54 8 10
"lncRNA_8822" 374 205 1 73 243
"lncRNA_8823" 26 21 260 17 83
"lncRNA_8824" 6 1 0 0 0
"lncRNA_8826" 0 5 109 17 0
"lncRNA_8827" 702 244 1689 869 1113
"lncRNA_8828" 1 0 30 0 2
"lncRNA_8829" 0 0 44 0 5
"lncRNA_8830" 0 0 62 0 0
"lncRNA_8831" 0 34 293 56 2
"lncRNA_8832" 41 112 2 49 147
"lncRNA_8833" 95 12 127 8 171
"lncRNA_8835" 2 0 54 0 0
"lncRNA_8836" 31 0 20 28 114
"lncRNA_8837" 46 0 0 0 114
"lncRNA_8838" 24 52 103 47 87
"lncRNA_8839" 0 0 28 0 0
"lncRNA_8840" 69 25 0 1 120
"lncRNA_8841" 245 43 24 33 0
"lncRNA_8842" 7 18 57 16 60
"lncRNA_8843" 109 28 0 12 178
"lncRNA_8844" 8 1 96 0 0
"lncRNA_8845" 49 5 56 12 38
"lncRNA_8846" 13 11 94 27 48
"lncRNA_8847" 15 37 65 8 44
"lncRNA_8848" 50 7 67 14 36
"lncRNA_8849" 1 2 21 8 36
"lncRNA_8850" 58 34 31 14 4
"lncRNA_8851" 16 19 30 8 20
"lncRNA_8852" 6 9 26 0 1
"lncRNA_8853" 2 0 25 20 58
"lncRNA_8854" 0 8 32 0 2
"lncRNA_8855" 32 0 16 0 0
"lncRNA_8856" 202 47 177 37 112
"lncRNA_8857" 76 0 0 10 98
"lncRNA_8858" 0 0 96 22 10
"lncRNA_8859" 300 109 466 190 404
"lncRNA_8860" 42 4 57 0 22
"lncRNA_8861" 17 9 23 13 9
"lncRNA_8862" 0 2 62 0 0
"lncRNA_8863" 2 2 45 0 2
"lncRNA_8864" 18 0 44 0 0
"lncRNA_8865" 200 48 242 36 196
"lncRNA_8866" 598 282 205 190 491
"lncRNA_8870" 184 43 44 64 195
"lncRNA_8871" 1 0 54 5 0
"lncRNA_8872" 3 7 38 0 29
"lncRNA_8873" 2 6 66 0 10
"lncRNA_8874" 4 0 60 2 0
"lncRNA_8875" 1442 427 79 144 1350
"lncRNA_8876" 0 0 58 0 0
